name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime,comment,review
女人就是女人,https://movie.douban.com/subject/1293849/,7.9,4325,让-吕克·戈达尔,让-吕克·戈达尔,让-克洛德·布里亚利/安娜·卡里娜/让-保罗·贝尔蒙多/玛丽·杜布瓦/让娜·莫罗,剧情/喜剧/爱情/歌舞,法国/意大利,法语,1961,85.0,1306,22
小孩与鹰,https://movie.douban.com/subject/1297920/,8.6,4837,肯·洛奇,Barry Hines,大卫·布拉德利/FreddieFletcher/琳内·佩里/科林·韦兰/布莱恩·格洛弗/BobBowes,剧情,英国,英语,1969,110.0,1486,25
秋日和,https://movie.douban.com/subject/1401843/,8.5,4447,小津安二郎,小津安二郎,原节子/司叶子/冈田茉莉子/笠智众/佐田启二/桑野美雪/三上真一郎/中村伸郎/三宅邦子/泽村贞子,剧情/家庭,日本,日语,1960,128.0,1281,28
红胡子,https://movie.douban.com/subject/1296679/,8.6,4371,黑泽明,井手雅人,三船敏郎/加山雄三/山崎努/团令子/香川京子/笠智众/田中绢代/三井弘次,剧情,日本,日语,1965,185.0,1097,37
冷血惊魂,https://movie.douban.com/subject/1301647/,7.7,4254,罗曼·波兰斯基,罗曼·波兰斯基,凯瑟琳·德纳芙/伊恩·亨德里/约翰·弗拉瑟/伊冯·弗奴克丝/帕特里克·怀马克,剧情/惊悚,英国,英语,1965,105.0,1237,23
雏菊,https://movie.douban.com/subject/1296500/,8.3,3785,维拉·希蒂洛娃,维拉·希蒂洛娃,伊特卡·采尔霍娃/伊万娜·卡尔班诺娃/JuliusAlbert,剧情/喜剧,捷克斯洛伐克,捷克语,1966,74.0,1350,28
黑郁金香,https://movie.douban.com/subject/1307836/,7.8,3773,克里斯蒂昂-雅克,克里斯蒂昂-雅克,AlainDelon/VirnaLisi,喜剧/动作/冒险,法国/意大利/西班牙,法语,1964,115.0,570,6
阿尔及尔之战,https://movie.douban.com/subject/1419005/,8.5,4509,吉洛·彭泰科沃,弗兰科·索利纳斯,BrahimHadjadj/让·马丹/YacefSaadi,剧情/历史/战争,意大利/阿尔及利亚,法语/英语/意大利语/阿拉伯语,1966,121.0,1408,40
阿尔法城,https://movie.douban.com/subject/1316524/,7.7,3937,让-吕克·戈达尔,让-吕克·戈达尔,埃迪·康斯坦丁/安娜·卡里娜/阿基姆·坦米罗夫/让-皮埃尔·利奥德,剧情/科幻/悬疑,法国/意大利,法语,1965,99.0,1294,34
纽伦堡的审判,https://movie.douban.com/subject/1292589/,9.0,4172,斯坦利·克雷默,阿比·曼,斯宾塞·屈塞/伯特·兰卡斯特/理查德·威德马克/玛琳·黛德丽/马克西米连·谢尔/朱迪·加兰/蒙哥马利·克利夫特/维尔纳·克伦佩雷尔,剧情/历史,美国,英语/德语,1961,186.0,1064,45
战争与和平,https://movie.douban.com/subject/1307067/,9.1,3721,谢尔盖·邦达尔丘克,谢尔盖·邦达尔丘克,谢尔盖·邦达尔丘克/柳德米拉·萨维里耶娃/维亚切斯拉夫·吉洪诺夫/安娜斯塔西亚·维尔金斯卡娅/AntoninaShuranova/BorisZakhava/AnatoliKtorov/奥列格·塔巴科夫/ViktorStanitsyn/伊琳娜·斯科布采娃/瓦西里·兰诺沃依/KiraGolovko/IrinaGubanova/亚历山大·费·鲍里索夫/奥列格·叶甫列莫夫/GiuliChokhonelidze/弗拉季斯拉夫·斯特尔热利奇克/AngelinaStepanova/尼古拉·特罗菲莫夫/尼古拉·雷布尼科夫/EduardMartsevich/YelenaTyapkina/诺娜·莫尔久科娃/PyotrSavin/SemyonSvashenko/谢尔盖·尼科年科/DaniilNetrebin/阿列克谢·格拉济林/IvanZhevago/GalinaKravchenko/尼古拉·格林科/斯坦尼斯拉夫·切坎/列夫·波利亚科夫/DzhemmaFirsova/安德烈·斯米尔诺夫/AleksandrSmirnov/NikolaiBubnov/格奥尔基·米利亚尔/RodionAleksandrov/伊娅·阿列比娜/MariyaKapnist/尼古拉·库图佐夫,剧情/爱情/历史/战争,苏联,俄语/德语/法语,1966,401.0,927,33
天国与地狱,https://movie.douban.com/subject/1293663/,8.6,4367,黑泽明,黑泽明,三船敏郎/仲代达矢/香川京子/三桥达也/木村功/石山健二郎/加藤武/志村乔/田崎润/中村伸郎/伊藤雄之助/山崎努/千秋实/东野英治郎/清水将夫,剧情/惊悚/犯罪,日本,日语,1963,143.0,1215,26
夺命剑,https://movie.douban.com/subject/1300738/,8.9,4452,小林正树,桥本忍,三船敏郎/仲代达矢/司叶子/加藤刚/大塚道子,剧情,日本,日语,1967,128.0,1221,34
穆谢特,https://movie.douban.com/subject/1302413/,8.5,3886,罗伯特·布列松,罗伯特·布列松,NadineNortier/Jean-ClaudeGuilbert/MarieCardinal/PaulHebert,剧情,法国,法语,1967,78.0,1074,38
影子部队,https://movie.douban.com/subject/1466419/,8.6,3846,让-皮埃尔·梅尔维尔,让-皮埃尔·梅尔维尔,利诺·文图拉/保罗·默里斯/让-皮埃尔·卡塞尔/西蒙·西涅莱/克洛德·曼/塞尔日·雷吉亚尼,剧情/战争,法国/意大利,法语/德语/英语,1969,140.0,1080,26
沉默,https://movie.douban.com/subject/1300958/,8.4,3672,英格玛·伯格曼,英格玛·伯格曼,英格丽·图林/古内尔·林德布洛姆/比耶·马尔姆斯滕/霍坎·扬贝里/约根·林德斯特伦,剧情,瑞典,瑞典语/英语/德语/法语,1963,96.0,1054,26
偷窥狂,https://movie.douban.com/subject/1299665/,7.7,3899,迈克尔·鲍威尔,里奥·马克思,卡尔海因茨·伯姆/莫伊拉·希勒/安娜·玛西/玛克辛·奥德丽/布伦达·布鲁斯,剧情/惊悚/犯罪,英国,英语,1960,101.0,1044,23
等明天,https://movie.douban.com/subject/2244584/,8.0,2924,胡雄华,钟子芒,,动画,中国大陆,汉语普通话,1962,15.0,221,2
飞行器里的好小伙，或我是怎样花25小时11分从伦敦飞到巴黎,https://movie.douban.com/subject/1441189/,8.4,3849,肯·安纳金,肯·安纳金,StuartWhitman/SarahMiles/JamesFox/AlbertoSordi/RobertMorley,喜剧/动作/冒险,英国,英语/法语/德语/意大利语/日语,1965,138.0,1268,11
冬日之光,https://movie.douban.com/subject/1296792/,8.3,3551,英格玛·伯格曼,英格玛·伯格曼,古纳尔·布约恩施特兰德/马克斯·冯·叙多夫/英格丽·图林/古内尔·林德布洛姆,剧情,瑞典,瑞典语,1963,81.0,1014,35
怒海沉尸,https://movie.douban.com/subject/1305080/,8.1,3872,雷内·克莱芒,雷内·克莱芒,阿兰·德龙/莫里斯·罗内/玛丽·拉福莱/埃诺·克里萨/弗兰克·拉铁摩尔/罗密·施奈德,剧情/惊悚/犯罪,法国/意大利,法语/意大利语/英语,1960,118.0,1118,18
石中剑,https://movie.douban.com/subject/1306873/,7.8,2980,沃夫冈·雷瑟曼,比尔·皮特,塞巴斯蒂安·卡伯特/KarlSwenson/RickieSorensen,动画/家庭/荒诞,美国,英语,1963,80.0,395,2
丽人行,https://movie.douban.com/subject/1293489/,8.1,4024,斯坦利·多南,弗雷德里克·拉菲尔,奥黛丽·赫本/阿尔伯特·芬尼/伊莲诺·布罗/杰奎琳·比塞特/朱迪·康韦尔,剧情/喜剧/爱情,英国,英语/法语,1967,111.0,879,22
驴子巴特萨,https://movie.douban.com/subject/1401619/,8.3,3489,罗伯特·布列松,罗伯特·布列松,安妮·维亚泽姆斯基/WalterGreen/FrançoisLafarge/PhilippeAsselin,剧情/犯罪,法国/瑞典,法语,1966,95.0,986,32
铁窗喋血,https://movie.douban.com/subject/1293698/,8.1,3891,斯图尔特·罗森博格,唐·皮尔斯,保罗·纽曼/乔治·肯尼迪/J·D·坎农/卢·安东尼奥/罗伯特·德莱瓦斯,剧情/犯罪,美国,英语,1967,126.0,928,29
射杀钢琴师,https://movie.douban.com/subject/1298095/,8.0,3342,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗,夏尔·阿兹纳夫/玛丽·杜布瓦/妮科尔·贝尔热/米歇尔·梅奇,剧情/爱情/惊悚/犯罪,法国,法语,1960,80.0,745,20
严密监视的列车,https://movie.douban.com/subject/1303081/,8.2,3562,伊利·曼佐,博胡米尔·赫拉巴尔,瓦茨拉夫·内茨卡/约瑟夫·索姆尔/伏拉基米尔·布劳德斯基/VladimírValenta/AloisVachek,剧情/喜剧/战争,捷克斯洛伐克,捷克语/德语,1966,93.0,1007,25
维莉蒂安娜,https://movie.douban.com/subject/1303557/,8.6,3640,路易斯·布努埃尔,路易斯·布努埃尔,西尔维娅·皮纳尔/弗朗西斯科·拉瓦尔/费尔南多·雷伊/何塞·卡尔沃/玛加丽塔·洛扎诺,剧情,西班牙/墨西哥,西班牙语,1961,91.0,1144,40
如果,https://movie.douban.com/subject/1307973/,8.1,3278,林赛·安德森,大卫·舍温,马尔科姆·麦克道威尔/大卫·伍德/理查德·沃里克/ChristineNoonan,剧情,英国,英语/拉丁语,1968,111.0,926,24
烈火中永生,https://movie.douban.com/subject/1807966/,7.6,2569,水华,夏衍,赵丹/于蓝/张平/项堃/方舒,剧情,中国大陆,汉语普通话,1965,138.0,292,5
苏姗娜的故事,https://movie.douban.com/subject/1293030/,7.4,3112,埃里克·侯麦,埃里克·侯麦,CatherineSée/PhilippeBeuzen/ChristianCharrière/DianeWilkinson,剧情/爱情,法国,法语,1963,54.0,742,6
森林王子,https://movie.douban.com/subject/1293426/,7.8,3079,沃夫冈·雷瑟曼,拉里·克莱蒙斯,菲尔·哈里斯/塞巴斯蒂安·卡伯特/布鲁斯·赖特曼/乔治·桑德斯/斯特灵·哈洛威/路易斯·普瑞玛,动画/歌舞/家庭/冒险,美国,英语,1967,78.0,402,2
小铃铛,https://movie.douban.com/subject/1482691/,8.1,2530,谢添/陈方千,谢添,石小满/马佳/关维吉/关剑青/冷福记/李乾元/窦玉如,喜剧/儿童,中国大陆,汉语普通话,1963,67.0,391,2
傻瓜入狱记,https://movie.douban.com/subject/1298191/,7.9,3465,伍迪·艾伦,米基·罗斯,伍迪·艾伦/珍妮特·玛戈林/马塞尔·希莱尔,喜剧/犯罪,美国,英语,1969,85.0,920,8
伦敦上空的鹰,https://movie.douban.com/subject/1307405/,7.7,3389,恩佐·卡斯特拉里,蒂托·卡尔皮,弗雷德里克·斯坦福德/范·强生/弗朗西斯科·拉瓦尔/伊妲·伽利/路易吉·皮斯蒂利/伦佐·帕尔梅/刘易斯·达维拉/克里斯蒂安·艾/雅克·贝尔捷/特雷莎·希梅拉/乔治·里戈/爱德华多·法哈多/乌戈·阿迪诺尔菲/翁贝托·迪格拉齐亚/里卡多·巴列/埃迪·比亚杰蒂/安赫尔·德尔波佐/阿尔弗雷多·马约/瓦尔特·帕特里亚尔卡/阿方索·罗哈斯,剧情/战争,意大利/法国/西班牙,英语/意大利语,1969,110.0,381,11
林海雪原,https://movie.douban.com/subject/1916282/,7.6,2246,刘沛然,刘沛然,张勇手/王润身/梁志鹏/崔荣久/张良/师伟/王毅/王连海/张驰/李力/桑平/曲云/毕钰/刘季云/杨成轩/孟庆芳/里坡/姜湘臣/张怀志/马晨曦,动作/战争,中国大陆,汉语普通话,1960,116.0,287,5
他人之颜,https://movie.douban.com/subject/1432779/,8.3,3286,敕使河原宏,安部公房,仲代达矢/京町子/平干二朗/岸田今日子/冈田英次/入江美树,剧情/科幻,日本,日语,1966,124.0,885,29
雾都孤儿,https://movie.douban.com/subject/1293219/,8.1,3038,卡罗尔·里德,Vernon Harris,马克·莱斯特/朗·穆迪/姗妮·沃利斯/奥列佛·里德/杰克·瓦尔德,剧情/歌舞/家庭/犯罪,英国,英语,1968,153.0,470,13
大饭店,https://movie.douban.com/subject/1474788/,8.1,3032,雅克斯·波斯纳德,,路易·德·菲奈斯/贝尔纳·布里埃/韦朗第洛·维朗迪尼,喜剧/动作,法国,法语/德语,1966,82.0,453,4
鬼婆,https://movie.douban.com/subject/1308657/,8.1,3278,新藤兼人,新藤兼人,乙羽信子/宇野重吉/佐藤庆/吉村实子/殿山泰司,剧情/恐怖,日本,日语,1964,103.0,867,27
灵欲春宵,https://movie.douban.com/subject/1295137/,7.9,3218,迈克·尼科尔斯,恩斯特·莱赫曼,伊丽莎白·泰勒/理查德·伯顿/乔治·席格/桑迪·丹尼斯,剧情,美国,英语/拉丁语/西班牙语,1966,131.0,1071,31
一夜狂欢,https://movie.douban.com/subject/1298566/,8.5,3238,理查德·莱斯特,阿伦·欧文,约翰·列侬/保罗·麦卡特尼/乔治·哈里逊/林哥·斯塔尔,喜剧/音乐,英国,英语/德语,1964,87.0,999,24
偷吻,https://movie.douban.com/subject/1298197/,7.8,2969,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗,让-皮埃尔·利奥德/德菲因·塞里格/克洛德·雅德/迈克尔·朗斯代尔,剧情/喜剧/爱情,法国,法语,1968,90.0,723,14
豪勇七蛟龙,https://movie.douban.com/subject/1303373/,7.5,2940,约翰·斯特奇斯,威廉·罗伯茨,尤·伯连纳/埃里·瓦拉赫/史蒂夫·麦奎因/查尔斯·布朗森/罗伯特·沃恩/布拉德·德克斯特/詹姆斯·柯本/霍斯特·布赫霍尔茨,动作/西部,美国,英语/西班牙语,1960,128.0,762,16
小早川家之秋,https://movie.douban.com/subject/1306069/,8.4,3027,小津安二郎,野田高梧,中村雁治郎/原节子/司叶子/新珠三千代/小林桂树/岛津雅彦/森繁久弥/浪花千荣子/杉村春子/加东大介/笠智众,剧情,日本,日语/英语,1961,103.0,712,19
我是古巴,https://movie.douban.com/subject/1432669/,9.0,3290,米哈依尔·卡拉托佐夫,Enrique Pineda Barnet,塞吉欧·柯瑞里/SalvadorWood/JoséGallardo,剧情,苏联/古巴,西班牙语/英语,1964,141.0,1350,24
意大利式离婚,https://movie.douban.com/subject/1303186/,8.4,3273,皮亚托·杰米,恩尼奥·德·孔奇尼,马塞洛·马斯楚安尼/达尼埃拉·罗卡/斯特法尼娅·桑德雷利,喜剧,意大利,意大利语,1961,105.0,978,29
红楼梦,https://movie.douban.com/subject/1329969/,9.0,2529,岑范,徐进,徐玉兰/王文娟/吕瑞英/金采风/周宝奎/孟莉英/徐天红,剧情/爱情/古装/戏曲,中国大陆,汉语普通话,1962,161.0,485,19
中国姑娘,https://movie.douban.com/subject/1302589/,7.2,2508,让-吕克·戈达尔,让-吕克·戈达尔,安妮·维亚泽姆斯基/让-皮埃尔·利奥德/朱丽叶·贝尔托,剧情/喜剧,法国,法语,1967,96.0,802,15
蔷薇的葬礼,https://movie.douban.com/subject/1449471/,8.1,2668,松本俊夫,松本俊夫,池畑慎之介/土屋嘉男/东惠美子/栗津洁/藤田敏八/原正孝/小松方正/仲村纮一/蜷川幸雄/筱田正浩,剧情/同性,日本,日语,1969,105.0,755,26
三百斯巴达勇士,https://movie.douban.com/subject/1481499/,7.6,2525,Rudolph Maté,吉安·保罗·卡莱加里,RichardEgan/RalphRichardson/DianeBaker,剧情/历史/战争/冒险,美国,英语,1962,114.0,279,12
下女,https://movie.douban.com/subject/1401523/,6.9,2407,金绮泳,金绮泳,金振奎/朱曾女/李恩心/严莺兰,剧情/惊悚/犯罪,韩国,韩语,1960,111.0,604,15
双姝怨,https://movie.douban.com/subject/1298771/,8.0,2676,威廉·惠勒,莉莲·海尔曼,奥黛丽·赫本/雪莉·麦克雷恩/詹姆斯·加纳/米利亚姆·霍普金斯/费伊·贝恩特/维罗尼卡·卡维特/美美·吉布森,剧情/同性,美国,英语,1961,108.0,786,17
乱云,https://movie.douban.com/subject/1302082/,8.5,2872,成濑巳喜男,山田信夫,司叶子/加山雄三/森光子/滨美枝/草笛光子/加东大介/土屋嘉男/藤木悠/中丸忠雄/中村伸郎/村上冬树,剧情,日本,日语/英语,1967,108.0,905,16
大地惊雷,https://movie.douban.com/subject/1293324/,7.8,2581,亨利·哈撒韦,查尔斯·波蒂斯,约翰·韦恩/格伦·坎贝尔/金·达比/杰里米·斯莱特/罗伯特·杜瓦尔/丹尼斯·霍珀/阿尔弗雷德·赖德/斯特罗瑟·马丁/杰夫·科里,剧情/西部/冒险,美国,英语,1969,128.0,624,9
倩女幽魂,https://movie.douban.com/subject/1305606/,7.7,2156,李翰祥,王月汀,乐蒂/赵雷/杨志卿/唐若青/郝履仁,爱情/恐怖/奇幻/古装,香港/台湾,汉语普通话,1960,83.0,524,22
柏林谍影,https://movie.douban.com/subject/1293190/,8.4,2606,马丁·里特,保罗·戴恩,理查德·伯顿/克莱尔·布鲁姆/奥斯卡·威内尔/萨姆·沃纳梅克,剧情/惊悚,英国,英语,1965,112.0,596,19
泯灭天使,https://movie.douban.com/subject/1303556/,8.4,2557,路易斯·布努埃尔,路易斯·布努埃尔,西尔维娅·皮纳尔/恩里克·兰巴尔/克劳迪奥·布鲁克,剧情/喜剧/悬疑/奇幻,墨西哥,西班牙语,1962,95.0,811,20
画皮,https://movie.douban.com/subject/1440583/,6.9,2160,鲍方,鲍方,高远/朱虹/陈娟娟/翁午,剧情/恐怖/奇幻/古装,香港,汉语普通话,1966,94.0,568,9
梁山伯与祝英台,https://movie.douban.com/subject/1438020/,8.4,2462,李翰祥,李翰祥,凌波/乐蒂/任洁/井淼/高宝树,爱情/古装/戏曲,香港,汉语普通话,1963,122.0,758,24
周末,https://movie.douban.com/subject/1296338/,8.0,2228,让-吕克·戈达尔,让-吕克·戈达尔,米蕾叶·达尔克/让·雅南/琼-皮尔里·卡尔弗恩,剧情/喜剧,法国/意大利,法语,1967,105.0,864,19
男性，女性,https://movie.douban.com/subject/1300522/,8.0,2127,让-吕克·戈达尔,让-吕克·戈达尔,让-皮埃尔·利奥德/香妲儿·戈雅/玛尔琳·若贝尔/MichelDebord/卡特琳-伊莎贝尔·迪波尔/埃娃-布里特·斯特兰德贝里/比耶·马尔姆斯滕,剧情,法国/瑞典,法语/瑞典语/英语,1966,110.0,581,12
炎热的夜晚,https://movie.douban.com/subject/1295480/,7.7,2452,诺曼·杰威森,斯特林·西利芬特,西德尼·波蒂埃/罗德·斯泰格尔/沃伦·奥茨/李·格兰特/拉里·盖茨,剧情/悬疑/惊悚/犯罪,美国,英语,1967,109.0,490,24
特殊的友情,https://movie.douban.com/subject/1866433/,8.3,2552,让·德拉努瓦,让·奥朗什,弗朗索瓦·兰克波/迪戴·豪德品/FrançoisLeccia/多米尼克·莫林/路易斯·塞格纳/米歇尔·布凯/吕西安·纳特/HenriCoutet/贝尔纳·米松/科莱特·雷吉斯,剧情/同性,法国,法语,1964,100.0,803,25
双虎屠龙,https://movie.douban.com/subject/1295134/,8.2,2347,约翰·福特,詹姆斯·华纳·贝拉,约翰·韦恩/詹姆斯·斯图尔特/维拉·迈尔斯/李·马文/艾德蒙·奥布莱恩,剧情/爱情/西部,美国,英语,1962,123.0,633,20
突出部之役,https://movie.douban.com/subject/1418873/,7.4,2275,肯·安纳金,菲利普·约尔丹,亨利·方达/查尔斯·布朗森/罗伯特·瑞安/达纳·安德鲁斯/乔治·蒙哥马利/泰·哈丁/皮耶尔·安杰利/皮耶尔·安杰利PierAngeli/维尔纳·彼得斯/HansChristianBlech/WernerPeters/特利·萨瓦拉斯/Karl-OttoAlberty/特利·萨瓦拉斯TellySavalas,剧情/动作/战争,美国,英语/德语,1965,167.0,426,13
审判,https://movie.douban.com/subject/1303554/,8.5,2292,奥逊·威尔斯,奥逊·威尔斯,安东尼·博金斯/让娜·莫罗/奥逊·威尔斯/罗密·施奈德,剧情/悬疑/惊悚/犯罪/奇幻,法国/意大利/西德/南斯拉夫,英语,1962,118.0,807,14
姜戈,https://movie.douban.com/subject/1963163/,7.6,2422,Sergio Corbucci,赛尔乔·科尔布奇,弗朗哥·尼罗,西部,意大利/西班牙,意大利语,1966,87.0,716,12
洪湖赤卫队,https://movie.douban.com/subject/1498716/,7.0,1904,谢添/陈方千/徐枫,张敬安,王玉珍/夏奎斌/傅凌/谢添/陈仁萱/章继超/王正相/程学钦/刘淑琪/周森冠/李金梅/徐彬/程小峰/彭洪钧/陈金鹏/曹增银/刘利/郭秉/封顺,战争,中国大陆,汉语普通话,1961,112.0,193,5
盲女惊魂记,https://movie.douban.com/subject/1293571/,7.8,2498,特伦斯·杨,弗雷德里克·诺特,奥黛丽·赫本/艾伦·阿金/理查德·克里纳/小埃弗伦·津巴利斯特/杰克韦斯顿/SamanthaJones,剧情/惊悚/犯罪,美国,英语,1967,108.0,405,12
冷酷的心,https://movie.douban.com/subject/1305095/,8.1,2159,蒂托·戴维森,埃德蒙多·贝兹,胡里奥·阿莱曼/安赫丽卡·玛丽亚/曼努埃尔·吉尔/比阿特丽斯·巴兹/米格尔·马西亚/何塞·巴伐利亚/SaraGuasch/SandraChávez/拉斐尔·拉马斯/AntonioBravo/孔苏埃洛·弗兰克/卡洛斯·阿戈斯蒂/EduardoMacGregor/维克托·阿尔科塞尔/安东尼奥·拉克塞尔/特雷·贝拉斯克斯,剧情/爱情/冒险,墨西哥,西班牙语,1968,95.0,384,11
消防员舞会,https://movie.douban.com/subject/1303080/,8.0,2407,米洛斯·福尔曼,米洛斯·福尔曼,简·沃斯特塞尔/约瑟夫·塞班内克/JosefValnoha/FrantisekDebelka/JosefKolb,剧情/喜剧,捷克斯洛伐克/意大利,捷克语,1967,71.0,825,8
裸岛,https://movie.douban.com/subject/1303710/,8.5,2234,新藤兼人,新藤兼人,乙羽信子/殿山泰司/田中伸二/掘本正纪,剧情,日本,日语,1960,94.0,658,33
无辜的人,https://movie.douban.com/subject/1294825/,7.9,2375,杰克·克莱顿,亨利·詹姆斯,黛博拉·蔻儿/彼得·温贾德/梅格斯·詹金斯/迈克尔·雷德格瑞夫/马丁·史蒂芬斯/帕梅拉·富兰克林,惊悚/恐怖,英国,英语,1961,100.0,713,14
定理,https://movie.douban.com/subject/1297130/,7.7,2100,皮埃尔·保罗·帕索里尼,皮埃尔·保罗·帕索里尼,西尔瓦娜·曼加诺/特伦斯·斯坦普/马西莫·吉洛蒂/安妮·维亚泽姆斯基/劳拉·贝蒂,剧情/悬疑/情色,意大利,意大利语/英语,1968,105.0,678,13
恶汉甜梦,https://movie.douban.com/subject/1297589/,8.4,2300,黑泽明,黑泽明,三船敏郎/森雅之/香川京子/三桥达也/志村乔/西村晃/加藤武/藤原釜足/笠智众/宫口精二,剧情/惊悚/犯罪,日本,日语,1960,151.0,710,12
舞台姐妹,https://movie.douban.com/subject/1424632/,7.6,2081,谢晋,王林谷,谢芳/曹银娣/上官云珠,剧情,中国大陆,汉语普通话,1964,114.0,693,20
马太福音,https://movie.douban.com/subject/1299775/,8.5,2018,皮埃尔·保罗·帕索里尼,皮埃尔·保罗·帕索里尼,EnriqueIrazoqui/MargheritaCaruso/ElsaMorante,剧情/传记/历史,法国/意大利,意大利语,1964,137.0,552,25
霓虹灯下的哨兵,https://movie.douban.com/subject/1483218/,7.0,1845,王苹/葛鑫,沈西蒙,徐林格/袁岳/廖有梁/刘鸿声/陶玉玲,剧情,中国大陆,汉语普通话,1964,115.0,213,6
江湖浪子,https://movie.douban.com/subject/1299517/,7.7,2138,罗伯特·罗森,罗伯特·罗森,保罗·纽曼/杰基·格利森/派珀·劳瑞/乔治·C·斯科特,剧情/爱情/运动,美国,英语,1961,134.0,469,24
俄狄浦斯王,https://movie.douban.com/subject/1293302/,7.8,2165,皮埃尔·保罗·帕索里尼,皮埃尔·保罗·帕索里尼,西尔瓦娜·曼加诺/弗兰科·奇蒂/阿莉达·瓦利/卡尔梅洛·贝内/JulianBeck/LucianoBartoli/FrancescoLeonetti/尼内托·达沃利/劳拉·贝蒂,剧情,意大利/摩洛哥,意大利语/罗马尼亚语,1967,104.0,566,27
日本昆虫记,https://movie.douban.com/subject/1302917/,8.2,2125,今村昌平,长谷部庆次,左幸子/河津清三郎/北林谷荣/北村和夫/小池朝雄,剧情,日本,日语,1963,123.0,586,15
焚尸人,https://movie.douban.com/subject/1486017/,8.4,2033,乔拉·赫兹,拉吉斯拉夫·富克斯,弗拉斯塔·赫拉莫斯托娃/鲁道夫·霍辛斯基/伊利·曼佐,剧情/惊悚/恐怖,捷克斯洛伐克Czechoslovakia,捷克语,1969,95.0,602,20
洛可兄弟,https://movie.douban.com/subject/1303558/,8.5,2254,卢基诺·维斯康蒂,苏索·切基·达米科,阿兰·德龙/雷纳托·萨尔瓦托雷/安妮·吉拉尔多/卡汀娜·帕辛欧/亚历山德拉·帕纳罗/SpirosFocás/MaxCartier/科拉多·帕尼/RoccoVidolazzi/克劳迪亚·莫里/阿德里娅娜·阿斯蒂/恩佐·菲耶尔蒙特/尼诺·卡斯泰尔诺沃/罗萨里奥·博雷利/雷纳托·泰拉/克劳迪娅·卡汀娜,剧情/犯罪,法国/意大利,意大利语,1960,168.0,814,23
快乐的结局,https://movie.douban.com/subject/1757925/,8.6,2200,奥德里奇·利普斯基,奥德里奇·利普斯基,VladimírMensík/JaroslavaObermaierová/约瑟夫·阿布汉姆,喜剧,捷克斯洛伐克,捷克语,1967,71.0,837,14
幸福,https://movie.douban.com/subject/1483516/,8.3,2053,阿涅斯·瓦尔达,阿涅斯·瓦尔达,让-克洛德·德鲁奥/ClaireDrouot/OlivierDrouot/SandrineDrouot,剧情,法国,法语,1965,79.0,756,32
天师捉妖,https://movie.douban.com/subject/1298597/,7.2,2044,罗曼·波兰斯基,热拉尔·布拉什,杰克·麦高恩/罗曼·波兰斯基/阿尔菲·巴斯/杰茜·罗宾斯/莎朗·塔特/费迪·梅恩/伊恩·卡里耶/特里·唐斯/菲奥娜·刘易斯/罗纳德·莱西/西德尼·布罗姆利/安德烈亚斯·马兰德里诺斯/奥托·迪亚曼特,喜剧/恐怖,美国/英国,英语,1967,108.0,589,12
雷锋,https://movie.douban.com/subject/1472234/,6.4,1815,董兆琪,丁洪,董金棠/杨贵发/党同义/杨秦华/于纯绵/苏友邻/周保平/何延凤/景春寒/杨成轩/言小朋/徐力/曲云,剧情/传记,中国大陆,汉语普通话,1965,78.0,306,4
七宗罪,https://movie.douban.com/subject/2032829/,8.4,1452,菲利普·德·布罗卡/克洛德·夏布洛尔/雅克·德米/让-吕克·戈达尔/Sylvain Dhomme/马克斯·杜伊/尤内斯库/埃德沃德·莫利纳罗/罗杰·瓦迪姆,达尼埃尔·布朗热,DanièleBarraud/让-皮埃尔·卡塞尔/达尼·萨瓦尔/乔治·威尔森/让·德赛利/埃迪·康斯坦丁/玛丽那·维拉迪/玛丽-若斯·纳特,喜剧,意大利/法国,法语,1962,113.0,171,2
血染雪山堡,https://movie.douban.com/subject/1300347/,8.1,2131,布莱恩·G·赫顿,阿利斯泰尔·麦克林,理查德·伯顿/克林特·伊斯特伍德/玛丽·乌尔/帕特里克·怀马克/迈克尔·霍尔德恩/唐纳德·休斯敦/彼得·巴克沃斯/威廉·斯夸尔/罗伯特·比提/布鲁克·威廉姆斯/尼尔·麦卡锡/文森特·鲍尔/安东·迪夫伦/费迪·梅恩/德伦·内斯比特,剧情/动作/战争/冒险,英国/美国,英语/德语,1968,158.0,509,12
华氏451度,https://movie.douban.com/subject/1293885/,7.5,1954,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗,奥斯卡·威内尔/朱莉·克里斯蒂/西里尔·库萨克,剧情/科幻/惊悚,英国,英语,1966,112.0,499,18
太阳王子霍尔斯的大冒险,https://movie.douban.com/subject/1439204/,6.4,1803,高畑勋,深泽一夫,大方斐纱子/平干二朗/市原悦子/东野英治郎/三岛雅夫/永田靖,剧情/动作/动画/家庭/奇幻/冒险,日本,日语,1968,82.0,302,10
李双双,https://movie.douban.com/subject/1483428/,7.5,1766,鲁韧,李准,张瑞芳/仲星火/张文蓉,喜剧,中国大陆,汉语普通话,1962,98.0,373,15
