name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
后来的我们,https://movie.douban.com/subject/26683723/,5.9,1360710000,刘若英,袁媛,井柏然/周冬雨/田壮壮/曲哲明/刘启恒/苏小明/邹倚天/张子贤/施予斐/李剑青,剧情/爱情,中国大陆,汉语普通话,2018-04-28,120分钟
一出好戏,https://movie.douban.com/subject/26985127/,7.1,1350820000,黄渤,黄渤,黄渤/舒淇/王宝强/张艺兴/于和伟/王迅/李勤勤/李又麟/宁浩/管虎/梁静/徐峥/陈德森/张磊,剧情/喜剧,中国大陆,汉语普通话,2018-08-10,134分钟
无双,https://movie.douban.com/subject/26425063/,8.1,1271710000,庄文强,庄文强,周润发/郭富城/张静初/冯文娟/廖启智/周家怡/王耀庆/方中信/高捷/邢佳栋/张松枝/张建声/吴嘉龙/孙佳君,剧情/动作/犯罪,中国大陆/香港,汉语普通话/粤语/英语/泰语/波兰语,2018-09-30,130分钟
碟中谍6：全面瓦解,https://movie.douban.com/subject/26336252/,8.1,1242020000,克里斯托弗·麦奎里,克里斯托弗·麦奎里,汤姆·克鲁斯/亨利·卡维尔/文·瑞姆斯/西蒙·佩吉/丽贝卡·弗格森/西恩·哈里斯/安吉拉·贝塞特/凡妮莎·柯比/米歇尔·莫纳汉/韦斯·本特利/费雷德里克·施密特/亚历克·鲍德温/杨亮/克里斯托弗·约纳尔/沃尔夫·布利策/拉斐尔·琼勒/安德鲁·卡扎纳夫·平/克里斯多夫·德·舒瓦西/拉裴尔·德普雷/让·巴普蒂斯特·菲永/马克斯·盖勒/奥利维尔·体班德/亚历山大·普尔/阿利克斯·贝纳泽什/乔伊·安沙/维利贝·托皮奇/格雷厄姆·福克斯/卡斯珀·菲利普森/菲恩·乔利/鲁斯·贝恩/奈杰尔·艾伦,动作/惊悚/冒险,美国,英语/法语,2018-08-31,147分钟
巨齿鲨,https://movie.douban.com/subject/26426194/,5.7,1047550000,乔·德特杜巴,迪恩·乔格瑞斯,杰森·斯坦森/李冰冰/雷恩·威尔森/鲁比·罗丝/赵文瑄/佩吉·肯尼迪/杰西卡·麦克娜美/奥拉维尔·达里·奥拉夫松/罗伯特·泰勒/蔡书雅/丘增/克利夫·柯蒂斯/安佑森/罗伯·基帕-威廉姆斯/维他亚·潘斯林加姆/安得烈·格兰杰/蒂姆·王/史蒂文·A·戴维斯/托万达·马尼莫/买红妹,动作/科幻/惊悚,美国/中国大陆/香港,英语/汉语普通话/泰语,2018-08-10,115分钟
狂暴巨兽,https://movie.douban.com/subject/26430636/,6.4,1003240000,布拉德·佩顿,瑞安·恩格尔,道恩·强森/娜奥米·哈里斯/杰弗里·迪恩·摩根/玛琳·阿克曼/杰克·莱西/乔·曼根尼罗/玛丽·谢尔顿/P·J·伯恩/德米垂斯·格罗斯/杰克·奎德/布里安·希尔/马特·杰拉德/李威尹/尤里亚·费伯/布鲁斯·布莱克希尔/杰森·莱尔斯/马克·威尔斯/阿莉莎·布鲁克/亚当·希泰凯尔/加里·维克斯/阿诺德·陈,动作/科幻/冒险,美国,英语,2018-04-13,107分钟
超时空同居,https://movie.douban.com/subject/27133303/,6.9,899550000,苏伦,苏伦,雷佳音/佟丽娅/张衣/于和伟/王正佳/陶虹/李念/李光洁/杨玏/范明/徐峥/杨迪/方龄/陈昊,喜剧/爱情/奇幻,中国大陆,汉语普通话,2018-05-18,101分钟
蚁人2：黄蜂女现身,https://movie.douban.com/subject/26636712/,7.3,829260000,佩顿·里德,克里斯·麦克纳,保罗·路德/伊万杰琳·莉莉/迈克尔·佩纳/汉娜·乔恩-卡门/沃尔顿·戈金斯/鲍比·坎纳瓦尔/朱迪·格雷尔/T.I./大卫·达斯马齐连/艾比·莱德·弗特森/兰道尔·朴/米歇尔·菲佛/劳伦斯·菲什伯恩/迈克尔·道格拉斯/戈兰·卡斯蒂克/罗布·阿切尔/肖恩·克莱尔/本·戴维斯/迈克尔·瑟沃瑞斯/达克斯·格里芬/海莉·洛维特/玛德琳·麦格劳/蒂姆·海德克/布莱恩·赫斯基/朱莉娅·维拉/布莱恩·卢戈/托里·沃格尔/汤姆·夏普林/斯坦·李/约瑟夫·阿梅/安迪·阿尼斯/威廉·W·巴伯/玛塞拉·布拉吉奥/塞尔吉奥·布里奥内斯/乔·布卡罗三世/蒂莫西·卡尔/贾迈尔·钱伯斯/扎卡里·卡伯森/雅各布·埃文斯/米歇尔·方/盖尔·甘布尔/克里斯·加恩/约翰·盖蒂尔/杰克·汉森/卡茜·亨德利,动作/科幻/冒险,美国,英语,2018-08-24,118分钟
无名之辈,https://movie.douban.com/subject/27110296/,8.1,793950000,饶晓志,饶晓志,陈建斌/任素汐/潘斌龙/章宇/王砚辉/九孔/马吟吟/程怡/宁桓宇/邓恩熙/谢波/范翔/赵梓冲/史策/马睿瀚/林海/邓钢,剧情/喜剧,中国大陆,汉语普通话/贵州话,2018-11-16,108分钟
无问西东,https://movie.douban.com/subject/6874741/,7.6,753730000,李芳芳,李芳芳,章子怡/黄晓明/张震/王力宏/陈楚生/铁政/祖峰/米雪/王盛德/韩童生/王鑫/郑铮/章泽天/黄梦莹/林美秀/保罗·菲利普·克拉克/胡家华/伊娜/吴谨言/纪帅/王天泽/伍麟凯/都金翰,剧情/爱情/战争,中国大陆,汉语普通话,2018-01-12,138分钟
神秘巨星,https://movie.douban.com/subject/26942674/,7.7,746580000,阿德瓦·香登,阿德瓦·香登,塞伊拉·沃西/梅·维贾/阿米尔·汗/拉杰·阿晶/提斯·沙马/卡比尔·谢赫/法如克·贾法尔/马努杰·沙玛/莫娜·安伯加卡尔/尼基塔·阿南德/尚/莫纳利·塔库尔,剧情/音乐,印度,印地语/英语,2018-01-19,150分钟
西游记女儿国,https://movie.douban.com/subject/25829175/,4.4,727430000,郑保瑞,文宁,郭富城/冯绍峰/赵丽颖/小沈阳/罗仲谦/林志玲/梁咏琪/刘涛/孙伊涵/苑琼丹/潘斌龙/陈雅丽/施诗,喜剧/爱情/奇幻,中国大陆/香港,汉语普通话,2018-02-16,116分钟
摩天营救,https://movie.douban.com/subject/26804147/,6.3,669400000,罗森·马歇尔·瑟伯,罗森·马歇尔·瑟伯,道恩·强森/内芙·坎贝尔/黄经汉/罗兰·默勒/麦肯纳·罗伯茨/诺亚·科特雷尔/诺亚·泰勒/巴勃罗·施瑞博尔/凯文·兰金/昆凌/文峰/马特·欧莱瑞/比特里斯·金/马志/保罗·麦克吉莱恩/吴嘉星/艾德里安·霍姆斯/维努斯·特雷佐/杰特·克莱恩/拜伦·劳森/关永扬/法比欧·塔索恩/卡洛·余,动作/惊悚/冒险,美国,英语/粤语/汉语普通话,2018-07-20,102分钟
黑豹,https://movie.douban.com/subject/6390825/,6.4,662270000,瑞恩·库格勒,瑞恩·库格勒,查德维克·博斯曼/露皮塔·尼永奥/迈克尔·B·乔丹/丹娜·奎里拉/马丁·弗瑞曼/丹尼尔·卡卢亚/利蒂希娅·赖特/温斯顿·杜克/斯特林·K·布朗/安吉拉·贝塞特/福里斯特·惠特克/安迪·瑟金斯/弗洛伦丝·卡松巴/约翰·卡尼/大卫·S·李/娜比娅·毕,动作/科幻/冒险,美国/南非/韩国/澳大利亚,斯瓦希里语/英语/科萨语/韩语,2018-03-09,134分钟
环太平洋：雷霆再起,https://movie.douban.com/subject/20435622/,5.5,630830000,斯蒂文·S·迪奈特,斯蒂文·S·迪奈特,约翰·博耶加/斯科特·伊斯特伍德/卡莉·史派妮/景甜/查理·戴/伯恩·戈曼/张晋/亚德里亚·霍纳/菊地凛子/卡兰·布拉尔/黄恺杰/伊万娜·萨赫诺/新田真剑佑/吉丽/雪莉·罗德里格斯/拉哈特·亚当斯/列维·米登/达斯汀·克莱尔/陈梓童/于小伟/钱泳辰/郭家铭/蓝盈莹/金桢勋/菊池润美/丹尼尔·弗雷里格尔/齐柏林·汉密尔顿/尼克·塔拉贝/布里德基·萨蒂纳/小蒂姆·约翰逊/玛德琳·麦格劳/乔什·斯坦伯/斯蒂芬妮·阿琳/卢克·朱迪,动作/科幻/冒险,美国/中国大陆,英语/汉语普通话,2018-03-23,111分钟
来电狂响,https://movie.douban.com/subject/30377703/,5.8,629460000,于淼,李潇,佟大为/马丽/霍思燕/乔杉/田雨/代乐乐/奚梦瑶/艾伦/张晨光/杨玏/李成敏/许娣/李萍/张帆/徐冬冬/何泓姗/姜来/刘奇/杜江/钟鹿纯/丁龙儿/丁歌/韩昕妤/耿杨/李柄熹/刘润男/贝镜水/李伟/赵宇涵/马嘉璐/津玮/Aleksandr/毕大勋/刘剑/常诚/Natalya/李恬洁/贝乐乐,剧情/喜剧,中国大陆,汉语普通话,2018-12-28,103分钟
影,https://movie.douban.com/subject/4864908/,7.2,628100000,张艺谋,李威,邓超/孙俪/郑恺/王千源/王景春/胡军/关晓彤/吴磊/封柏,剧情/动作/武侠/古装,中国大陆/香港,汉语普通话,2018-09-30,116分钟
狄仁杰之四大天王,https://movie.douban.com/subject/25882296/,6.1,606290000,徐克,张家鲁,赵又廷/冯绍峰/林更新/阮经天/马思纯/刘嘉玲/盛鉴/杨一威/唐古特·宝日夫/张傲月/孙蛟龙/汪汐潮/铁男/李炳雷/许明虎,动作/悬疑/奇幻/武侠/古装,中国大陆/香港,汉语普通话,2018-07-27,132分钟
李茶的姑妈,https://movie.douban.com/subject/27092785/,4.6,603430000,吴昱翰,钱晨光,黄才伦/艾伦/宋阳/卢靖姗/沈腾/韩彦博/陈冰/张镨冉/王宇/赵雪/常远/王成思/张琛/魏玮/陶亮/朱微玮/芦莹/李海银/何子君/高海宝/刘坤/钱晨光/乌日塔/杨洁/向斐/何孟卓/王野苓/喜子/张琳,喜剧,中国大陆,汉语普通话,2018-09-30,113分钟
熊出没·变形记,https://movie.douban.com/subject/27176717/,6.8,599390000,丁亮,徐芸,张伟/张秉君/谭笑,喜剧/动画/冒险,中国大陆,汉语普通话,2018-02-16,89分钟
邪不压正,https://movie.douban.com/subject/26366496/,7.0,583470000,姜文,姜文,彭于晏/廖凡/姜文/周韵/许晴/泽田谦也/安地/史航/李梦/丁嘉丽/陈曦,剧情/喜剧/动作,中国大陆,汉语普通话/英语/日语/法语,2018-07-13,137分钟
爱情公寓,https://movie.douban.com/subject/24852545/,3.1,554200000,韦正,汪远,陈赫/袁弘/娄艺潇/邓家佳/孙艺洲/李佳航/李金铭/刘天佐/赵志伟/张双利/南派三叔/韦正/汪远/朱桢/于立/榕榕/罗姝涵/许和琪/刘雨昕/张希雅/孔雪儿/关凯元/张悠然/三名制-5/丧钟大师/老驴/张天馨/刘宇馨/陈旭明/王思博/赵子豪/杨朕/郝宇/徐梦洁/常钰/韩丹/严丰/郭林钧,喜剧/冒险,中国大陆,汉语普通话,2018-08-10,117分钟
动物世界,https://movie.douban.com/subject/26925317/,7.2,508910000,韩延,韩延,李易峰/迈克尔·道格拉斯/周冬雨/曹炳琨/王戈/苏可,剧情/动作/冒险,中国大陆,汉语普通话/英语,2018-06-29,132分钟
古墓丽影：源起之战,https://movie.douban.com/subject/3445906/,6.0,496760000,罗阿尔·乌索格,吉内瓦·德沃莱特-罗宾森,艾丽西亚·维坎德/多米尼克·威斯特/沃尔顿·戈金斯/吴彦祖/克里斯汀·斯科特·托马斯/汉娜·乔恩-卡门/尼克·弗罗斯特/德里克·雅各比/安东尼奥·阿克儿/亚历山大·维尧姆/杰美·温斯顿/迈克尔·奥拜奥拉/艾米丽·凯里/肯尼思·霍,动作/冒险,美国,英语,2018-03-16,118分钟
勇敢者游戏：决战丛林,https://movie.douban.com/subject/26586766/,6.9,491629999,杰克·卡斯丹,克里斯·麦克纳,道恩·强森/凯文·哈特/杰克·布莱克/凯伦·吉兰/尼克·乔纳斯/瑞斯·达比/鲍比·坎纳瓦尔/亚历克斯·沃尔夫/瑟达吕斯·布兰/麦迪森·伊瑟曼/摩根·特纳/梅森·古乔内/马克·埃文·杰克逊/玛琳·辛科/特雷西·邦纳/玛莉贝丝·梦露/米西·派勒/杰米·雷内尔/卡尔利斯·布克/罗翰·昌德/科林·汉克斯,动作/奇幻/冒险,美国,英语,2018-01-12,119分钟
反贪风暴3,https://movie.douban.com/subject/26996640/,5.7,440750000,林德禄,黄浩华,古天乐/张智霖/郑嘉颖/邓丽欣/栢天男/谢天华/张继聪/夏嫣/蔡瀚亿/廖启智/谭耀文/卢海鹏/罗兰/麦长青/张松枝/陈庭欣/丁海峰/冯雷/李昕岳,剧情/动作/犯罪,香港,粤语/汉语普通话,2018-09-14,97分钟
蜘蛛侠：平行宇宙,https://movie.douban.com/subject/26374197/,8.7,420859999,鲍勃·佩尔西凯蒂,菲尔·罗德,沙梅克·摩尔/杰克·约翰逊/海莉·斯坦菲尔德/马赫沙拉·阿里/布莱恩·泰里·亨利/莉莉·汤姆林/劳伦·维勒斯/佐伊·克罗维兹/约翰·木兰尼/金可·格伦/尼古拉斯·凯奇/凯瑟琳·哈恩/列维·施瑞博尔/克里斯·派恩/娜塔丽·莫瑞丝/奥斯卡·伊萨克/格里塔·李/斯坦·李/乔玛·塔科内/华金·科西奥/蕾克·贝尔/梅勒妮·海恩斯/尼克·杰恩/穆尼卜·拉赫曼/卡洛斯·萨拉戈萨/黛西·罗斯·布莱内斯/里夫·霍顿/哈里森·奈特/莱克斯·朗/凯特琳·麦肯纳-威尔金森/斯科特·门维尔/克里斯托弗·米勒/德维卡·帕利赫/柯特妮·佩尔顿/克里斯蒂·法瑞斯/杰奎琳·皮诺尔/贾斯汀·沉卡罗/梅利莎·斯特姆,动作/科幻/动画/冒险,美国,英语/西班牙语,2018-12-21,116分钟
神奇动物：格林德沃之罪,https://movie.douban.com/subject/26147417/,7.1,398890000,大卫·叶茨,J·K·罗琳,埃迪·雷德梅恩/凯瑟琳·沃特斯顿/约翰尼·德普/裘德·洛/埃兹拉·米勒/丹·福勒/艾莉森·萨多尔/佐伊·克罗维兹/卡勒姆·特纳/金秀贤/威廉·纳迪兰/凯文·格思里/卡门·艾乔戈/沃尔夫·罗特/德里克·里德尔/科内尔·约翰/英格瓦·埃盖特·西古德松/波佩·科比-特曲/西蒙·米考克/大卫·樱井/维多利亚·耶茨/奥拉维尔·达里·奥拉夫松/大卫·威尔莫特/艾德·高根/奥莉维亚·波皮卡/阿尔菲·西蒙斯/菲奥娜·格拉斯科特/杰米·坎贝尔·鲍尔/托比·瑞格波/约书亚·谢伊/布隆蒂斯·佐杜洛夫斯基/杰西卡·威廉姆斯/欧文·弗热瑞/休·夸希/塔希尔·布尔汉/迈克尔·科布/萨比恩·克洛森/亚历珊德拉·福特/肖恩·吉斯灵厄姆/通恰伊·古奈什/迈克尔·海登/露丝·霍洛克斯/泰·赫尔利/纳西尔·贾玛/卡米尔·雷米泽斯基/迪诺·布加迪,奇幻/冒险,美国/英国,英语,2018-11-16,134分钟
快把我哥带走,https://movie.douban.com/subject/30122633/,6.8,373340000,郑芬芬,赵越,张子枫/彭昱畅/赵今麦/孙泽源/方翔锐/刘冠毅/姜宏波/徐光宇,喜剧/奇幻,中国大陆,汉语普通话,2018-08-17,115分钟
幕后玩家,https://movie.douban.com/subject/26774033/,5.7,358410000,任鹏远,任鹏远,徐峥/王丽坤/王砚辉/段博文/任达华/于和伟/朱珠/赵达/谢楠/鲍晓,剧情/悬疑/犯罪,中国大陆,汉语普通话,2018-04-28,114分钟
悲伤逆流成河,https://movie.douban.com/subject/27102569/,5.8,354600000,落落,落落,赵英博/任敏/辛云来/章若楠/朱丹妮,剧情/爱情,中国大陆,汉语普通话,2018-09-21,104分钟
超人总动员2,https://movie.douban.com/subject/25849049/,7.9,353770000,布拉德·伯德,布拉德·伯德,格雷格·T·尼尔森/霍利·亨特/莎拉·沃威尔/赫克·米尔纳/伊莱·富西尔/凯瑟琳·基纳/塞缪尔·杰克逊/伊莎贝拉·罗西里尼/鲍勃·奥登科克/布拉德·伯德/索菲亚·布什/乔纳森·班克斯/约翰·拉岑贝格/金伯利·阿代尔·克拉克/托亚·特纳,喜剧/动作/动画/冒险,美国,英语,2018-06-22,118分钟
黄金兄弟,https://movie.douban.com/subject/27069427/,5.0,315200000,钱嘉乐,金东圭,郑伊健/陈小春/谢天华/钱嘉乐/林晓峰/曾志伟/佘诗曼/张雅玫/吴永伦,动作/犯罪,中国大陆,粤语/汉语普通话,2018-09-21,99分钟
移动迷宫3：死亡解药,https://movie.douban.com/subject/26004132/,5.3,315100000,韦斯·鲍尔,T·S·诺林,迪伦·奥布莱恩/卡雅·斯考达里奥/李起弘/托马斯·布罗迪-桑斯特/罗莎·萨拉查/德克斯特·达登/艾丹·吉伦/威尔·保尔特/吉安卡罗·埃斯波西托/沃尔顿·戈金斯/派翠西娅·克拉克森/巴里·佩珀,动作/科幻/冒险,美国,英语,2018-01-26,142分钟
小萝莉的猴神大叔,https://movie.douban.com/subject/26393561/,8.5,285430000,卡比尔·汗,卡比尔·汗,萨尔曼·汗/哈莎莉·马洛特拉/卡琳娜·卡普尔/纳瓦祖丁·席迪圭/欧姆·普瑞/梅·维贾/席尔帕.舒克拉/拉什·沙玛/沙拉蒂·瑟斯纳/阿图·斯里瓦斯塔瓦/阿德南·萨米/马诺·巴克什,剧情/喜剧/动作,印度,印地语/乌尔都语,2018-03-02,159分钟
找到你,https://movie.douban.com/subject/27140071/,7.4,284450000,吕乐,秦海燕,姚晨/马伊琍/袁文康/吴昊宸/王梓尘/陶昕然/高叶/齐欢,剧情/家庭,中国大陆,汉语普通话,2018-10-05,102分钟
地球最后的夜晚,https://movie.douban.com/subject/26633257/,6.9,281040000,毕赣,毕赣,汤唯/黄觉/张艾嘉/李鸿其/陈永忠/罗飞扬/曾美慧孜/段钧豪/谢理循/齐溪/明道/龙泽治,剧情/爱情/悬疑,中国大陆/法国,贵州方言/汉语普通话,2018-12-31,138分钟
无敌破坏王2：大闹互联网,https://movie.douban.com/subject/20438964/,8.1,270690000,菲尔·约翰斯顿,菲尔·约翰斯顿,约翰·C·赖利/萨拉·西尔弗曼/盖尔·加朵/塔拉吉·P·汉森/杰克·麦克布瑞尔/简·林奇/艾伦·图代克/阿尔弗雷德·莫里纳/艾德·奥尼尔/肖恩·吉布朗尼/弗卢拉·博格/蒂莫西·西蒙斯/黄阿丽/韩秘书·布雷克/葛洛泽尔·格林/瑞贝卡·薇索基/山姆·理查森/雅布其·杨-怀特/莫里斯·拉马奇/梅丽莎·维拉斯诺/凯蒂·洛斯/贾米·埃曼/霍拉提奥·桑斯/亚历克斯·莫法特/琼·斯奎布/德拉·萨巴/菲尔·约翰斯顿/约翰·迪·玛吉欧/瑞奇·摩尔/科琳·巴林杰/达尼·费尔南德斯/蒂芙妮·赫雷拉/阿娜·奥缇兹/迪安娜·阿格隆/杰森·曼兹沃克斯/雷蒙德·S·佩尔西/伏霞/罗杰·克莱格·史密斯/蒂姆·艾伦/布拉德·加内特/安东尼·丹尼尔斯/科里·伯顿/范·迪塞尔/维韦卡·波林/迈克·吉亚奇诺/凯文·迪特斯/尼可·斯彻金格/丹·雷诺斯/艾琳·贝达/克里斯汀·贝尔/裘蒂·班森/奥丽伊·卡瓦洛/詹妮弗·黑尔/凯特·希金斯/琳达·拉金/凯莉·麦克唐纳/伊迪娜·门泽尔/曼迪·摩尔/佩吉·奥哈拉/帕米拉·里本/阿尼卡·诺尼·罗斯/温明娜/珍妮卡·贝尔格雷/比尔·哈德尔,喜剧/动画/奇幻/冒险,美国,英语,2018-11-23,112分钟
星球大战8：最后的绝地武士,https://movie.douban.com/subject/22265634/,7.1,267099999,莱恩·约翰逊,莱恩·约翰逊,马克·哈米尔/凯丽·费雪/黛西·雷德利/亚当·德赖弗/约翰·博耶加/奥斯卡·伊萨克/安迪·瑟金斯/露皮塔·尼永奥/多姆纳尔·格里森/安东尼·丹尼尔斯/格温多兰·克里斯蒂/凯莉·玛丽·陈/劳拉·邓恩/本尼西奥·德尔·托罗/弗兰克·奥兹/比莉·洛德/阿曼达·劳伦斯/吉米·维/贾斯汀·塞洛克斯/蒂姆·罗斯/汤姆·凯恩/亚德里安·埃德蒙松/马克·路易斯·琼斯/赫敏·科菲尔德/吴青芸/诺阿·西甘/保罗·卡塞/米凯拉·科尔/普莉安卡·伯福德/纳温·乔杜里/安德鲁·杰克/克里斯塔·克拉克/伊川东吾,动作/科幻/冒险,美国,英语,2018-01-05,152分钟
胖子行动队,https://movie.douban.com/subject/27149818/,4.2,260250000,包贝尔,张鹏,文章/包贝尔/郭京飞/李成敏/辣目洋子/许君聪/曾一竣/张梦露/戚玉武/仓田保昭/木幡龙/宋佳/文隽,喜剧/动作,中国大陆,汉语普通话,2018-09-30,108分钟
南极之恋,https://movie.douban.com/subject/26628329/,6.7,234000000,吴有音,吴有音,赵又廷/杨子姗,爱情/冒险,中国大陆,汉语普通话,2018-02-01,117分钟
