name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
帕丁顿熊2,https://movie.douban.com/subject/26340419/,8.1,205980000,保罗·金,保罗·金,本·卫肖/休·格兰特/休·博纳维尔/莎莉·霍金斯/萨缪尔·乔斯林/马德琳·哈里斯/朱丽·沃特斯/布莱丹·格里森/吉姆·布劳德本特/艾美达·斯丹顿/彼得·卡帕尔迪/艾琳·阿特金斯/汤姆·康蒂/本·米勒/诺亚·泰勒/理查德·艾欧阿德,喜剧/动画/家庭,英国/法国/美国,英语,2017-12-08,103分钟
逆时营救,https://movie.douban.com/subject/26667056/,4.7,201090000,尹鸿承,査慕春,杨幂/霍建华/金士杰/刘畅/张艺瀚/王俐丹,动作/科幻,中国大陆,汉语普通话,2017-06-29,106分钟
攻壳机动队,https://movie.douban.com/subject/25818101/,6.4,200999999,鲁伯特·桑德斯,士郎正宗,斯嘉丽·约翰逊/皮鲁·埃斯贝克/北野武/朱丽叶·比诺什/迈克尔·皮特/黄经汉/丹妮西娅·萨马尔/拉札勒斯·雷图勒/泉原豊/托万达·马尼莫/彼得·费迪南多/安娜玛丽亚·玛琳卡/丹尼尔·亨绍尔/安德鲁·斯特林/桃井薰/查尔斯·欧比/福岛莉拉/约瑟夫·纳瓦胡/迈克尔·维克特,动作/科幻/犯罪,美国,英语/日语,2017-04-07,107分钟
大话西游之大圣娶亲,https://movie.douban.com/subject/1292213/,9.2,189510000,刘镇伟,刘镇伟,周星驰/吴孟达/朱茵/蔡少芬/蓝洁瑛/莫文蔚/罗家英/刘镇伟/陆树铭/李健仁,喜剧/爱情/奇幻/古装,香港/中国大陆,粤语/汉语普通话,2014-10-24,95分钟
春娇救志明,https://movie.douban.com/subject/26639958/,7.1,172070000,彭浩翔,彭浩翔,余文乐/杨千嬅/蒋梦婕/曾国祥/秦沛/邵音音/王晓晨/司徒慧焯/谷德昭/谷祖琳/陈逸宁/阎汶宣/林兆霞/李程彬/欧铠淳/林海峰/森美/吴岱融/陈意岚/邹凯光/周俊伟/陈静/麦芷谊/郭奕芯/李拾壹/关逸基/廖子妤/袁澧林/田启文/连诗雅/黄文慧/彭浩翔,剧情/喜剧/爱情,香港/中国大陆,粤语/汉语普通话,2017-04-28,121分钟
看不见的客人,https://movie.douban.com/subject/26580232/,8.8,171460000,奥里奥尔·保罗,奥里奥尔·保罗,马里奥·卡萨斯/阿娜·瓦格纳/何塞·科罗纳多/巴巴拉·莱涅/弗兰塞斯克·奥雷利亚/帕科·图斯/大卫·塞尔瓦斯/伊尼戈·加斯特西/圣·耶拉莫斯/马内尔·杜维索/布兰卡·马丁内斯/佩雷·布拉索/霍尔迪·布鲁内特/鲍比·冈萨雷斯/玛蒂娜·乌尔塔多,剧情/悬疑/惊悚/犯罪,西班牙,西班牙语,2017-09-15,106分钟
蓝精灵：寻找神秘村,https://movie.douban.com/subject/19899718/,6.3,170920000,凯利·阿斯博瑞,帕米拉·里本,黛米·洛瓦托/雷恩·威尔森/乔·曼根尼罗/杰克·麦克布瑞尔/丹尼·朴迪/曼迪·帕廷金/迪·布拉雷·贝克尔/弗兰克·维尔克/米歇尔·罗德里格兹/艾丽·坎伯尔/朱莉娅·罗伯茨/阿芮尔·温特/梅根·崔娜/布雷特·马内尔/凯利·阿斯博瑞/杰克·约翰逊/加布里埃尔·伊格莱西亚斯/泰塔斯·伯吉斯/杰夫·唐纳姆/戈登·拉姆齐,喜剧/动画/奇幻/冒险,美国,英语,2017-04-21,90分钟
二十二,https://movie.douban.com/subject/26430107/,8.7,169360000,郭柯,,,纪录片,中国大陆,汉语普通话,2017-08-14,99分钟
刺客信条,https://movie.douban.com/subject/11526817/,5.3,161040000,贾斯汀·库泽尔,比尔·科拉奇,迈克尔·法斯宾德/玛丽昂·歌迪亚/杰瑞米·艾恩斯/布莱丹·格里森/夏洛特·兰普林/迈克尔·肯尼斯·威廉姆斯/德尼·梅诺谢/亚里安妮·拉贝德/赫立德·阿卜杜拉/埃茜·戴维斯/马蒂亚斯·瓦雷拉/卡勒姆·特纳/卡洛斯·巴登/哈维尔·古铁雷斯/霍威克·库区科利安,动作/科幻/历史/冒险,美国/法国/香港/英国/台湾/马耳他/加拿大,英语/西班牙语,2017-02-24,116分钟
非凡任务,https://movie.douban.com/subject/26616690/,6.3,155470000,麦兆辉,庄文强,黄轩/段奕宏/郎月婷/祖峰/邢佳栋/王耀庆/王砚辉/丁勇岱/肖聪/李晓川/赵炳锐/代乐乐/陶海,剧情/动作/犯罪,中国大陆,汉语普通话,2017-03-31,122分钟
哆啦A梦：大雄的南极冰冰凉大冒险,https://movie.douban.com/subject/26839466/,6.6,143130000,高桥敦史,高桥敦史,水田山葵/大原惠美/嘉数由美/木村昴/关智一/藤本千秋/钉宫理惠/金井美香/三石琴乃,动画/冒险,日本,日语,2017-05-30,101分钟
王牌保镖,https://movie.douban.com/subject/22266126/,7.2,139160000,帕特里克·休斯,汤姆·奥康纳,瑞恩·雷诺兹/塞缪尔·杰克逊/加里·奥德曼/萨尔玛·海耶克/艾洛蒂·袁/乔昆姆·德·阿尔梅达/克里斯蒂·米切尔/约瑟芬·德·拉·波美/山姆·哈兹尔丁/巴里·阿茨玛/艾比·侯斯/米哈伊尔·戈尔沃伊,喜剧/动作/犯罪,美国/香港/保加利亚/荷兰,英语/俄语/法语/日语/意大利语/荷兰语/西班牙语,2017-09-22,118分钟
赛车总动员3：极速挑战,https://movie.douban.com/subject/25849480/,7.0,136600000,布莱恩·菲,布莱恩·菲,欧文·威尔逊/克里斯黛拉·阿朗索/克里斯·库珀/内森·菲利安/王牌接线员拉里/艾米·汉莫/雷·马格利奥齐/托尼·夏尔赫布/邦尼·亨特/丽亚·德拉利亚/凯丽·华盛顿/鲍勃·科斯塔斯/玛格·马丁戴尔/达雷尔·沃尔特里普/小伊塞亚·维特洛克/保罗·杜利/凯瑟琳·海蒙德/切奇·马林,喜剧/动画/冒险,美国,英语,2017-08-25,102分钟
十万个冷笑话2,https://movie.douban.com/subject/26759539/,7.3,133110000,卢恒宇,卢恒宇,山新/郝祥海/李姝洁/藤新/图特哈蒙/李佳怡/佟心竹/九孔/卢恒宇/宝木中阳,喜剧/动画/奇幻,中国大陆,汉语普通话,2017-08-18,101分钟
异星觉醒,https://movie.douban.com/subject/26718838/,6.5,127600000,丹尼尔·伊斯皮诺萨,瑞特·里斯,杰克·吉伦哈尔/丽贝卡·弗格森/瑞恩·雷诺兹/真田广之/阿利安·巴克瑞/奥尔加·戴维克娜雅/大卫·梅尔/伊莉莎白·巴尔加斯/卡米尔·沃伦-泰勒/森尚子/亚历山大·阮/希·伍辛,科幻/惊悚/恐怖,美国,英语/日语/越南语,2017-05-19,104分钟
父子雄兵,https://movie.douban.com/subject/26898747/,4.6,124600000,袁卫东,苏亮,大鹏/范伟/张天爱/乔杉/邬君梅/任达华/梁龙/马书良/柳岩,喜剧,中国大陆,汉语普通话,2017-07-21,105分钟
傲娇与偏见,https://movie.douban.com/subject/26644002/,4.8,123750000,李海蜀,李海蜀,迪丽热巴/张云龙/高伟光/金晨/马薇薇/范湉湉/迈克·安吉洛/周海媚/樊野/李彧,喜剧/爱情,中国大陆,汉语普通话,2017-04-20,108分钟
决战食神,https://movie.douban.com/subject/26711487/,4.6,117580000,叶伟民,李晶凌,葛优/谢霆锋/唐嫣/郑容和/白冰/杜海涛/王太利/黄秋生/詹瑞文/海鸣威/罗兰,剧情/动作,中国大陆/香港,汉语普通话,2017-02-10,98分钟
大卫贝肯之倒霉特工熊,https://movie.douban.com/subject/26921827/,4.3,115750000,李清舫,,汤水雨/徐佳琦/杨默,喜剧/动画/家庭/冒险,中国大陆,汉语普通话,2017-01-13,90分钟
鲛珠传,https://movie.douban.com/subject/25857966/,4.3,113070000,杨磊,张炭,王大陆/张天爱/任达华/盛冠森/王迅/赵健/刘俊孝/释彦能/胡兵/何穗/蒋璐霞/杜奕衡/周一围,喜剧/动作/爱情/奇幻,中国大陆/香港,汉语普通话,2017-08-11,108分钟
降临,https://movie.douban.com/subject/21324900/,7.7,108860000,丹尼斯·维伦纽瓦,埃里克·海瑟尔,艾米·亚当斯/杰瑞米·雷纳/福里斯特·惠特克/迈克尔·斯图巴/马志/马克·奥布莱恩/乔·柯布登/派特·凯利/娜塔莉·希波蒂/袁罗素/克里斯蒂安·杰达/朱利安·凯西,剧情/科幻,美国,英语/俄语/汉语普通话,2017-01-20,116分钟
极盗车神,https://movie.douban.com/subject/25933890/,7.0,108359999,埃德加·赖特,埃德加·赖特,安塞尔·艾尔高特/凯文·史派西/杰米·福克斯/乔恩·哈姆/艾莎·冈萨雷斯/莉莉·詹姆斯/乔·博恩瑟/米迦·霍华德/摩根·布朗/CJ·琼斯/斯凯·费雷拉/兰斯·帕默/哈德森·米克/薇薇安娜·查维斯/哈尔·怀特塞德/弗利/兰尼·琼/克莱·方特诺特/R·马科斯·泰勒/帕特里克·R·沃克/保罗·威廉姆斯/维布尔·弗利茨杰拉德,动作/音乐/犯罪,英国/美国,英语/美国手语,2017-08-25,113分钟
十八洞村,https://movie.douban.com/subject/27148198/,7.0,105960000,苗月,,王学圻/白威/陈西贝/陈瑾/墨阳,剧情,中国大陆,汉语普通话,2017-10-13,124分钟
追捕,https://movie.douban.com/subject/26348414/,4.5,105680000,吴宇森,陈庆嘉,张涵予/福山雅治/戚薇/河智苑/国村隼/竹中直人/仓田保昭/斋藤工/吴飞霞/樱庭奈奈美/池内博之/冈本多绪/德永邦治/矢岛健一/田中圭/中村让/吉泽悠,剧情/动作/悬疑,香港/中国大陆,汉语普通话/英语/日语,2017-11-24,106分钟
七十七天,https://movie.douban.com/subject/26426026/,6.4,103590000,赵汉唐,赵汉唐,江一燕/赵汉唐,剧情/冒险,中国大陆,汉语普通话,2017-11-03,115分钟
东北往事之破马张飞,https://movie.douban.com/subject/26691509/,3.5,103040000,郭大雷,郭大雷,贾乃亮/马丽/王迅/梁超/于洋/屈菁菁/九孔/刘慧/金士杰/曾志伟/李小璐/贾云馨,喜剧/动作,中国大陆,汉语普通话,2017-02-03,99分钟
游戏规则,https://movie.douban.com/subject/26745334/,4.3,103040000,高希希,高希希,何润东/黄子韬/古力娜扎/王学圻/秋瓷炫/高捷/师鹏,剧情/动作,中国大陆,汉语普通话,2017-02-10,126分钟
冈仁波齐,https://movie.douban.com/subject/26606242/,7.7,99270000,张杨,张杨,尼玛扎堆/杨培/索朗卓嘎/次仁曲珍/色巴江措/仁青晋美/姆曲/扎西措姆/江措旺堆/达瓦扎西/仁青旺佳/丁孜登达,剧情,中国大陆,藏语/汉语普通话,2017-06-20,117分钟
绝世高手,https://movie.douban.com/subject/26754831/,6.0,97400000,卢正雨,卢正雨,卢正雨/郭采洁/范伟/蔡国庆/陈冲/仓田保昭/孔连顺/黄龄/杨迪/柯达/艾伦/赵英俊/魏翔/汪聪/何蓝逗,喜剧/动作,中国大陆,汉语普通话,2017-07-07,116分钟
绑架者,https://movie.douban.com/subject/26602933/,4.9,95270000,徐静蕾,徐静蕾,白百何/黄立行/明道/李淳/李玖哲/徐静蕾/梁天,动作/犯罪,中国大陆/台湾/香港,汉语普通话,2017-03-31,95分钟
赛尔号大电影6：圣者无敌,https://movie.douban.com/subject/26969037/,4.7,93760000,王章俊,王章俊,罗玉婷/翟巍/王晓彤/孙晔,动画/儿童/奇幻/冒险,中国大陆,汉语普通话,2017-08-18,98分钟
降魔传,https://movie.douban.com/subject/22557335/,2.9,90110000,王晶,王晶,郑恺/张雨绮/谢依霖/毛俊杰/罗家英/甄琪/王祖蓝/陈法蓉/程野/毛毛/吴骏超/王馨瑶/丁丁,喜剧/奇幻,中国大陆,粤语/汉语普通话,2017-11-17,91分钟
大护法,https://movie.douban.com/subject/26811587/,7.8,87190000,不思凡,不思凡,小连杀/图特哈蒙/金士杰/幽舞越山/李佳怡/李兰陵/郭盛/叶知秋/佟心竹/邢凯新/藤新/郝祥海,喜剧/动画/奇幻/冒险,中国大陆,汉语普通话,2017-07-13,95分钟
银魂,https://movie.douban.com/subject/26816086/,7.0,81000000,福田雄一,福田雄一,小栗旬/菅田将晖/桥本环奈/柳乐优弥/新井浩文/吉泽亮/早见明里/室毅/长泽雅美/冈田将生/佐藤二朗/菜菜绪/安田显/中村勘九郎/堂本刚/山田孝之,喜剧/动作/奇幻/冒险,日本,日语,2017-09-01,130分钟
密战,https://movie.douban.com/subject/26316956/,4.3,78810000,钟少雄,张炭,郭富城/赵丽颖/张翰/任达华/张蓝心/朱一龙/于晓光/刘玥心/奚美娟/寇振海/由立平/安亚平/孙耀威/曹操/李滨/涂黎曼/艾如,剧情/动作/战争,中国大陆,汉语普通话/英语,2017-11-03,100分钟
烟花,https://movie.douban.com/subject/26930504/,5.4,78190000,新房昭之,大根仁,广濑铃/菅田将晖/宫野真守/松隆子/花泽香菜/浅沼晋太郎/丰永利行/梶裕贵/三木真一郎/樱井孝宏/根谷美智子/飞田展男/宫本充/立木文彦/斋藤千和/岛村侑/新垣樽助/种崎敦美/井之上润/小原好美/广田悠美/内田修一,剧情/动画,日本,日语,2017-12-01,90分钟
银翼杀手2049,https://movie.douban.com/subject/10512661/,8.3,76010000,丹尼斯·维伦纽瓦,汉普顿·范彻,瑞恩·高斯林/哈里森·福特/安娜·德·阿玛斯/西尔维娅·侯克斯/罗宾·怀特/杰瑞德·莱托/戴夫·巴蒂斯塔/麦肯兹·戴维斯/卡拉·朱里/爱德华·詹姆斯·奥莫斯/巴克德·阿巴蒂/大卫·达斯马齐连/西娅姆·阿巴斯/连尼·詹姆斯/马克·阿诺德/肖恩·杨,剧情/科幻/惊悚,美国/加拿大/英国,英语/芬兰语/日语/匈牙利语/俄语/索马里语,2017-10-27,163分钟
原谅他77次,https://movie.douban.com/subject/26857793/,6.5,75050000,邱礼涛,李敏,蔡卓妍/周柏豪/卫诗雅/钟欣潼/卢巧音/郑希怡/雷琛瑜/郑诗君/陆永/林盛斌/小肥/惠英红/吴镇宇/郑丹瑞/李蕙敏/泰臣/孙佳君/韦罗莎/黄秋生,爱情,香港/中国大陆,粤语,2017-06-23,97分钟
血战湘江,https://movie.douban.com/subject/26916202/,4.8,72160000,陈力,柳建伟,王霙/徐箭/董勇/孙维民/保剑锋/耿乐/张一山/王大治/侯天来/刘之冰/马晓伟/陈创/袁满/江南/王韦智/陶灏景,历史/战争,中国大陆,汉语普通话,2017-06-30,118分钟
反转人生,https://movie.douban.com/subject/25827741/,5.1,69380000,伍仕贤,伍仕贤,夏雨/闫妮/潘斌龙/宋茜/吴大维/宁静/王宝强/雷佳音/李勤勤/郭凯敏/包贝尔/英达/景岗山/李静/肖剑/隋凯/吴彦祖/田雷/吴超/王祉萱/李振平/张英伟/滕雨佳/于婉丽/祁琪/肖瑶/吴冬妮/王今心/张昕琦/张昕瑶/佘铂诚/张泉通/黄兆暄/丁俨/萧群/李雷雷/李冉/丰林虎/付云云/安笑歌/陈彦廷/李振刚/李奕臻/杜海/佟野/刘妍冰/十三姨/马兰杏/闫长海/崔健/翁力/史元庭/马国健/应超男,喜剧/奇幻,中国大陆,汉语普通话,2017-06-29,110分钟
至爱梵高·星空之谜,https://movie.douban.com/subject/25837262/,8.5,67880000,多洛塔·科别拉,多洛塔·科别拉,道格拉斯·布斯/罗伯特·古拉奇克/埃莉诺·汤姆林森/杰罗姆·弗林/西尔莎·罗南/海伦·麦克洛瑞/克里斯·奥多德/约翰·塞森斯/艾丹·特纳/詹姆斯·格林尼/比尔·托马斯/马丁·赫德曼/理查德·班克斯/霍莉·厄尔,剧情/动画/传记,英国/波兰,英语,2017-12-08,95分钟
狂兽,https://movie.douban.com/subject/26747274/,5.0,67000000,李子俊,李春晖,张晋/余文乐/文咏珊/吴樾/林家栋/太保/苏丽珊/曾国祥/灰熊/郑紫平/仓田保昭,剧情/动作/犯罪,香港/中国大陆,汉语普通话/粤语,2017-11-10,100分钟
欢乐喜剧人,https://movie.douban.com/subject/26850326/,2.5,67000000,黎继强,黎继强,郭德纲/岳云鹏/罗温·艾金森/艾伦/张小斐/潘斌龙/孙越/泰维/伊万德·霍利菲尔德/陈国坤/李尚正/梁超/魏璐/陈雅婷/赵子琪/吴思佳/陈苑澄/苏皓儿/陈嘉茵/孙笑一/付勇/艾克拜尔·黑血/雷鹏宇/夏海铭/任翔/周钰博/何平/张仟/颜敬杰,喜剧,中国大陆,汉语普通话,2017-03-24,87分钟
破·局,https://movie.douban.com/subject/26760160/,6.2,64310000,连奕琦,林宇辰,郭富城/王千源/刘涛/余皑磊/冯嘉怡/郑凯,动作/犯罪,中国大陆,汉语普通话,2017-08-17,112分钟
闪光少女,https://movie.douban.com/subject/26790961/,7.3,64220000,王冉,鲍鲸鲸,徐璐/彭昱畅/刘泳希/鲁照华/韩忠羽/李诺/骆明劼/陈雨锶/乐思宏/崔可法/陆建艺/陈奕迅/汤甄/闫妮/耿乐,喜剧/音乐,中国大陆,汉语普通话,2017-07-20,103分钟
荡寇风云,https://movie.douban.com/subject/26385746/,6.1,62920000,陈嘉上,熊召政,赵文卓/洪金宝/万茜/小出惠介/仓田保昭/唐文龙/刘俊孝/吴樾/木幡龙/王斑/洪天明/蒋璐霞/王菁/王沐霖/舒耀瑄/孙蛟龙,动作/传记/历史/战争/古装,中国大陆,汉语普通话/日语,2017-05-27,129分钟
明月几时有,https://movie.douban.com/subject/26425072/,6.9,62640000,许鞍华,何冀平,周迅/彭于晏/霍建华/叶德娴/郭涛/春夏/黄志忠/蒋雯丽/梁家辉/王菀之/吕良伟/鲍起静/李灿森/梁文道/张兆辉/冯淬帆/苑琼丹/唐宁/卢巧音/许鞍华/永濑正敏/森田凉花/廖骏雄/何华超/蔡瀚亿/欧锦棠/熊欣欣/吴岱融,剧情/历史/战争,中国大陆/香港,粤语/汉语普通话/日语,2017-07-01,130分钟
疯岳撬佳人,https://movie.douban.com/subject/26815856/,3.3,60890000,钟少雄,查文白,岳云鹏/袁姗姗/孙坚/马元/石小满/郭德纲/艾伦/潘斌龙/杨能,喜剧/爱情,中国大陆,汉语普通话,2017-02-14,94分钟
龙之战,https://movie.douban.com/subject/26873799/,6.5,59660000,高峰,邢原平,刘佩琦/曹云金/罗昱焜/李子雄,动作/历史/战争,中国大陆,汉语普通话/法语,2017-08-04,112分钟
合约男女,https://movie.douban.com/subject/26425081/,4.4,56960000,刘国楠,田晓威,郑秀文/张孝全/林雪/冯文娟/弦子/金巧巧/尹子维/李茂/徐冬冬,喜剧/爱情,中国大陆,汉语普通话,2017-02-14,96分钟
巨额来电,https://movie.douban.com/subject/26985857/,5.7,55580000,彭顺,柳桦,陈学冬/张孝全/桂纶镁/蒋梦婕/姜超/张兆辉/陈欣健/何华超/雪村/谭凯,剧情/犯罪,中国大陆/香港,汉语普通话,2017-12-08,123分钟
亚瑟王：斗兽争霸,https://movie.douban.com/subject/25864124/,7.0,54700000,盖·里奇,卓比·哈罗德,查理·汉纳姆/裘德·洛/阿斯特丽德·伯格斯-弗瑞斯贝/米卡埃尔·佩斯布兰特/杰曼·翰苏/安娜贝拉·沃丽丝/艾瑞克·巴纳/艾丹·吉伦/尼尔·马斯克尔/赫敏·科菲尔德/凯蒂·麦克格雷斯/杰奎·安斯蕾/弗莱迪·福克斯/波比·迪瓦伊/朱利安·西格尔/大卫·贝克汉姆/杰夫·贝尔/米莉·布拉迪/乔治娜·坎贝尔/丹尼尔·斯蒂森/伊琳·珀威尔/迈克尔·麦克埃尔哈顿/阿德里安·布薛特/彼得·费迪南多/汤姆·吴/金斯利·本-阿德/盖·里奇,动作/奇幻/冒险,美国,英语,2017-05-12,126分钟
这就是命,https://movie.douban.com/subject/27037539/,4.4,54240000,王丹,,王迅/曾志伟/梁超/潘斌龙/于莎莎/赵英俊/卢惠光/金圣柱/黄小蕾/关喆,喜剧/犯罪,中国大陆,汉语普通话,2017-12-01,98分钟
我的爸爸是森林之王,https://movie.douban.com/subject/27046450/,6.3,54090000,本·斯塔森,鲍勃·巴伦,帕皮·福克纳/克里斯托弗·L·帕森/玛莉芙·赫林顿/泰伦斯·斯通/乔·托马斯/乔·奥克曼/莱拉·贝尔津什/桑迪·福克斯/迈克尔·索里奇/约翰尼·卫斯理/布洛迪·赫辛/乔治·巴比特/汤姆·布兰克/小巴里·D·巴克纳/乔伊·卡门/辛达·亚当斯/玛丽·德文/杰夫·道切特/大卫·埃普斯特恩/凯尔·赫伯特/史蒂夫·克拉默/柯克·桑顿/尤里·洛文塔尔/莱克斯·朗/塔拉·普拉特/罗杰·克莱格·史密斯/尼古拉斯·玛吉,喜剧/动画/冒险,法国/比利时,法语/英语,2017-10-14,91分钟
刀剑神域：序列之争,https://movie.douban.com/subject/26634179/,7.1,53820000,伊藤智彦,川原砾,松冈祯丞/户松遥/伊藤加奈惠/竹达彩奈/日高里菜/高垣彩阳/泽城美雪/平田广明/安元洋贵/井泽诗织/木内秀信/矢作纱友里/斋藤千和/三宅健太/村濑步/岛村侑/鹤冈聪/松田健一郎/明坂聪美/朝井彩加/石谷春贵/井上雄贵/迫田孝也/相马康一/高桥伸也/森川智之/山寺宏一/神田沙也加/井上芳雄/鹿贺丈史,科幻/动画/冒险,日本,日语,2017-09-15,119分钟
昆塔：反转星球,https://movie.douban.com/subject/26381326/,6.1,50330000,李炼,李炼,李正翔/洪海天/陶典/郭易峰/赵乾景/李传缨/王肖兵/吴磊/韩娇娇/叶齐/梅晓庆,动画,中国大陆,汉语普通话,2017-10-01,85分钟
引爆者,https://movie.douban.com/subject/26897427/,6.4,48560000,常征,常征,段奕宏/余男/王景春/成泰燊/余皑磊/郑楚一/陆彭,动作/犯罪,中国大陆,汉语普通话,2017-11-24,106分钟
地球：神奇的一天,https://movie.douban.com/subject/26647876/,8.2,45860000,理查德·戴尔,弗兰克·科特雷尔·博伊斯,成龙/罗伯特·雷德福/黄子华/佐佐木藏之介,纪录片,中国大陆/英国,汉语普通话/英语,2017-08-11,94分钟
常在你左右,https://movie.douban.com/subject/26961002/,5.1,44620000,邱礼涛,邱礼涛,古天乐/张智霖/林家栋/蔡卓妍/佘诗曼/林雪/苑琼丹/雨侨,悬疑/犯罪,香港/中国大陆,粤语,2017-10-27,98分钟
喵星人,https://movie.douban.com/subject/26747836/,4.4,44560000,陈木胜,陈木胜,古天乐/马丽/刘楚恬/黄星羱/阮兆祥/卫诗雅/蔡一智/蔡一杰,喜剧/儿童/奇幻,香港,汉语普通话/粤语,2017-07-14,109分钟
猪猪侠之英雄猪少年,https://movie.douban.com/subject/26912427/,4.9,44180000,陆锦明,王晓莉,易烊千玺/陈轶/张子琨/戎妍/庄承松/李泰承/刘青阳/陈志荣,喜剧/动画/奇幻,中国大陆,汉语普通话,2017-01-07,91分钟
声之形,https://movie.douban.com/subject/26264454/,6.8,44120000,山田尚子,吉田玲子,入野自由/早见沙织/松冈茉优/悠木碧/小野贤章/金子有希/石川由依/潘惠美/丰永利行,剧情/爱情/动画,日本,日语,2017-09-08,129分钟
魔弦传说,https://movie.douban.com/subject/26287884/,7.4,43800000,特拉维斯·奈特,马克·海姆斯,查理兹·塞隆/马修·麦康纳/拉尔夫·费因斯/阿特·帕金森/鲁妮·玛拉/武井乔治/田川洋行/野路美苗/布伦达·瓦卡罗/肯·竹本,动画/奇幻/冒险,美国,英语,2017-01-13,102分钟
冰雪大作战,https://movie.douban.com/subject/26681656/,6.1,42850000,让-弗朗索瓦·波略特,诺曼·卡纳克-马库斯,安吉拉·嘉鲁皮/玛丽欧·沃尔夫/露辛达·戴维斯/尼可拉斯·萨维德·鲁比尔/苏菲·卡迪欧/安妮·卡萨邦尼/海伦·波斯瓦拉·乐卡克/罗斯·林奇/凯瑟琳·特鲁多/吉尔多·罗伊/安德鲁·萨维/塞巴斯蒂安·瑞丁/海蒂·林恩·维克斯/雨果林·什维特·兰黛斯科/利兹·马克林,喜剧/动画/家庭,加拿大,英语/法语,2017-04-01,80分钟
乐高蝙蝠侠大电影,https://movie.douban.com/subject/26145033/,8.0,41920000,克里斯·麦凯,赛斯·格雷厄姆-史密斯,威尔·阿奈特/罗莎里奥·道森/拉尔夫·费因斯/迈克尔·塞拉/扎克·加利凡纳基斯/珍妮·斯蕾特/苏珊·本尼特/玛丽亚·凯莉/查宁·塔图姆/乔纳·希尔/亚当·德维尼/柯南·奥布莱恩/道格·本森/比利·迪·威廉姆斯/杰森·曼兹沃克斯/艾迪·伊扎德/赛斯·格林/佐伊·克罗维兹/凯特·米库奇/瑞琪·琳德赫姆/杰梅奈·克莱门特/艾丽·坎伯尔,喜剧/动作/动画/冒险,美国,英语,2017-03-03,105分钟
大耳朵图图之美食狂想曲,https://movie.douban.com/subject/22232939/,5.7,41290000,速达,,潘延/范楚绒/胡谦/王衡/李晔/王肖兵/吴磊/蒋可/李心仪/蒋孙丞薇/游军/周南飞/王晓彤/严丽祯/曹可凡/金炜,喜剧/动画/冒险,中国大陆,汉语普通话,2017-07-28,91分钟
钢铁飞龙之再见奥特曼,https://movie.douban.com/subject/27045442/,2.5,40290000,王巍,王巍,侯勇/大张伟/金晨/曲哲明/向佐/罗云熙/郝劭文/汪铎/屈菁菁,动作/科幻/动画,中国大陆,汉语普通话,2017-10-01,90分钟
李雷和韩梅梅,https://movie.douban.com/subject/26289138/,3.6,40080000,杨永春,肖李任颐,张子枫/张逸杰/成梓宁/李砚/常铖/王旭东/张诚航/苗皓钧/花希/马泽涵/应亦涵/朱子岩/李扬/郝平/王菁华/塞拉斯·列维·纽豪斯,剧情/喜剧/爱情,中国大陆,汉语普通话,2017-06-09,90分钟
毒。诫,https://movie.douban.com/subject/26605946/,4.9,39490000,刘国昌,陈文强,刘青云/林家栋/古天乐/张晋/江一燕/谭耀文/吴孟达/陈观泰/卢海鹏/楼南光/欧锦棠/林国斌/尹扬明/苗可秀/庄思敏/张建声,剧情/动作/犯罪,中国大陆/香港,汉语普通话/粤语,2017-05-12,100分钟
了不起的菲丽西,https://movie.douban.com/subject/26382767/,6.4,39130000,艾瑞克·莎莫,卡罗尔·诺布尔,艾丽·范宁/戴恩·德哈恩/卡莉·蕾·杰普森/麦迪·齐格勒/特伦斯·斯卡梅尔/塔米尔·卡皮利安/朱莉·卡纳/乔·谢里丹/伊拉娜·盖尔/肖莎娜·斯珀林/杰米·沃森/布朗温·曼特尔/梅尔·布鲁克斯/里卡多·埃尔曼德里·桑切斯/凯特·麦克金农,喜剧/动画/歌舞/冒险,法国/加拿大,英语/法语,2017-02-01,89分钟
鲨海,https://movie.douban.com/subject/26845362/,5.7,38620000,约翰内斯·罗伯茨,约翰内斯·罗伯茨,曼迪·摩尔/克莱尔·霍尔特/克里斯·J.约翰逊/雅尼·吉尔曼/圣地亚哥·瑟甘拉/马修·莫迪恩,惊悚/冒险,英国/美国/多米尼加,英语,2017-12-08,89分钟
有完没完,https://movie.douban.com/subject/26828019/,5.3,37240000,王啸坤,杨曼珠,范伟/贾静雯/刘俊昊/隋凯/宋阳/范湉湉/林更新/薛之谦/赵英俊/孔连顺/刘长生/于笑/李俊豪/柴蔚/张美娥/徐小溢/陈维涵/史耀中/肥龙/马洪磊/宋祖儿,剧情/喜剧,中国大陆,汉语普通话,2017-04-01,99分钟
