name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
亲密敌人,https://movie.douban.com/subject/6062731/,5.6,110390000,徐静蕾,王芸,徐静蕾/黄立行/梁咏琪/钟丽缇/赵宝刚/王敏德/李治廷/刘仪伟/苏小明/李艾/林源/陈奂仁/尹子维,剧情/爱情,中国大陆,汉语普通话/英语/粤语,2011-12-23(中国大陆),98分钟
不怕贼惦记,https://movie.douban.com/subject/6110563/,4.3,3750000,许传海,许传海,吴刚/岳秀清/张馨予/林栋甫/应采儿/夏力薪/杨青/张会忠/赵英俊/陶为,剧情/喜剧/悬疑,中国大陆,汉语普通话,2011-12-09(中国大陆),90分钟
追爱,https://movie.douban.com/subject/6890343/,6.0,4800000,刘怡明,管艺,应采儿/佟大为/董璇/熊乃瑾/勾峰/柯素云,喜剧/爱情,中国大陆/台湾,汉语普通话,2011-12-09(中国大陆),98分钟
翻滚吧！阿信 翻滾吧！阿信,https://movie.douban.com/subject/5244092/,7.2,6000000,林育贤,林育贤,彭于晏/林辰唏/陈汉典/柯宇纶/龙劭华/潘丽丽/夏靖庭,剧情/喜剧/运动,台湾,汉语普通话/闽南语Hokkien,2011-12-09(中国大陆),130分钟
三傻大闹宝莱坞 3 Idiots,https://movie.douban.com/subject/3793023/,9.2,13700000,拉吉库马尔·希拉尼,维德胡·维诺德·乔普拉,阿米尔·汗/卡琳娜·卡普尔/马达范/沙尔曼·乔希/奥米·瓦依达/博曼·伊拉尼/莫娜·辛格/拉杰夫·拉宾德拉纳特安,剧情/喜剧/爱情/歌舞,印度,印地语/乌尔都语/英语,2011-12-08(中国大陆),171分钟(印度)
深海之战 7광구,https://movie.douban.com/subject/4861402/,5.2,21750000,金志勋,尹齐均,河智苑/安圣基/吴智昊/宋诗曦/车艺莲/朴哲民/朴政学/李瀚伟,动作/科幻/悬疑/惊悚,韩国,韩语,2011-12-06(中国大陆),100分钟
龙门飞甲,https://movie.douban.com/subject/4896304/,6.7,540550000,徐克,徐克,李连杰/周迅/陈坤/李宇春/桂纶镁/范晓萱/樊少皇/杜奕衡/刘家辉/张馨予/盛鉴/薛剑/王双宝/韩飞行/李炳渊/庄杰/吴迪/李军如/李思博/翟钢/吕德亮/戴明/周大庆/安琪儿/高杰/钢特木尔/张秋风/张东/白斯古楞/石占杰/石凯/卫博/沙学周/肖瑞/吴飞/张兆玉/张成林/吴正林,动作/武侠/古装,中国大陆/香港,汉语普通话,2011-12-15(中国大陆),120分钟
金陵十三钗,https://movie.douban.com/subject/3649049/,8.0,592300000,张艺谋,刘恒,克里斯蒂安·贝尔/倪妮/张歆怡/黄天元/韩熙庭/张逗逗/佟大为/曹可凡/渡部笃郎/黄海波/窦骁/聂远/高虎/秦昊/李玥敏/白雪/袁杨纯子/孙佳/朱良奇/小林成男/山中崇/保罗·施耐德/李纯/顾璇/周梦乔/周羽/邓莉/苏小妹/钱柳吟/叶清源/戴瑶君/沈俊然/李楚楚/金子欣/李瑞琦/谷艺璇/许佳丽/张照怡/王靖雯/谭逸敏/赵伊聪/来喜/奇道/王超北/王羽铮/李飞/王聪/项斌/郭晓明/涩谷天马/梶冈润一,剧情/历史/战争,中国大陆/香港,汉语普通话/英语/日语/南京话/上海话,2011-12-15(中国大陆),145分钟
开心家族 헬로우 고스트,https://movie.douban.com/subject/6019180/,8.5,2450000,金永卓,金永卓,车太贤/高昌锡/张荣男/姜艺媛/千宝根/李文秀,剧情/喜剧/家庭,韩国,韩语,2011-11-29(中国大陆),111分钟
午夜凶梦,https://movie.douban.com/subject/6013868/,3.5,8700000,叶伟英,王策,钟欣潼/吴建飞/关智斌/周显欣/黄维德,悬疑/惊悚/恐怖,中国大陆,汉语普通话/粤语,2011-11-25(中国大陆),90分钟
精英部队2：大敌当前 Tropa de Elite 2 - O Inimigo Agora É Outro,https://movie.douban.com/subject/4304402/,8.7,13350000,何塞·帕迪里亚,何塞·帕迪里亚,瓦格纳·马拉/安德烈·拉米罗/米尔黑·考塔兹/伊兰迪尔·桑托斯/玛利亚·瑞贝罗/索·豪黑,剧情/动作/惊悚/犯罪,巴西,葡萄牙语,2011-11-25(中国大陆),115分钟(巴西)
遍地狼烟,https://movie.douban.com/subject/4328442/,5.9,9100000,胡大为,胡大为,何润东/宋佳/梁家辉/何晟铭/朱琳/郭明翔/于荣光/陈司翰/吴飞霞,动作/爱情/战争,中国大陆,汉语普通话/日语,2011-12-02(中国大陆),101分钟
魔法奇幻秀 The Imaginarium of Doctor Parnassus,https://movie.douban.com/subject/2282449/,6.9,18100000,特瑞·吉列姆,特瑞·吉列姆,希斯·莱杰/克里斯托弗·普卢默/莉莉·科尔/安德鲁·加菲尔德/约翰尼·德普/裘德·洛/科林·法瑞尔/威勒·特耶/汤姆·威兹,悬疑/奇幻/冒险,英国/加拿大/法国,英语/俄语/法语,2011-12-02(中国大陆),123分钟
开心魔法,https://movie.douban.com/subject/6717575/,4.2,20350000,叶伟信,黄子桓,吴千语/黄百鸣/闫妮/吴尊/吴京/古天乐/松明/谈莉娜/iMe组合/鲍起静,喜剧/奇幻,中国大陆/香港,汉语普通话/粤语,2011-12-01(中国大陆),99分钟
驱魔者 Priest,https://movie.douban.com/subject/2028661/,5.9,38000000,斯科特·查尔斯·斯图瓦特,Cory Goodman,保罗·贝坦尼/凯姆·吉甘戴/李美琪/卡尔·厄本/莉莉·柯林斯/克里斯托弗·普卢默/布拉德·道里夫/史蒂芬·莫耶,动作/科幻/惊悚/恐怖,美国,英语,2011-11-29(中国大陆),87分钟
东成西就2011,https://movie.douban.com/subject/6068516/,3.9,80450000,刘镇伟,刘镇伟,陈奕迅/莫文蔚/钟镇涛/黄奕/郑伊健/谭维维/苏永康/房祖名/邓丽欣/钟绍图/李宗盛/方力申/林二汶/林一峰/唐嫣/杨幂/范逸臣,喜剧/动作/爱情/音乐/奇幻,中国大陆/香港,粤语/汉语普通话,2011-11-24(中国大陆),103分钟
鸿门宴传奇,https://movie.douban.com/subject/5908477/,6.3,153100000,李仁港,李仁港,黎明/冯绍峰/刘亦菲/张涵予/黄秋生/陈小春/安志杰/贾青/孙文婷/孟瞳迪/黄姿琪/修庆/丁海峰/徐向东/陈观泰/午马/陈之辉/杜玉明,剧情/动作/爱情/历史/古装,中国大陆/香港,汉语普通话/粤语,2011-11-29(中国大陆),135分钟
光棍终结者,https://movie.douban.com/subject/6815117/,4.4,1420000,赵非,张栋,李艾/段钧豪/周韦彤/周晓鸥/罗家英/赵韦至,喜剧/爱情,中国大陆,汉语普通话,2011-11-11(中国大陆),100分钟
左利军,https://movie.douban.com/subject/6519573/,,2130000,丁荫楠,,邵峰/刘欣,,中国大陆,汉语普通话,2011-06-29,
杨门女将之军令如山,https://movie.douban.com/subject/4824982/,3.5,38550000,陈勋奇,陈勋奇,张柏芝/任贤齐/刘晓庆/郑佩佩/周海媚/陈紫函/金巧巧/于娜/大岛由加利/刘冬/赵芊羽/杨紫彤/肖明玉/戈春艳/周小飞/王媞/李静/张绮烟/午马/史梵希/任学海/林威,动作/战争/武侠/古装,中国大陆/香港,汉语普通话/粤语,2011-11-18(中国大陆),108分钟
惊天战神 Immortals,https://movie.douban.com/subject/3131599/,5.7,79990000,塔西姆·辛,查理·帕拉伯尼得斯,亨利·卡维尔/米基·洛克/约翰·赫特/卢克·伊万斯/斯蒂芬·多尔夫/芙蕾达·平托/凯南·鲁兹/伊莎贝尔·卢卡斯/约瑟夫·摩根/柯里·瑟威尔/史蒂芬·麦克哈蒂/罗伯特·梅耶/彼得·斯戴宾斯/丹尼尔·沙曼,剧情/动作/奇幻,美国,英语,2011-11-11(美国/中国大陆),110分钟
铁甲钢拳 Real Steel,https://movie.douban.com/subject/1972729/,8.2,143200000,肖恩·利维,丹·吉尔罗伊,休·杰克曼/达科塔·高尤/凯文·杜兰/安东尼·麦凯/伊万杰琳·莉莉/霍普·戴维斯/詹姆斯·瑞布霍恩/奥嘉·方达,剧情/动作/科幻/运动,美国/印度,英语,2011-11-08(中国大陆),127分钟
丁丁历险记 The Adventures of Tintin: The Secret of the Unicorn,https://movie.douban.com/subject/2028669/,7.6,132250000,史蒂文·斯皮尔伯格,史蒂文·莫法特,杰米·贝尔/安迪·瑟金斯/丹尼尔·克雷格/西蒙·佩吉/尼克·弗罗斯特/加利·艾尔维斯/托比·琼斯,动作/动画/悬疑/冒险,美国/新西兰,英语,2011-11-15(中国大陆),107分钟
失恋33天,https://movie.douban.com/subject/4873490/,7.2,351650000,滕华涛,鲍鲸鲸,白百何/文章/张嘉译/王耀庆/张子萱/郭京飞/曹翠芬/魏宗万/海清/廖凡/徐梵溪/李念/焦俊艳/艾如/叶一云/赵毅/姚笛/李晨/马伊琍/陈羽凡/张歆艺/张默/刘天佐/李晓峰,剧情/爱情,中国大陆,汉语普通话,2011-11-08(中国大陆),110分钟
夏日恋神马 戀夏戀夏戀戀下,https://movie.douban.com/subject/6518721/,3.9,1150000,钱国伟,贺鑫,方力申/江若琳/敖犬/张馨予,剧情/喜剧/爱情,香港,粤语/汉语普通话,2011-11-04(中国大陆),100分钟
转山,https://movie.douban.com/subject/5318669/,7.9,4900000,杜家毅,张家鲁,张书豪/李晓川/李桃/钮承泽,剧情/冒险,中国大陆/台湾,汉语普通话/藏语,2011-11-03(中国大陆),90分钟
黑暗终结者 Запрещенная реальность,https://movie.douban.com/subject/3152593/,3.6,2950000,康斯坦尼·马科斯莫夫,瓦西里·戈洛瓦乔夫,弗拉季米尔·弗多维琴科夫/伊戈尔·别特连科/露波芙·托卡丽娜/亚历山大·巴鲁耶夫,动作/科幻/惊悚/奇幻/冒险,俄罗斯,俄语,2011-11-03(中国大陆),90分钟
梦游,https://movie.douban.com/subject/6804364/,5.0,10250000,彭顺,彭顺,李心洁/霍思燕/李宗翰/杨采妮/马浴柯/黄德斌/鲍起静/段伟伦/郑则仕,悬疑/惊悚,香港/中国大陆,粤语/汉语普通话,2011-10-27(中国大陆),105分钟
黄沙武士 The Warrior's Way,https://movie.douban.com/subject/2132924/,5.3,4100000,李升茂,李升茂 ,张东健/凯特·波茨沃斯/杰弗里·拉什/丹尼·赫斯顿/托尼·考克斯/狄龙,动作/西部/奇幻,新西兰/韩国,英语,2011-11-03(中国大陆),100分钟
密室之不可靠岸,https://movie.douban.com/subject/5954505/,5.2,15600000,张番番,小雨,苏有朋/杨坤/倪虹洁/周韦彤/吴辰君/毛俊杰/孙一理,剧情/悬疑/惊悚/犯罪,中国大陆,汉语普通话,2011-10-27(中国大陆),98分钟
不明身份 Unknown,https://movie.douban.com/subject/3614963/,7.0,7700000,佐米·希尔拉,Oliver Butcher,连姆·尼森/黛安·克鲁格/詹纽瑞·琼斯/弗兰克·兰格拉/艾丹·奎因/塞巴斯蒂安·科赫/佩特拉·施密特-夏勒/卡尔·马克维斯/布鲁诺·甘茨,剧情/悬疑/惊悚,美国/英国/德国/法国,英语,2011-11-01(中国大陆),113分钟
星空,https://movie.douban.com/subject/5993185/,7.1,16330000,林书宇,几米,徐娇/林晖闵/刘若英/庾澄庆/桂纶镁/蔡淑臻,剧情/爱情/奇幻,中国大陆/台湾,汉语普通话,2011-11-03(中国大陆),98分钟
名侦探柯南：沉默的十五分钟 名探偵コナン 沈黙の15分,https://movie.douban.com/subject/6007281/,6.6,30600000,静野孔文,古内一成,高山南/山崎和佳奈/小山力也/茶风林/绪方贤一/岩居由希子/高木渉/林原惠美/山口胜平/大谷育江,动画/悬疑,日本,日语,2011-11-04(中国大陆),109分钟
猩球崛起 Rise of the Planet of the Apes,https://movie.douban.com/subject/3274505/,8.0,203350000,鲁伯特·瓦耶特,里克·杰法,詹姆斯·弗兰科/安迪·瑟金斯/汤姆·费尔顿/芙蕾达·平托/布莱恩·考克斯/泰勒·莱伯恩/约翰·利思戈/卡琳·考诺娃/泰瑞·诺塔里/理查德·赖丁斯/克里斯托弗·戈登/德文·达尔顿/杰·卡普托/大卫·奥伊罗/杰米·哈里斯,剧情/动作/科幻,美国,英语/美国手语,2011-10-28(中国大陆),105分钟
爱封了 I Phone You,https://movie.douban.com/subject/6313287/,5.3,3860000,唐丹,沃尔夫冈·科尔哈泽,江一燕/弗洛里安·卢卡斯/邓家佳/何冰/吴大维/缇诺·麦威斯,喜剧/爱情,中国大陆/德国,德语/英语/汉语普通话/波兰语/土耳其语,2011-10-13(中国大陆),92分钟
恋爱恐慌症,https://movie.douban.com/subject/5446226/,5.4,4100000,龙毅,,林依晨/陈柏霖/李易峰/陆明君/苑新雨/杨子姗/陶传正/纪亚文,喜剧/爱情,中国大陆/台湾,汉语普通话,2011-10-14(中国大陆),91分钟
嘿店,https://movie.douban.com/subject/6855849/,3.3,3350000,姬棹馨,姬棹馨 Zhuo-xin Ji,朱茵/张达明/李菲儿/廖健/周觅/于婷婷,喜剧/惊悚,中国大陆,汉语普通话,2011-10-21(中国大陆),90分钟
与时尚同居,https://movie.douban.com/subject/6101834/,5.6,6800000,尹丽川,尹丽川 ,周渝民/徐若瑄/乔任梁/谭咏麟/春晓/余男/肖央/王太利/林雪/张小北,喜剧/爱情,中国大陆,汉语普通话,2011-10-21(中国大陆),90分钟
一夜迷情 Last Night,https://movie.douban.com/subject/3230165/,7.2,10550000,玛西·塔吉丁,玛西·塔吉丁,凯拉·奈特莉/萨姆·沃辛顿/伊娃·门德斯/吉约姆·卡内/格里芬·邓恩/斯蒂芬尼·罗曼诺夫/斯科特·安第斯/丹尼尔·艾瑞克·高德/史蒂夫·安托努奇/贾丝廷·科佐纳斯,剧情/爱情,美国/法国,英语,2011-10-14(中国大陆),93分钟
双重身份 Double Identity,https://movie.douban.com/subject/3407821/,4.3,8900000,Dennis Dimster,Zvia Dimbort,方·基默/伊莎贝拉·米珂/HristoShopov/瓦伦丁·佩尔卡/瓦伦丁·加内夫/ZaharyBaharov/VelislavPavlov/朱利安·维戈夫,惊悚/犯罪,英国,英语,2011-10-18(中国大陆),93分钟
床下有人,https://movie.douban.com/subject/6753096/,2.8,15950000,牛朝阳,牛朝阳,何可人/郭晓然/武文佳/葛红霖,悬疑/惊悚,中国大陆,汉语普通话,2011-10-14(中国大陆),100分钟
幸福额度,https://movie.douban.com/subject/6225992/,5.8,33350000,陈正道,王纪尧,林志玲/廖凡/陈坤/杨祐宁/张小燕,喜剧/爱情,中国大陆,汉语普通话,2011-10-20(中国大陆),94分钟
永无止境 Limitless,https://movie.douban.com/subject/3041269/,7.4,51450000,尼尔·博格,莱斯利·迪克逊,布莱德利·库珀/艾比·考尼什/罗伯特·德尼罗/安德鲁·霍华德/安娜·弗莱尔/梅天悦/约翰尼·威特沃斯,科幻/悬疑/惊悚,美国,英语,2011-10-13(中国大陆),105分钟
绿灯侠 Green Lantern,https://movie.douban.com/subject/2364054/,5.9,73000000,马丁·坎贝尔,格里格·伯兰蒂,瑞恩·雷诺兹/布蕾克·莱弗利/彼得·萨斯加德/马克·斯特朗/特穆拉·莫里森/珍娜·克莱格/乔恩·坦尼/蒂姆·罗宾斯/杰弗里·拉什,动作/科幻,美国,英语,2011-10-20(中国大陆),114分钟
疾速行动 Дерзкие дни,https://movie.douban.com/subject/2162919/,5.8,2500000,鲁斯兰·巴里特策尔,Ruslan Baltzer,维克托·苏霍卢科夫/尤里·库琴科/安德鲁·特缅特耶夫,喜剧/动作/犯罪/冒险,俄罗斯,俄语,2011-10-01(中国大陆),90分钟
鸡妈鸭仔 마당을 나온 암탉,https://movie.douban.com/subject/6001034/,7.1,3700000,吴成允,金恩正,崔岷植/俞承豪/文素丽/朴哲民,动画,韩国,韩语,2011-09-30(中国大陆),94分钟
夏日乐悠悠,https://movie.douban.com/subject/6514105/,6.1,3750000,马楚成,马楚成,彭于晏/杨颖/朱雨辰/周扬/何洁,喜剧/爱情,中国大陆/香港,汉语普通话,2011-09-30(中国大陆),91分钟
李献计历险记,https://movie.douban.com/subject/5320233/,6.4,8700000,郭帆,郭帆,房祖名/王子文/姜武/姚橹/范明/矢野浩二/游本昌/陈羽凡/胡海泉/李响/白凯南,爱情/奇幻/冒险,中国大陆,汉语普通话/日语/英语,2011-10-01(中国大陆),90分钟
洛克王国之圣龙骑士,https://movie.douban.com/subject/6527291/,5.5,33400000,于胜军,曹大伟,,动画,中国大陆,汉语普通话,2011-09-30(中国大陆),90分钟
白蛇传说,https://movie.douban.com/subject/4942778/,4.7,203399999,程小东,张炭,李连杰/黄圣依/林峯/蔡卓妍/文章/徐若瑄/姜武/杨千嬅/杜汶泽/罗家英/郭羡妮/林雪,动作/爱情/奇幻/古装,中国大陆,汉语普通话/粤语,2011-09-28(中国大陆),103分钟
挪威的森林 ノルウェイの森,https://movie.douban.com/subject/3168086/,6.0,3400000,陈英雄,陈英雄,松山研一/菊地凛子/水原希子/高良健吾/玉山铁二/雾岛丽香/初音映莉子,剧情/爱情,日本,日语,2011-09-16(中国大陆),133分钟(日本)
孤胆特工 아저씨,https://movie.douban.com/subject/4249355/,8.1,10300000,李桢凡,李桢凡,元斌/金赛纶/坦纳永·王特拉库/金太勋/金熙元/宋永彰/李宗弼/金圣武/金孝书/白秀莲/郭度沅/洪晓熙,剧情/动作/惊悚/犯罪,韩国,韩语,2011-09-16(中国大陆),119分钟(韩国)
亚瑟3：终极对决 Arthur et la guerre des deux mondes,https://movie.douban.com/subject/1981645/,6.5,8300000,吕克·贝松,Céline Garcia,弗莱迪·海默/米亚·法罗/罗伯特·斯坦顿/CooperDaniels,动画/家庭/奇幻/冒险,法国,英语,2011-09-23(中国大陆),100分钟
紫宅,https://movie.douban.com/subject/6080748/,3.3,12300000,潘恒生,麦耀权,汪东城/佟丽娅/钟凯/唐文龙/肖雨雨/谢君豪/谭耀文,爱情/悬疑/惊悚,中国大陆/香港,汉语普通话/粤语,2011-09-23(中国大陆),93分钟
五月天追梦 追夢3DNA,https://movie.douban.com/subject/5985961/,7.7,28020000,孔玟燕,,陈信宏/刘谚明/温尚翊/蔡升晏/石锦航/刘若英/任贤齐/林雪/周咏轩,剧情/纪录片/音乐,中国大陆/台湾,汉语普通话,2011-09-23(中国大陆),95分钟
辛亥革命,https://movie.douban.com/subject/4896305/,6.3,62280000,张黎,王兴东,赵文瑄/成龙/李冰冰/胡歌/孙淳/姜武/陈冲/余少群/宁静/房祖名/杜宇航/梅婷/陶泽如/邢佳栋,剧情/历史,中国大陆,汉语普通话,2011-09-23(中国大陆),121分钟
狂暴飞车 Drive Angry 3D,https://movie.douban.com/subject/4014405/,5.8,63200000,帕特里克·卢西尔,Todd Farmer,尼古拉斯·凯奇/艾梅柏·希尔德/凯蒂·米克松/比利·伯克/威廉·菲德内尔/夏洛特·罗丝/大卫·摩斯/普路特·泰勒·文斯/克里斯蒂娜·坎贝尔,动作/惊悚/犯罪/奇幻,美国,英语,2011-09-15(中国大陆),104分钟
源代码 Source Code,https://movie.douban.com/subject/3075287/,8.4,71900000,邓肯·琼斯,本·雷普利,杰克·吉伦哈尔/维拉·法米加/米歇尔·莫纳汉/杰弗里·怀特/拉塞尔·皮特斯/詹姆斯·A·伍兹/迈克尔·阿登/乔·柯布登/卡斯·安瓦尔,科幻/悬疑/惊悚,美国/加拿大,英语,2011-08-30(中国大陆),93分钟
大武生,https://movie.douban.com/subject/5355187/,5.2,48200000,高晓松,邹静之,吴尊/韩庚/徐熙媛/元彪/伊能静/于荣光/刘谦/钱嘉乐,剧情/动作/爱情,中国大陆,汉语普通话,2011-09-09(中国大陆),108分钟
夺命深渊 Sanctum,https://movie.douban.com/subject/3319741/,7.4,118950000,阿里斯特·格里尔森,Andrew Wight,瑞斯·维克菲尔德/艾莉森·克拉特切莉/AliceParkinson/DanWyllie/克里斯托弗·贝克/理查德·劳斯伯格/艾恩·格拉法德,剧情/动作/惊悚/冒险,美国/澳大利亚,英语,2011-09-09(中国大陆),108分钟
全球热恋,https://movie.douban.com/subject/5290729/,5.6,67300000,陈国辉,陈国辉,刘若英/郭富城/陈奕迅/桂纶镁/杨颖/井柏然/徐帆/刘金山/杜海涛,喜剧/爱情,中国大陆/香港,汉语普通话/粤语,2011-09-08(中国大陆),104分钟
美国队长 Captain America: The First Avenger,https://movie.douban.com/subject/2138838/,6.8,95750000,乔·庄斯顿,克里斯托弗·马库斯,克里斯·埃文斯/海莉·阿特维尔/塞巴斯蒂安·斯坦/汤米·李·琼斯/雨果·维文/多米尼克·库珀/理查德·阿米蒂奇/斯坦利·图齐/塞缪尔·杰克逊/托比·琼斯/尼尔·麦克唐纳/德里克·卢克/肯尼斯·崔/约翰·约瑟夫·菲尔德,动作/科幻/冒险,美国,英语/挪威语/法语,2011-09-09(中国大陆),124分钟(美国)
海洋 Océans,https://movie.douban.com/subject/3443389/,9.0,25500000,雅克·贝汉,克里斯托夫·谢松,皮尔斯·布鲁斯南/雅克·贝汉/姜文/宫泽理惠/小佩德罗·阿门达里斯/马蒂亚斯·勃兰特/阿尔多/兰斯洛特·佩林/ManoloGarcia,纪录片,法国/瑞士/西班牙/美国/阿联酋,法语/英语,2011-08-12(中国大陆),104分钟(法国)
巴黎宝贝,https://movie.douban.com/subject/5366708/,5.6,21550000,王菁,王菁,邓超/珍·玛奇/让-巴蒂斯特·莫尼耶/刘宸希/伊能静/程前/方青卓/克莱曼斯·圣-皮瑞,剧情/喜剧/爱情,中国大陆,英语/汉语普通话/法语,2011-08-25(中国大陆),92分钟
无价之宝,https://movie.douban.com/subject/5975197/,3.7,18250000,姜国民,王晶,张柏芝/郑中基/邵兵/刘桦/林妙可/谢振轩/郑伊健,喜剧,中国大陆/香港,汉语普通话/粤语,2011-08-19(中国大陆),94分钟
女巫季节 Season of the Witch,https://movie.douban.com/subject/3017651/,5.5,38700000,多米尼克·塞纳,Bragi F. Schut,尼古拉斯·凯奇/朗·普尔曼/斯蒂芬·坎贝尔·莫尔/罗伯特·席安/克里斯托弗·李/克莱尔·芙伊,动作/奇幻/冒险,美国,英语,2011-08-19(中国大陆),95分钟
赛车总动员2 Cars 2,https://movie.douban.com/subject/3036478/,7.6,78200000,约翰·拉塞特,约翰·拉塞特,欧文·威尔逊/王牌接线员拉里/迈克尔·凯恩/艾米莉·莫迪默/艾迪·伊扎德/约翰·特托罗/布伦特·马斯伯格/乔·曼特纳/托马斯·克莱舒曼/彼得·雅各布森/邦尼·亨特/达雷尔·沃尔特里普/弗兰科·内罗/大卫·赫伯斯/托尼·夏尔赫布/杰夫·格尔林/詹森·艾萨克/布鲁斯·坎贝尔/詹妮弗·路易斯/斯坦利·汤森德/维利贝·托皮奇/锡格·汉森/盖多·克隆尼/瓦妮莎·雷德格瑞夫/布拉德·刘易斯/切奇·马林/保罗·杜利/伊迪·迈克莱尔/理查德·坎德/凯瑟琳·海蒙德/迈克尔·沃利斯,喜剧/动画/冒险,美国,英语/日语/意大利语/法语,2011-08-24(中国大陆),106分钟
无极限之危情速递,https://movie.douban.com/subject/5337532/,3.1,3300000,傅华阳,赵宇,张翰/郑爽/释彦能/吴靖萱,喜剧/动作/爱情/冒险,中国大陆,汉语普通话,2011-08-12(中国大陆),94分钟
摩尔庄园冰世纪,https://movie.douban.com/subject/6389522/,5.8,10200000,刘可欣,刘可欣,张凯/陈倩/毛毛头/陆揆/宣晓鸣/李扬/周志强/季冠霖,动画/儿童/奇幻,中国大陆,汉语普通话,2011-08-11(中国大陆),95分钟
蓝精灵 The Smurfs,https://movie.douban.com/subject/2159331/,7.2,257750000,拉加·高斯内尔,J·大卫·斯提姆,尼尔·帕特里克·哈里斯/杰玛·梅斯/汉克·阿扎利亚/乔纳森·温特斯/凯蒂·派瑞/艾伦·卡明/乔治·洛佩兹/保罗·雷宾斯/基南·汤普森/B·J·诺瓦克/杰夫·福克斯沃西/沃尔夫冈·帕克/索菲娅·维加拉/安东·叶利钦,喜剧/动画/奇幻,美国/比利时,英语,2011-08-10(中国大陆),103分钟
水落石出,https://movie.douban.com/subject/6130488/,2.5,2250000,于博,李皓,张希临/王丽丽,惊悚/恐怖/情色/犯罪,中国大陆,汉语普通话,2011-08-05(中国大陆),90分钟
爱到底,https://movie.douban.com/subject/3552301/,6.0,10950000,方文山,方文山,刘心悠/范逸臣/陈柏霖/陈怡蓉/柯宇纶/周采诗/川岛茉树代/苏有朋/朱孝天/陆弈静/曾恺玹/赖雅妍/莫子仪/蓝正龙/田中千绘/邱翊橙/阮经天/柯有伦/邱胜翊/叶安婷/郭静,剧情/喜剧/爱情,台湾,汉语普通话/台语,2011-08-05(中国大陆),93分钟
