name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
奇幻森林,https://movie.douban.com/subject/25777636/,7.8,979310000,乔恩·费儒,贾斯丁·马科斯,尼尔·塞西/比尔·默瑞/本·金斯利/伊德里斯·艾尔巴/露皮塔·尼永奥/斯嘉丽·约翰逊/吉安卡罗·埃斯波西托/克里斯托弗·沃肯/恩杰伊·安东尼/盖瑞·山德林/莎拉·阿林顿/瑞提什·拉詹,剧情/奇幻/冒险,美国,英语,2016-04-15,106分钟
绝地逃亡,https://movie.douban.com/subject/24529353/,5.6,888560000,雷尼·哈林,布莱恩·盖特伍德,成龙/范冰冰/约翰尼·诺克斯维尔/曾志伟/王敏德/赵文瑄/伊芙·托雷斯/郭品超/施诗/延政勋/张蓝心/吉丽/托马尔·奥兹/保罗·菲利普·克拉克,喜剧/动作,中国大陆/美国/香港,汉语普通话/英语/俄语,2016-07-21,111分钟
星球大战7：原力觉醒,https://movie.douban.com/subject/20326665/,7.1,824790000,J·J·艾布拉姆斯,J·J·艾布拉姆斯,黛西·雷德利/约翰·博耶加/哈里森·福特/多姆纳尔·格里森/亚当·德赖弗/马克·哈米尔/凯丽·费雪/奥斯卡·伊萨克/露皮塔·尼永奥/安迪·瑟金斯/安东尼·丹尼尔斯/彼德·梅犹/马克斯·冯·叙多夫/比利·迪·威廉姆斯/爱德华·斯皮伊尔斯/马修·詹姆斯·托马斯/肯尼·贝克/格温多兰·克里斯蒂/西蒙·佩吉/克里斯塔·克拉克/匹普·安德森,动作/科幻/冒险,美国,英语,2016-01-09,135分钟
从你的全世界路过,https://movie.douban.com/subject/26280528/,5.2,813690000,张一白,张嘉佳,邓超/白百何/杨洋/张天爱/岳云鹏/杜鹃/柳岩/廖学秋/曹卫宇/汪启楠/安韩瑾/潘肖/曹涤非/朱红/刘乐思/蓝可/梁超/张爱钦/张美娥,喜剧/爱情,中国大陆,汉语普通话,2016-09-29,113分钟
X战警：天启,https://movie.douban.com/subject/25786060/,7.7,802670000,布莱恩·辛格,布莱恩·辛格,詹姆斯·麦卡沃伊/迈克尔·法斯宾德/詹妮弗·劳伦斯/尼古拉斯·霍尔特/奥斯卡·伊萨克/萝丝·拜恩/埃文·彼得斯/休·杰克曼/乔什·赫尔曼/苏菲·特纳/泰伊·谢里丹/卢卡斯·提尔/柯蒂·斯密特-麦菲/本·哈迪/亚历山德拉·希普/拉娜·康多/奥立薇娅·玛恩,动作/科幻/奇幻/冒险,美国,英语/德语/阿拉伯语/波兰语/古埃及语,2016-06-03,144分钟
北京遇上西雅图之不二情书,https://movie.douban.com/subject/26322792/,6.4,786570000,薛晓路,薛晓路,汤唯/吴秀波/惠英红/秦沛/吴彦姝/颜卓灵/王志文/陆毅/祖峰/王茜/刘志宏/张一白/艾丽娅/李灿森/陈创/韩张,喜剧/爱情,中国大陆/香港,汉语普通话/英语/粤语,2016-04-29,131分钟
叶问3,https://movie.douban.com/subject/11598977/,6.3,770200000,叶伟信,黄子桓,甄子丹/迈克·泰森/张晋/熊黛林/谭耀文/吴千语/喻亢/郑则仕/梁家仁/张继聪/陈国坤/刘以达/宗菲/曹操/王实/崔璨/刘艺菲,剧情/动作/传记/历史,中国大陆/香港,汉语普通话/粤语/英语,2016-03-04,105分钟
奇异博士,https://movie.douban.com/subject/3025375/,7.6,751630000,斯科特·德瑞克森,史蒂夫·迪特寇,本尼迪克特·康伯巴奇/蒂尔达·斯文顿/麦斯·米科尔森/切瓦特·埃加福特/瑞秋·麦克亚当斯/迈克尔·斯图巴/黄凯旋/本杰明·布拉特/斯科特·阿金斯/莎拉·费希恩/阿拉·萨菲,动作/奇幻/冒险,美国,英语,2016-11-04,115分钟
铁道飞虎,https://movie.douban.com/subject/26389069/,5.2,698570000,丁晟,丁晟,成龙/黄子韬/王凯/王大陆/徐帆/刘德华/张蓝心/吴永伦/桑平/房祖名/池内博之/那威/何伟/浅野长英/矢野浩二/张艺上/高木贞佑,喜剧/动作,中国大陆,汉语普通话/日语,2016-12-23,124分钟
寒战2,https://movie.douban.com/subject/20505982/,7.0,677830000,梁乐民,梁乐民,郭富城/梁家辉/杨采妮/彭于晏/李治廷/文咏珊/周润发/马伊琍/杨祐宁/张国柱/吴樾/周笔畅/李子雄/骆应钧/林文龙,剧情/动作/犯罪,中国大陆/香港,汉语普通话/粤语,2016-07-08,110分钟
情圣,https://movie.douban.com/subject/26879060/,6.0,646040000,宋晓飞,李潇,肖央/闫妮/小沈阳/乔杉/艾伦/代乐乐/常远/李成敏/车晓/田雨/邓超/王迅/周晓鸥/赵英俊/岳小军/徐冬冬/杨成成/钟鹿纯/曹汉超,喜剧,中国大陆,汉语普通话,2016-12-30,116分钟
惊天魔盗团2,https://movie.douban.com/subject/25662337/,6.6,638810000,朱浩伟,艾德·索罗门,杰西·艾森伯格/马克·鲁弗洛/伍迪·哈里森/戴夫·弗兰科/丹尼尔·雷德克里夫/丽兹·卡潘/周杰伦/桑娜·莱瑟/迈克尔·凯恩/摩根·弗里曼/大卫·沃肖夫斯基/周采芹/理查德·莱恩/亨利·劳埃德-休斯,剧情/悬疑/犯罪,美国,英语/汉语普通话/粤语,2016-06-24,130分钟
蝙蝠侠大战超人：正义黎明,https://movie.douban.com/subject/24750534/,6.7,618000000,扎克·施奈德,克里斯·特里奥,本·阿弗莱克/亨利·卡维尔/艾米·亚当斯/盖尔·加朵/杰西·艾森伯格/戴安·琳恩/劳伦斯·菲什伯恩/杰瑞米·艾恩斯/霍利·亨特/斯科特·麦克纳里/卡兰·马尔韦/冈本多绪/布兰登·斯平克/劳伦·科汉/迈克尔·珊农,动作/科幻/奇幻/冒险,美国,英语/西班牙语/俄语,2016-03-25,151分钟
使徒行者,https://movie.douban.com/subject/26336253/,6.7,605940000,文伟鸿,关皓月,张家辉/古天乐/吴镇宇/佘诗曼/许绍雄/黄致豪/朱璇/梁琤/李光洁/张慧雯,剧情/动作/犯罪,中国大陆/香港,粤语/汉语普通话,2016-08-11,109分钟
神奇动物在哪里,https://movie.douban.com/subject/25726614/,7.8,583820000,大卫·叶茨,J·K·罗琳,埃迪·雷德梅恩/凯瑟琳·沃特斯顿/丹·福勒/艾莉森·萨多尔/科林·法瑞尔/埃兹拉·米勒/朗·普尔曼/强·沃特/萨曼莎·莫顿/嘉玛·陈/卡门·艾乔戈/克里斯汀·马扎诺/詹·穆瑞/约翰尼·德普,剧情/奇幻/冒险,英国/美国,英语,2016-11-25,133分钟
你的名字。,https://movie.douban.com/subject/26683290/,8.4,576520000,新海诚,新海诚,神木隆之介/上白石萌音/长泽雅美/市原悦子/成田凌/悠木碧/岛崎信长/石川界人/谷花音/寺杣昌纪/大原沙耶香/井上和彦/茶风林/加藤有花/花泽香菜/寺崎裕香,剧情/爱情/动画,日本,日语,2016-12-02,106分钟
大鱼海棠,https://movie.douban.com/subject/5045678/,6.7,564390000,梁旋,梁旋,季冠霖/苏尚卿/许魏洲/金士杰/杨婷/潘淑兰/九儿/王德顺/张媛媛/薛立方/姜广涛/阿杰/马正阳/宝木中阳/刘校妤,剧情/动画/奇幻,中国大陆,汉语普通话,2016-07-08,105分钟
愤怒的小鸟,https://movie.douban.com/subject/6873736/,7.1,513541000,费格尔·雷利,约翰·维蒂,杰森·苏戴奇斯/乔什·加德/丹尼·麦克布莱德/玛娅·鲁道夫/西恩·潘/凯特·麦克金农/彼特·丁拉基/比尔·哈德尔/托尼·海尔/丹尼尔·布鲁克斯/吉莉恩·贝尔/科甘-迈克尔·凯/伊克·巴里霍尔兹/吉奥弗瑞·阿伦德/麦克斯·查尔斯/布莱克·谢尔顿/泰塔斯·伯吉斯/汉尼拔·布勒斯/克里斯黛拉·阿朗索/安东尼·帕迪利亚/比利·艾希纳,喜剧/动画/冒险,芬兰/美国,英语,2016-05-20,97分钟
独立日2：卷土重来,https://movie.douban.com/subject/4811813/,5.6,503120000,罗兰·艾默里奇,罗兰·艾默里奇,利亚姆·海姆斯沃斯/杰夫·高布伦/比尔·普尔曼/麦卡·梦露/杰西·厄舍/特拉维斯·托普/威廉·菲德内尔/夏洛特·甘斯布/贾德·赫希/雪拉·渥德/布伦特·斯皮内/杨颖/薇薇卡·福克斯/乔伊·金/麦肯娜·格瑞丝/道比·欧帕瑞/袁文忠/史蒂芬·布莱克史密斯,动作/科幻/冒险/灾难,美国,英语/汉语普通话/阿拉伯语,2016-06-24,120分钟
我不是潘金莲,https://movie.douban.com/subject/26630781/,6.7,483600000,冯小刚,刘震云,范冰冰/郭涛/大鹏/张嘉译/于和伟/张译/李宗翰/赵立新/田小洁/范伟/高明/刘桦/黄建新/李晨,剧情/喜剧,中国大陆,汉语普通话,2016-11-18,140分钟
摆渡人,https://movie.douban.com/subject/25911694/,4.0,482829999,张嘉佳,张嘉佳,梁朝伟/金城武/陈奕迅/杨颖/张榕容/杜鹃/熊黛林/大鹏/马苏/崔志佳/贾玲/李宇春/鹿晗/欧弟/纳豆/金士杰/柯佳嬿/李灿森/喜翔/曹可凡/吴艺璇,喜剧/爱情,中国大陆/香港,汉语普通话,2016-12-23,128分钟
冰川时代5：星际碰撞,https://movie.douban.com/subject/25797778/,6.8,447020000,麦克·特米尔,迈克尔·J·威尔森,西蒙·佩吉/洁茜J/杰西·泰勒·弗格森/克里斯·韦奇/詹妮弗·洛佩兹/梅丽莎·劳奇/迈克尔·斯特拉罕/雷·罗马诺/约翰·雷吉扎莫/斯蒂芬妮·比翠丝/尼克·奥弗曼/亚当·德维尼/柯柯·帕尔莫/马克思·格林菲尔德/丹尼斯·利瑞/卡洛斯·庞丝/婉妲·塞克丝/尼尔·德格拉塞·泰森,喜剧/动画/冒险,美国,英语,2016-08-23,94分钟
谍影重重5,https://movie.douban.com/subject/26266072/,7.4,446750000,保罗·格林格拉斯,保罗·格林格拉斯,马特·达蒙/汤米·李·琼斯/艾丽西亚·维坎德/文森特·卡索/朱丽娅·斯蒂尔斯/里兹·阿迈德/内芙·加切夫/比尔·坎普/斯科特·谢泼德/小田部阿基/拉斯科·阿特金斯/特雷弗·怀特/奥托·艾森度/艾米·德·毕罕,动作/悬疑/惊悚,美国,英语,2016-08-23,123分钟
星际迷航3：超越星辰,https://movie.douban.com/subject/22939161/,7.4,440710000,林诣彬,西蒙·佩吉,克里斯·派恩/扎克瑞·昆图/佐伊·索尔达娜/西蒙·佩吉/安东·叶利钦/伊德里斯·艾尔巴/索菲亚·波多拉/卡尔·厄本/索瑞·安达斯鲁/约翰·赵/迪普·罗伊/莉迪亚·威尔逊/乔·塔斯利姆/约瑟夫·盖特/卡洛·安切洛蒂/亚当·迪马克/梅丽莎·罗斯伯格/阿什丽·艾德纳/贾森·马修·史密斯,动作/科幻/冒险,美国,英语,2016-09-02,122分钟
血战钢锯岭,https://movie.douban.com/subject/26325320/,8.7,425290000,梅尔·吉布森,安德鲁·奈特,安德鲁·加菲尔德/萨姆·沃辛顿/文斯·沃恩/雨果·维文/卢克·布雷西/泰莉莎·帕尔墨/瑞切尔·格里菲斯/纳撒尼尔·布佐尼克/理查德·劳斯伯格/马特·纳夫莱/费拉斯·迪拉尼/瑞安·柯尔/卢克·佩格勒,剧情/传记/历史/战争,美国/澳大利亚,英语,2016-12-08,139分钟
忍者神龟2：破影而出,https://movie.douban.com/subject/25955779/,6.4,393420000,戴夫·格林,乔什·阿佩尔鲍姆,梅根·福克斯/斯蒂芬·阿梅尔/威尔·阿奈特/皮特·普劳泽克/阿兰·里奇森/杰瑞米·霍华德/诺尔·费舍/布莱恩·泰/泰勒·派瑞/约翰尼·诺克斯维尔/托尼·夏尔赫布/弗莱德·阿米森/劳拉·琳妮/亚历桑德拉·安布罗休/威廉·菲德内尔/丹尼·伍德伯恩/茱蒂斯·哈格/加里·安东尼·威廉斯/希莫斯,喜剧/动作/科幻/冒险,美国/中国大陆/香港/加拿大,英语,2016-07-02,113分钟
爱宠大机密,https://movie.douban.com/subject/21817627/,7.6,388420000,克里斯·雷纳德,辛科·保罗,路易·C·K/艾瑞克·斯通斯崔特/凯文·哈特/艾丽·坎伯尔/史蒂夫·库根/艾伯特·布鲁克斯/达纳·卡维/鲍比·莫尼汉/汉尼拔·布勒斯/蕾克·贝尔/珍妮·斯蕾特/克里斯·雷纳德/迈克尔·贝亚蒂/布莱恩·T·杰恩斯/拉瑞恩·纽曼,喜剧/动画,美国,英语,2016-08-02,87分钟
爱丽丝梦游仙境2：镜中奇遇记,https://movie.douban.com/subject/21441132/,6.7,387030000,詹姆斯·博宾,琳达·伍尔芙顿,约翰尼·德普/米娅·华希科沃斯卡/海伦娜·伯翰·卡特/安妮·海瑟薇/萨莎·拜伦·科恩/瑞斯·伊凡斯/马特·卢卡斯/琳赛·邓肯/里奥·比尔/杰拉丁妮·詹姆斯/安德鲁·斯科特/理查德·阿米蒂奇/爱德华·斯皮伊尔斯/艾伦·瑞克曼/保罗·怀特豪斯/斯蒂芬·弗雷/马特·沃格尔/芭芭拉·温德索/麦克·辛/蒂莫西·斯波/托比·琼斯,奇幻/冒险,美国,英语,2016-05-27,115分钟
爵迹,https://movie.douban.com/subject/26354336/,3.8,377630000,郭敬明,郭敬明,范冰冰/吴亦凡/陈学冬/陈伟霆/郭采洁/杨幂/林允/严屹宽/李治廷/王源/汪铎/郭敬明,动画/奇幻,中国大陆,汉语普通话,2016-09-29,121分钟
荒野猎人,https://movie.douban.com/subject/5327268/,7.9,377390000,亚利桑德罗·冈萨雷斯·伊纳里图,马克·L·史密斯,莱昂纳多·迪卡普里奥/汤姆·哈迪/多姆纳尔·格里森/威尔·保尔特/福勒斯特·古德勒克/保罗·安德森/克里斯托弗·约纳尔/约书亚·博格/杜安·霍华德/梅劳·纳克霍克/亚瑟·雷德克劳德/克里斯托弗·罗莎蒙德/罗伯特·莫隆尼/卢卡斯·哈斯/布莱登·佛雷切/伊曼纽尔·比洛多/汤姆·盖里/斯科特·奥林克/格蕾丝·德芙/阿德里安·格林·麦莫伦/哈维尔·博泰特/布拉德·卡特/雷·蔡斯/查尔斯·法西/JayTavare/迈克尔·维拉尔,剧情/动作/冒险,美国/香港/台湾,英语/波尼语/法语,2016-03-18,156分钟
火锅英雄,https://movie.douban.com/subject/25662327/,7.2,370460000,杨庆,杨庆,陈坤/白百何/秦昊/喻恩泰/王彦霖/尹昉/李九霄/张亦驰/凌琳/陈诺/王紫璇/唐佐辉/陈卫/李润,剧情/犯罪,中国大陆,汉语普通话/重庆话,2016-04-01,98分钟
大话西游3,https://movie.douban.com/subject/26284595/,3.6,361530000,刘镇伟,刘镇伟,韩庚/唐嫣/吴京/莫文蔚/张超/张瑶/王一博/钟欣潼/谢楠/何炅/胡静/黄征/刘镇伟/曹承衍/周艺轩/元奎/吕建民/飞儿/杜娟/王新刚/柴格/周瑾/郑文政/叶浏/刘静/彭鑫彤/西伟/余光洪,喜剧/爱情/奇幻,中国大陆/香港,汉语普通话,2016-09-14,93分钟
伦敦陷落,https://movie.douban.com/subject/25757186/,6.2,339800000,巴巴克·纳加非,克赖顿·罗森博格,杰拉德·巴特勒/艾伦·艾克哈特/摩根·弗里曼/阿隆·阿布布尔/安吉拉·贝塞特/罗伯特·福斯特/梅丽莎·里奥/拉达·米切尔/肖恩·奥布赖恩/瓦利德·祖伊特/夏洛特·莱利/杰基·厄尔·哈利/科林·萨蒙/帕特里克·肯尼迪/麦赫迪·德比,动作/惊悚/犯罪,英国/美国/保加利亚,英语/意大利语/法语/日语,2016-04-08,98分钟
机械师2：复活,https://movie.douban.com/subject/25825412/,5.6,338240000,丹尼斯·甘塞尔,菲利普·谢尔比,杰森·斯坦森/杰西卡·阿尔芭/汤米·李·琼斯/杨紫琼/山姆·哈兹尔丁/约翰·塞纳迭姆博/托比·艾丁顿/费米·依鲁福祖/安提欧·昆塔瓦莱/芮塔·彭安/邦妮·泽勒巴克/斯图尔特·索普/艾利克斯·库则力科/布拉汉姆·艾克巴赫/托马斯·科维,动作/犯罪,法国/美国,英语/保加利亚语,2016-10-21,98分钟
致青春·原来你还在这里,https://movie.douban.com/subject/26290642/,4.1,335170000,周拓如,周拓如,吴亦凡/刘亦菲/金世佳/李沁/李梦/郝劭文/陈燃/乔任梁,剧情/爱情,中国大陆,汉语普通话,2016-07-08,98分钟
我的特工爷爷,https://movie.douban.com/subject/25945280/,5.4,321220000,洪金宝,江均,洪金宝/刘德华/朱雨辰/李勤勤/冯嘉怡/陈沛妍/胡军/冯绍峰/彭于晏/宋佳/徐克/麦嘉/石天/元彪/元秋/元华/吴明才/元宝,剧情/动作/冒险,香港/中国大陆,汉语普通话/粤语,2016-04-01,99分钟
泰山归来：险战丛林,https://movie.douban.com/subject/2131669/,6.0,305780000,大卫·叶茨,埃德加·赖斯·巴勒斯,亚历山大·斯卡斯加德/玛格特·罗比/塞缪尔·杰克逊/克里斯托弗·沃尔兹/杰曼·翰苏/艾拉·珀内尔/西蒙·拉塞尔·比尔/宾利·卡鲁/特蕾莎·邱吉尔/卡利·内勒,动作/冒险,美国/英国/加拿大,英语,2016-07-19,110分钟
熊出没之熊心归来,https://movie.douban.com/subject/26330955/,6.3,287570000,丁亮,徐芸,张伟/张秉君/谭笑/赵肖宇/万丹青/孟雨田/曹路瑶/李婉瑶/张汝柯/王梦拓/刘沛/周子瑜,喜剧/动画/冒险,中国大陆,汉语普通话,2016-01-16,99分钟
封神传奇,https://movie.douban.com/subject/25850122/,2.9,283260000,许安,张炭,李连杰/范冰冰/黄晓明/杨颖/古天乐/文章/向佐/梁家辉/祖峰/安志杰/许晴/陈小春,剧情/动作/奇幻,香港/中国大陆,汉语普通话,2016-07-29,109分钟
微微一笑很倾城,https://movie.douban.com/subject/26301582/,4.9,275480000,赵天宇,顾漫,井柏然/杨颖/李沁/王思聪/刘循子墨/吴倩/谭松韵/程伊/白宇/李现/王子杰/李九霄/梦秦/杜雨宸/庞瀚辰/曹毅/吴玉芳/王紫璇/夏欣/安韩瑾/潘霄/张一白/邸天槿/张梓豫/李佳勋/苗钟真/齐子轩/王钧泽/李祥翔,爱情,中国大陆,汉语普通话,2016-08-12,105分钟
王牌逗王牌,https://movie.douban.com/subject/26662192/,3.3,260160000,王晶,王晶,刘德华/黄晓明/王祖蓝/胡然/欧阳娜娜/谢依霖/沈腾/赵英俊/戚薇/徐冬冬/毛俊杰/吴樾,喜剧/动作/冒险,中国大陆/香港,汉语普通话,2016-09-30,102分钟
卧虎藏龙：青冥宝剑,https://movie.douban.com/subject/21327512/,4.7,256090000,袁和平,约翰·福斯克,甄子丹/杨紫琼/岑勇康/刘承羽/李截/原丽淇/吴青芸/袁之正/陈钰芸/朴云龙/关永扬/吴育刚/张舒雅,剧情/动作/武侠/古装,中国大陆/美国,英语,2016-02-19,103分钟
海底总动员2：多莉去哪儿,https://movie.douban.com/subject/11524967/,7.4,254130000,安德鲁·斯坦顿,安德鲁·斯坦顿,艾伦·德杰尼勒斯/艾伯特·布鲁克斯/艾德·奥尼尔/凯特琳·奥尔森/海登·罗兰斯/泰·布利尔/黛安·基顿/尤金·列维/斯隆·穆雷/伊德里斯·艾尔巴/多米尼克·威斯特/鲍勃·彼德森/凯特·麦克金农/比尔·哈德尔/西格妮·韦弗,喜剧/动画/家庭/冒险,美国,英语,2016-06-17,97分钟
神战：权力之眼,https://movie.douban.com/subject/26662345/,6.4,235360000,亚历克斯·普罗亚斯,马特·萨兹马,尼古拉·科斯特-瓦尔道/布伦顿·思韦茨/杰拉德·巴特勒/查德维克·博斯曼/艾洛蒂·袁/考特尼·伊顿/卢夫斯·塞维尔/杰弗里·拉什/布莱恩·布朗/瑞切尔·布莱克/艾玛·布斯/戈兰·D·克鲁特/阿比·丽/布鲁斯·斯宾斯/罗宾·奈文,动作/奇幻/冒险,美国/澳大利亚,英语,2016-03-11,127分钟
海洋奇缘,https://movie.douban.com/subject/25793398/,7.5,226549999,罗恩·克莱蒙兹,杰拉德·布什,奥丽伊·卡瓦洛/道恩·强森/瑞切尔·豪斯/特穆拉·莫里森/杰梅奈·克莱门特/尼可·斯彻金格/艾伦·图代克/奥斯卡·凯特利/特洛伊·波拉马鲁/普阿娜妮·卡瓦洛/露易丝·布什,动画/歌舞/奇幻/冒险,美国,英语,2016-11-25,107分钟
赏金猎人,https://movie.douban.com/subject/21941770/,5.0,212230000,申太罗,黄子桓,李敏镐/钟汉良/唐嫣/徐正溪/吴千语/樊少皇/金瑜美,剧情/喜剧/动作,中国大陆/韩国/香港,汉语普通话/韩语/泰语/英语,2016-07-01,105分钟
反贪风暴2,https://movie.douban.com/subject/26352445/,5.5,208790000,林德禄,黄浩华,古天乐/张智霖/周渝民/蔡少芬/林保怡/卢海鹏/石修/曾志伟/陈静/曾国祥/夏嫣/张松枝/姜皓文/蔡洁/欧锦棠/徐靖雯/宋海颉/陈宇琛/陆骏光/李忠希/张同祖/郑敬基/郭锋/尹子维,剧情/犯罪,中国大陆/香港,汉语普通话/粤语,2016-09-14,95分钟
陆垚知马俐,https://movie.douban.com/subject/25849006/,5.4,191630000,文章,文章,包贝尔/宋佳/朱亚文/焦俊艳/郭京飞/郭涛/马伊琍/李晨/陈赫/常远/包文婧/九孔/于莎莎/张一鸣/文章,喜剧/爱情,中国大陆,汉语普通话,2016-07-15,107分钟
谁的青春不迷茫,https://movie.douban.com/subject/26290367/,6.5,179690000,姚婷婷,田博,白敬亭/郭姝彤/李宏毅/王鹤润/丁冠森/赵文龙/苏有朋/柳岩/林更新/刘敏涛/成泰燊/胡先煦/苏鑫/王德顺/常海波/陶慧/田雨/刘畅/秦昊/张小厚/李响/陈默/刘云天/李程远/黄思思/王佳慧,爱情,中国大陆,汉语普通话,2016-04-22,108分钟
