name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
麦兜响当当 麥兜響當當,https://movie.douban.com/subject/2277018/,7.4,75200000,谢立文,谢立文,黄渤/黄秋生/吴君如/宋丹丹/詹瑞文/邵夷贝/郭君彦/张正中/张立昆/尹光,喜剧/动画,中国大陆/香港,汉语普通话/粤语,2009-07-24(中国大陆),81分钟(重映版)
刺陵,https://movie.douban.com/subject/3305722/,3.8,67750000,朱延平,岸西,周杰伦/林志玲/陈道明/苗圃/曾志伟/陈楚河/刘畊宏/曾江/黄一飞/刘波,动作/冒险,中国大陆/台湾/香港,汉语普通话,2009-12-09(中国大陆),110分钟
七龙珠 Dragonball Evolution,https://movie.douban.com/subject/2310144/,3.7,65000000,黄毅瑜,Ben Ramsey,贾斯汀·查特文/詹姆斯·马斯特斯/杰米·钟/周润发/埃米·罗森/朴俊亨/田村英里子,动作/科幻/惊悚/奇幻/冒险,美国/香港/英国,英语/日语/印地语,2009-03-14(中国大陆),85分钟
风云2 风云Ⅱ,https://movie.douban.com/subject/2997155/,4.9,60000000,彭顺,彭顺,郭富城/郑伊健/蔡卓妍/唐嫣/谢霆锋/任达华/何家劲/谭耀文/林雪,动作/奇幻/冒险,香港/中国大陆,粤语,2009-12-09,110分钟
星际迷航 Star Trek,https://movie.douban.com/subject/2132932/,8.0,58550000,J·J·艾布拉姆斯,罗伯托·奥奇,克里斯·派恩/扎克瑞·昆图/伦纳德·尼莫伊/艾瑞克·巴纳/布鲁斯·格林伍德/卡尔·厄本/佐伊·索尔达娜/西蒙·佩吉/约翰·赵/安东·叶利钦/本·克劳斯/薇诺娜·瑞德/克里斯·海姆斯沃斯/詹妮弗·莫里森,动作/科幻/冒险,美国/德国,英语,2009-05-15(中国大陆),127分钟
玩命快递3 Transporter 3,https://movie.douban.com/subject/3018122/,6.9,58500000,奥利维尔·米加顿,吕克·贝松,杰森·斯坦森/娜塔尔雅·卢达科娃/弗朗索瓦·贝莱昂/罗伯特·克耐普/杰罗恩·克拉比/AlexKobold/DavidAtrakchi/YannSundberg/艾瑞克·艾伯纳尼/大卫·卡门诺斯/西尔维奥·西马克/蒂莫·迪尔克斯/保罗·巴雷特/卡琪娅·申库/FranckNeel/SemmySchilt/埃里克·莫罗,动作/犯罪,法国,英语/法语/乌克兰语/俄语/匈牙利语,2009-02-12(中国大陆),104分钟
行动目标希特勒 Valkyrie,https://movie.douban.com/subject/2028647/,7.1,57300000,布莱恩·辛格,克里斯托弗·麦奎里,汤姆·克鲁斯/肯尼思·布拉纳/比尔·奈伊/汤姆·威尔金森/卡里斯·范·侯登/托马斯·克莱舒曼/特伦斯·斯坦普/艾迪·伊扎德/凯文·麦克纳利/克里斯蒂安·贝克尔/杰米·帕克/戴维·鲍姆伯/汤姆·霍兰德/DavidSchofield/肯尼思·库兰汉姆,剧情/历史/战争,美国/德国,英语/德语,2009-02-28(中国大陆),121分钟
贫民窟的百万富翁 Slumdog Millionaire,https://movie.douban.com/subject/2209573/,8.5,54000000,丹尼·博伊尔,西蒙·博福伊,戴夫·帕特尔/沙鲁巴·舒克拉/亚尼·卡普/拉詹德拉纳斯·祖特施/吉尼瓦·塔瓦尔/芙蕾达·平托/伊尔凡·可汗/爱资哈尔丁·穆罕默德·伊斯梅尔/阿什·马赫什·舍德卡/马赫什·曼杰瑞卡/麦活·米泰尔,剧情/爱情,英国/美国,英语/印地语/法语,2009-03-26(中国大陆),120分钟
机器侠,https://movie.douban.com/subject/3990500/,5.2,51540000,刘镇伟,刘镇伟,孙俪/方力申/胡军/甘薇/郑中基/吴京/曾志伟/罗家英,喜剧/动作/爱情/科幻,中国大陆,汉语普通话,2009-08-18(中国大陆),102分钟(香港)
就是这样 This Is It,https://movie.douban.com/subject/3920977/,8.7,48300000,肯尼·奥特加,,迈克尔·杰克逊/AlexAl/NickBass/MekiaCox/MichaelBearden/奥瑞安西/肯尼·奥特加,纪录片/音乐,美国,英语,2009-10-28(美国/中国大陆),USA:111分钟
阿童木 Astro Boy,https://movie.douban.com/subject/1917074/,6.8,47720000,大卫·博维斯,蒂莫西·哈里斯,弗莱迪·海默/克里斯汀·贝尔/尼古拉斯·凯奇/塞缪尔·杰克逊/查理兹·塞隆/比尔·奈伊/唐纳德·萨瑟兰,动作/科幻/动画/家庭,香港/美国/日本,英语,2009-10-23(中国大陆/美国),94分钟
气喘吁吁,https://movie.douban.com/subject/3389558/,4.0,40700000,郑重,郑重,葛优/约翰·萨维奇/林熙蕾/刘桦/张秋芳/陈柏霖/梁天/吴晴/李菁/于莎莎/纪连海/郝凯瑞/孔太龙/李勤/曾美慧孜/张进战/裴中中/勃小龙/霸易/司马优/宋维芝,剧情/喜剧,中国,普通话/英语,2009-08-28,90分钟
家有喜事2009,https://movie.douban.com/subject/3244162/,5.4,40500000,谷德昭,谷德昭,古天乐/吴君如/黄百鸣/郑中基/姚晨/郭涛/沈丽君,喜剧,香港,粤语/汉语普通话,2009-01-22(中国大陆),100分钟
马达加斯加2：逃往非洲 Madagascar: Escape 2 Africa,https://movie.douban.com/subject/1994876/,7.7,34000000,埃里克·达尼尔,伊坦·柯亨,本·斯蒂勒/克里斯·洛克/大卫·休默/贾达·萍克·史密斯/萨莎·拜伦·科恩/伯尼·麦克/亚历克·鲍德温/威廉姆·亚当斯,喜剧/动作/动画/家庭/冒险,美国,英语/意大利语,2009-01-01(中国大陆),89分钟
大战外星人 Monsters vs. Aliens,https://movie.douban.com/subject/2028650/,6.9,32200000,罗伯·莱特曼,玛雅·福布斯,瑞茜·威瑟斯彭/塞斯·罗根/休·劳瑞/威尔·阿奈特/基弗·萨瑟兰/保罗·路德/蕾妮·齐薇格,喜剧/动作/科幻/动画/家庭/冒险,美国,英语,2009-03-31(中国大陆),94分钟
神秘代码 Knowing,https://movie.douban.com/subject/2354729/,6.6,31830000,亚历克斯·普罗亚斯,Ryne Douglas Pearson,尼古拉斯·凯奇/钱德勒·坎特布瑞/萝丝·拜恩/LaraRobinson/D.G.Maloney,剧情/科幻/悬疑/惊悚/灾难,美国/英国/澳大利亚,英语,2009-10-30(中国大陆),121分钟
速度与激情4 Fast & Furious,https://movie.douban.com/subject/2132930/,7.7,30250000,林诣彬,克里斯·摩根,范·迪塞尔/保罗·沃克/米歇尔·罗德里格兹/乔丹娜·布鲁斯特/盖尔·加朵/约翰·奥提兹/拉兹·阿隆索/谢伊·惠格姆/莉萨·拉皮拉/姜成镐/格雷格·西佩斯,动作/犯罪,美国,英语,2009-04-15(中国大陆),107分钟
地铁惊魂 The Taking of Pelham 123,https://movie.douban.com/subject/2974273/,6.7,30150000,托尼·斯科特,布莱恩·海尔格兰德,丹泽尔·华盛顿/约翰·特拉沃尔塔/约翰·特托罗/维克多·高佳卡/路易斯·古兹曼/詹姆斯·甘多菲尼,剧情/动作/犯罪,美国/英国,英语,2009-06-12(美国),106分钟
豚鼠特攻队 G-Force,https://movie.douban.com/subject/2256034/,6.9,26550000,霍伊特·耶特曼,科马克·韦伯利,比尔·奈伊/威尔·阿奈特/扎克·加利凡纳基斯/凯丽·加纳/泰勒·帕特里克·琼斯/派珀·麦肯锡·哈里斯/加布里埃尔·卡塞斯/JackConley/南希·纳什/贾斯汀·蒙特尔/卢顿·万恩怀特三世/克里斯·埃里斯/TravisDavis/杰姆斯·黄/CoreyMichaelEubanks,动作/动画/冒险,美国,英语,2009-07-24(美国),88分钟
东邪西毒 東邪西毒,https://movie.douban.com/subject/1292328/,8.6,26500000,王家卫,王家卫,张国荣/林青霞/梁朝伟/张学友/张曼玉/刘嘉玲/梁家辉/杨采妮/邹兆龙,剧情/动作/爱情/武侠/古装,香港/台湾,粤语/汉语普通话,1994-09-17(中国大陆),100分钟
时空穿越者 Les deux mondes,https://movie.douban.com/subject/2059354/,6.0,26040000,丹尼尔·科恩,丹尼尔·科恩,伯努瓦·波尔沃德/娜塔莎·兰丁格尔/米歇尔·迪绍苏瓦/丹尼尔·科恩/帕斯卡尔·艾尔索/弗洛伦斯·卢瓦雷,喜剧/奇幻,法国,法语,2007-11-21,105分钟
逃亡鳄鱼岛 Rogue,https://movie.douban.com/subject/2159244/,5.7,22600000,Greg Mclean,Greg Mclean,拉达·米切尔/迈克尔·瓦尔坦/萨姆·沃辛顿/CarolineBrazier/StephenCurry/CeliaIreland/约翰·贾瑞特/HeatherMitchell/杰夫·莫雷尔/达米安·理查德森/罗伯特·泰勒/米娅·华希科沃斯卡/巴里·奥托/ShaunLongham/Patch'TheWonder'Dog,动作/惊悚/恐怖/冒险,澳大利亚/美国,英语,2009-10-15(中国大陆),99分钟
铁人,https://movie.douban.com/subject/3063002/,6.8,22600000,尹力,刘恒,吴刚/刘烨/黄渤/胡明,剧情,中国大陆,汉语普通话,2009-05-22,109分钟
白银帝国,https://movie.douban.com/subject/3445526/,6.3,22300000,姚树华,姚树华,郭富城/郝蕾/张铁林/詹妮弗·提莉/金士杰/恬妞/丁志城/雷镇语/吕中/李依晓,剧情/爱情/家庭/传记/历史/古装,中国大陆/台湾/香港,普通话/国语/英语,2009-08-21,116分钟
超级女特工 Les femmes de l'ombre,https://movie.douban.com/subject/2058735/,7.1,22000000,让-保尔·萨罗米,让-保尔·萨罗米,苏菲·玛索/朱莉·德帕迪约/玛丽·吉兰/黛博拉·弗朗索瓦/莫里兹·布雷多/玛雅·珊萨/朱利安·波义塞利尔/樊尚·罗蒂埃/沃尔克·布鲁赫/罗宾·瑞努奇/泽维尔·布瓦/科林·大卫·里斯/尤尔根·马什/康拉德·塞西尔/亚历山大·贾泽德/达维德·卡佩勒/沃尔夫冈·皮索尔斯/尚塔尔·加里格斯,剧情/历史/战争,法国,法语/德语/英语,2009-04-28(中国大陆),117分钟
爱得起,https://movie.douban.com/subject/3447595/,5.7,21500000,马伟豪,唐耀良,梁咏琪/陈柏霖/邵兵/谭俊彦/杨渝渝,喜剧/爱情,香港/中国,粤语/汉语普通话,2009-02-14,90分钟
倔强萝卜,https://movie.douban.com/subject/3558661/,5.4,21350000,田蒙,田蒙,黄渤/黄奕/杜海涛/马书良/黄小蕾/张殿菲/韩志/邓紫飞,喜剧/犯罪,中国大陆,汉语普通话,2009-10-23(中国大陆),92分钟
海角七号 海角七號,https://movie.douban.com/subject/3158990/,7.5,20650000,魏德圣,魏德圣,范逸臣/田中千绘/中孝介/林宗仁/马念先/民雄/安乙荞/林晓培/马如龙/梁文音/应蔚民/张心妍/李佩甄/沛小岚/丹耐夫正若/郭逸轩/李浤嘉/黄西田/张魁/赵舜/郑志伟/魏隽展/杨淳翔/杨淳言/杨淳至/吴朋奉/祝福/张琼雯/陈慕义/常陆师父/姚思微/黄兴全/卢怡榕/连馨/刘雨柔/林宜均/杨欣佩/王婷仪/谭淑婷/陈妍汝/叶雅馨/朱丁顺/林聪辉/曾吾吉/林宏道/陈源平/许胜雄/詹佑颋/王荣良/陈顗亘/魏庭芳/李瑞珠/许仁豪/姚怡安/何季珊/林明远/曾柏允/陈致臻/吴秋莲/何冠谊/高坤成/北村丰晴/关根直树/高嶋妙子/吴绣敏,剧情/喜剧/爱情,台湾,汉语普通话/闽南语/日语/英语,2009-02-14(中国大陆),Taiwan:129分钟
窈窕绅士,https://movie.douban.com/subject/3897667/,6.1,20250000,李巨源,李巨源,孙红雷/林熙蕾/洪小铃/冼色丽/苑新雨,喜剧/爱情,中国大陆,Shanghainese/英语/粤语/汉语普通话,2009-09-28(中国大陆),90分钟
熊猫大侠,https://movie.douban.com/subject/3892449/,4.4,20000000,王岳伦,高飞,刘桦/阿朵/邓家佳/任泉/李晓川/李昌元/吴佩慈/何炅/施宁/矢野浩二/李彧/吉杰,喜剧/动作/古装,中国大陆,汉语普通话/四川方言,2009-11-19(中国大陆),96分钟
孤胆义侠 Alone in the Dark,https://movie.douban.com/subject/1418770/,3.5,19900000,乌维·鲍尔,Elan Mastai,克里斯蒂安·史莱特/塔拉·雷德/斯蒂芬·多尔夫/FrankC.Turner,动作/恐怖/奇幻,加拿大/德国/美国,英语,2009-03-20(中国大陆),96分钟
高兴,https://movie.douban.com/subject/3607666/,6.5,19200000,阿甘,阿甘,郭涛/田沅/冯砾/海一天/苗圃/黄渤/林雪/张兆辉/巴多,剧情/喜剧,中国大陆,汉语普通话/陕西话,2009-02-05,110分钟
金钱帝国,https://movie.douban.com/subject/3647523/,6.4,18900000,王晶,王晶,梁家辉/陈奕迅/黄秋生/刘洋/林保怡/方力申/王晶/徐子珊/孔琳/孟瑶,犯罪,香港/中国大陆,粤语,2009-04-30(香港),112分钟
黑皮书 Zwartboek,https://movie.douban.com/subject/1858802/,8.3,17930000,保罗·范霍文,Gerard Soeteman,卡里斯·范·侯登/塞巴斯蒂安·科赫/汤姆·霍夫曼/哈里纳·雷金/瓦尔德马·科布斯/德雷克·德·林特/克里斯蒂安·贝克尔/多尔夫·德弗里斯/彼得·勃洛克/米契尔·哈思曼/弗兰克·拉默斯/马提亚斯·修奈尔/约翰尼·德·摩尔,剧情/惊悚/战争,荷兰/德国/英国/比利时,荷兰语/英语/德语/希伯来语,2009-02-03(中国大陆),145分钟
