name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
101次求婚,https://movie.douban.com/subject/5319835/,5.6,196010000,陈正道,张巍,黄渤/林志玲/高以翔/秦海璐/武田铁矢/王迅,爱情,中国大陆/台湾/日本,汉语普通话,2013-02-12(中国大陆),104分钟
虎胆龙威5,https://movie.douban.com/subject/4312428/,6.3,198040000,约翰·摩尔,斯基普·伍兹,布鲁斯·威利斯/杰·科特尼/塞巴斯蒂安·科赫/玛丽·伊丽莎白·温斯特德/俞莉亚·斯尼吉尔,动作/惊悚/犯罪,美国,英语,2013-03-14(中国大陆),98分钟
盲探,https://movie.douban.com/subject/6872273/,7.1,207300000,杜琪峰,韦家辉,刘德华/郑秀文/郭涛/高圆圆/王紫逸/郎月婷/卢海鹏/黄文慧/林雪/姜皓文,喜剧/爱情/悬疑/惊悚/犯罪,中国大陆/香港,粤语/汉语普通话,2013-07-04(中国大陆/香港),129分钟
怪兽大学,https://movie.douban.com/subject/3789848/,8.1,207830000,丹·斯坎隆,罗伯特·L·贝尔德,比利·克里斯托/约翰·古德曼/史蒂夫·布西密/海伦·米伦/彼得·孙/乔尔·默里/西恩·海耶斯/大卫·弗利/查理·戴/阿尔弗雷德·莫里纳/泰勒·莱伯恩/内森·菲利安/奥布瑞·普拉扎/贝丝·比厄/鲍比·莫尼汉/朱丽亚·斯维尼,喜剧/动画/冒险,美国,英语,2013-08-23(中国大陆),104分钟
重返地球,https://movie.douban.com/subject/6828823/,5.5,212920000,M·奈特·沙马兰,加里·维塔,威尔·史密斯/贾登·史密斯/佐伊·克罗维兹/苏菲·奥康内多/格伦·莫肖尔/萨沙·达万/克里斯·吉尔/迪亚哥·克莱特霍夫/大卫·丹曼/林肯·刘易斯,动作/科幻/冒险,美国,英语,2013-07-12(中国大陆),100分钟
扫毒,https://movie.douban.com/subject/10763164/,7.3,235800000,陈木胜,陈木胜,刘青云/张家辉/古天乐/袁泉/卢海鹏/吴廷烨/林国斌/卢惠光/吴岱融/宝儿/马浴柯/释彦能/罗兰/李兆基/维他亚·潘斯林加姆,剧情/动作/悬疑/犯罪,中国大陆/香港,汉语普通话/粤语/泰语/英语,2013-11-29(中国大陆),134分钟
金刚狼2,https://movie.douban.com/subject/3718424/,6.4,248900000,詹姆斯·曼高德,马克·鲍姆贝克,休·杰克曼/冈本多绪/福岛莉拉/真田广之/斯维特拉纳·库德钦科娃/布莱恩·泰/山内春彦/法米克·詹森/李威尹,动作/科幻,美国/英国,英语/日语,2013-10-17(中国大陆),126分钟
金蝉脱壳,https://movie.douban.com/subject/3025447/,7.6,250800000,米凯尔·哈弗斯特罗姆,迈尔斯·查普曼,西尔维斯特·史泰龙/阿诺·施瓦辛格/吉姆·卡维泽/法兰·塔希尔/艾米·莱安/山姆·尼尔/文森特·多诺费奥/维尼·琼斯/马特·杰拉德/50分/凯特瑞娜·巴尔夫,动作/惊悚,美国,英语/德语/阿拉伯语,2013-11-04(中国大陆),116分钟
无人区,https://movie.douban.com/subject/3804891/,8.2,255980000,宁浩,述平,徐峥/黄渤/余男/多布杰/王双宝/巴多/杨新鸣/郭虹/陶虹/黄精一/赵虎/王辉,剧情/犯罪/西部,中国大陆,汉语普通话/陕西方言/甘肃方言,2013-12-03(中国大陆),117分钟
厨子戏子痞子,https://movie.douban.com/subject/6011806/,7.0,269170000,管虎,管虎,刘烨/张涵予/黄渤/田中千绘/梁静/王迅/大冢匡将/张鲁一,喜剧/动作,中国大陆,汉语普通话,2013-03-29(中国大陆),108分钟
警察故事2013,https://movie.douban.com/subject/20266753/,5.8,527140000,丁晟,丁晟,成龙/刘烨/景甜/殷桃/那威/刘仪伟/柳海龙/周晓鸥/于荣光/吴樾/刘佩琦/古力娜扎,剧情/动作/犯罪,中国大陆/香港,汉语普通话,2013-12-24(中国大陆),108分钟
不二神探,https://movie.douban.com/subject/10604486/,4.6,279970000,王子鸣,张炭,文章/李连杰/刘诗诗/陈妍希/柳岩/马伊琍/黄晓明/佟大为/冯德伦/吴京/邹兆龙/郑嘉颖/梁小龙/谢天华/张梓琳/邓丽欣/田亮/方力申/梁家仁/林雪/何超仪/林峯,喜剧/动作/犯罪,中国大陆,汉语普通话/粤语/英语,2013-06-21(中国大陆),98分钟
一代宗师,https://movie.douban.com/subject/3821067/,7.9,282010000,王家卫,邹静之,梁朝伟/章子怡/张震/宋慧乔/赵本山/小沈阳/王庆祥/张晋/卢海鹏/冯克安/刘家勇/张智霖/金士杰/徐锦江/刘洵/尚铁龙/罗莽/吴廷烨,剧情/动作/爱情/传记,中国大陆/香港,汉语普通话/粤语/日语,2013-01-08(中国大陆),111分钟(3D重映)
小时代2：青木时代,https://movie.douban.com/subject/24721493/,4.9,291730000,郭敬明,郭敬明,杨幂/柯震东/郭采洁/凤小岳/郭碧婷/谢依霖/陈学冬/王琳/李悦铭/商侃/姜潮/杜天皓/杨菲洋/丁巧唯,剧情/喜剧/爱情,中国大陆/台湾,汉语普通话,2013-08-08(中国大陆),116分钟
天机·富春山居图,https://movie.douban.com/subject/5364905/,2.9,293970000,孙健君,孙健君,刘德华/林志玲/张静初/佟大为/斯琴高娃/奥马尔·本·哈依德/爱新觉罗·启星/石天琦/王曼妮/张光北,动作/冒险,中国大陆,汉语普通话/英语/日语,2013-06-09(中国大陆),122分钟
风暴,https://movie.douban.com/subject/20388198/,6.4,310360000,袁锦麟,袁锦麟,刘德华/姚晨/林家栋/胡军/吕良伟/姜皓文/黄德斌/梁烈唯/唐文龙/施祖男/尹子维/洪天照/王敏德/王祖蓝/徐家杰/叶山豪/徐伟栋/张兆辉/陈保元/陈沛妍/黄智贤/卢海鹏/冼色丽,动作/犯罪,香港/中国大陆,汉语普通话/粤语,2013-12-12(中国大陆),104分钟(中国大陆)
霍比特人1：意外之旅,https://movie.douban.com/subject/1966182/,8.2,312270000,彼得·杰克逊,弗兰·威尔士,伊恩·麦克莱恩/马丁·弗瑞曼/理查德·阿米蒂奇/肯·斯托特/格拉汉姆·麦克泰维什/詹姆斯·内斯比特/迪恩·奥戈曼/艾丹·特纳/雨果·维文/凯特·布兰切特/安迪·瑟金斯/西尔维斯特·迈可伊/克里斯托弗·李/伊莱贾·伍德/伊安·霍姆/李·佩斯,动作/奇幻/冒险,美国/新西兰,英语,2013-02-22(中国大陆),169分钟
特种部队2：全面反击,https://movie.douban.com/subject/4301181/,6.4,334300000,朱浩伟,瑞特·里斯,道恩·强森/布鲁斯·威利斯/李秉宪/雷·帕克/阿德琳妮·帕里奇/D·J·科特罗纳/艾洛蒂·袁/查宁·塔图姆/乔纳森·普雷斯/雷·史蒂文森,动作/冒险,美国,英语/朝鲜语/乌尔都语/日语,2013-04-15(中国大陆),107分钟(中国大陆)
雷神2：黑暗世界,https://movie.douban.com/subject/6560058/,7.4,339100000,阿兰·泰勒,克里斯托弗·约斯特,克里斯·海姆斯沃斯/娜塔莉·波特曼/汤姆·希德勒斯顿/安东尼·霍普金斯/克里斯托弗·埃克莱斯顿/杰米·亚历山大/扎克瑞·莱维/雷·史蒂文森/浅野忠信/伊德里斯·艾尔巴/蕾妮·罗素/阿德沃尔·阿吉纽依-艾格拜吉/凯特·戴琳斯/斯特兰·斯卡斯加德/艾丽丝·克里奇/克里夫·罗素/乔纳森·霍华德/克里斯·奥多德/妲露拉·莱莉/奥菲利亚·拉维邦德/本尼西奥·德尔·托罗/斯坦·李,动作/奇幻/冒险,美国,英语,2013-11-08(中国大陆/美国),112分钟
侏罗纪公园,https://movie.douban.com/subject/1292523/,8.1,344470000,史蒂文·斯皮尔伯格,迈克尔·克莱顿,山姆·尼尔/劳拉·邓恩/杰夫·高布伦/理查德·阿滕伯勒/鲍勃·佩克/马丁·费雷罗/约瑟夫·梅泽罗/阿丽亚娜·理查兹/塞缪尔·杰克逊/黄荣亮/韦恩·奈特/杰拉尔德·R·莫伦/米盖尔·桑多瓦尔,科幻/惊悚/冒险,美国,英语/西班牙语,2013-08-20(中国大陆 3D),127分钟
星际迷航2：暗黑无界,https://movie.douban.com/subject/3642843/,7.9,351540000,J·J·艾布拉姆斯,艾里克斯·库兹曼,克里斯·派恩/扎克瑞·昆图/佐伊·索尔达娜/本尼迪克特·康伯巴奇/西蒙·佩吉/安东·叶利钦/卡尔·厄本/约翰·赵/布鲁斯·格林伍德/布兰登·诺曼/爱丽丝·伊芙/克里斯·海姆斯沃斯,动作/科幻/冒险,美国,英语/克林贡语,2013-05-28(中国大陆),132分钟
007：大破天幕杀机,https://movie.douban.com/subject/2363876/,7.0,369490000,萨姆·门德斯,尼尔·珀维斯,丹尼尔·克雷格/朱迪·丹奇/哈维尔·巴登/拉尔夫·费因斯/娜奥米·哈里斯/贝纳尼丝·玛尔洛/阿尔伯特·芬尼/本·卫肖/罗里·金奈尔/奥拉·拉佩斯/海伦·麦克洛瑞/尼古拉斯·伍德森/BillBuckhurst/ElizeduToit/伊恩博纳,动作/惊悚/犯罪/冒险,英国/美国,英语/土耳其语,2013-01-21(中国大陆),143分钟
疯狂原始人,https://movie.douban.com/subject/1907966/,8.7,391070000,柯克·德·米科,克里斯·桑德斯,尼古拉斯·凯奇/艾玛·斯通/瑞恩·雷诺兹/凯瑟琳·基纳/克萝丽丝·利奇曼/克拉克·杜克/克里斯·桑德斯/兰迪·汤姆,喜剧/动画/冒险,美国,英语,2013-04-20(中国大陆),98分钟
超人：钢铁之躯,https://movie.douban.com/subject/2049435/,6.9,391920000,扎克·施奈德,大卫·S·高耶,亨利·卡维尔/艾米·亚当斯/迈克尔·珊农/凯文·科斯特纳/戴安·琳恩/罗素·克劳/克里斯托弗·米洛尼/安婕·特拉乌/劳伦斯·菲什伯恩/阿耶莱特·祖里尔/雅丹·古尔德/迈克尔·凯利/迪伦·斯派比利/朱利安·瑞钦斯,动作/科幻/冒险,美国/英国,英语,2013-06-20(中国大陆),143分钟
速度与激情6,https://movie.douban.com/subject/6537500/,7.7,391920000,林诣彬,克里斯·摩根,范·迪塞尔/保罗·沃克/道恩·强森/乔丹娜·布鲁斯特/米歇尔·罗德里格兹/泰瑞斯·吉布森/姜成镐/盖尔·加朵/卢达克里斯/卢克·伊万斯/埃尔莎·帕塔奇/吉娜·卡拉诺/克拉拉·佩吉特/金·柯尔德/乔·塔斯利姆,动作/惊悚/犯罪,美国,英语/俄语/西班牙语/印度尼西亚语/丹麦语/粤语,2013-07-26(中国大陆),130分钟
地心引力,https://movie.douban.com/subject/3793783/,7.8,432920000,阿方索·卡隆,阿方索·卡隆,桑德拉·布洛克/乔治·克鲁尼/艾德·哈里斯/奥托·伊格内修森/法尔杜特·夏尔马/艾米·沃伦/巴舍尔·萨维奇,科幻/惊悚/灾难,美国/英国,英语/格陵兰语,2013-11-19(中国大陆),91分钟
小时代,https://movie.douban.com/subject/20376577/,4.7,479370000,郭敬明,郭敬明,杨幂/柯震东/郭采洁/郭碧婷/谢依霖/凤小岳/李悦铭/陈学冬/姜潮/杜天皓/商侃/王琳/丁巧唯,剧情/喜剧/爱情,中国大陆/台湾,汉语普通话,2013-06-27(中国大陆),116分钟
北京遇上西雅图,https://movie.douban.com/subject/10574468/,7.3,513300000,薛晓路,薛晓路,汤唯/吴秀波/海清/宋美曼/宋美慧/金燕玲/买红妹/布拉德·哈德/李绮虹,喜剧/爱情,中国大陆/香港,汉语普通话/英语/闽南语,2013-03-21(中国大陆),123分钟
中国合伙人,https://movie.douban.com/subject/11529526/,7.6,534020000,陈可辛,周智勇,黄晓明/邓超/佟大为/杜鹃/王真儿/乔治·安东/杨晨/张籽沐/雷昊汶/佟磊/刘天佐/ClaireQuirk/DanielBerkey/公翠英/于膨玮/冯仑/宇轩/胡明杨/柏明/唐晓峰/凯特琳·菲茨杰拉德/杨轶/吴越坤/张跃德/毛大庆/田朴珺/JohnTaylor/闫锐/BarbaraMalley/TraceyIlgner/CatherineGibson/AnthonySantoro/艾梓童/黄卫/黄天齐/康晟闻/雷瑷嘉,剧情,中国大陆/香港,英语/汉语普通话,2013-05-17(中国大陆),112分钟
私人订制,https://movie.douban.com/subject/10605978/,5.7,705250000,冯小刚,王朔,葛优/白百何/李小璐/郑恺/范伟/宋丹丹/李诚儒/苗圃/杜家毅/梁天/李咏/关晓彤/曹炳琨/成龙/王宝强,喜剧,中国大陆,汉语普通话,2013-12-19(中国大陆),118分钟
狄仁杰之神都龙王,https://movie.douban.com/subject/5996801/,6.5,590220000,徐克,张家鲁,赵又廷/冯绍峰/林更新/金汎/杨颖/刘嘉玲/胡东/马京京/盛鉴/林朝绪/陈坤/言杰/汪汐潮/陈国义/赖迦童/张山/铁男,动作/悬疑/古装,中国大陆/香港,汉语普通话,2013-09-28(中国大陆),133分钟
环太平洋,https://movie.douban.com/subject/5323968/,7.6,590220000,吉尔莫·德尔·托罗,特拉维斯·比彻姆,查理·汉纳姆/菊地凛子/伊德里斯·艾尔巴/查理·戴/朗·普尔曼/罗伯特·卡辛斯基/马克斯·马蒂尼/伯恩·戈曼/小克利夫顿·克林斯/芦田爱菜/迪亚哥·克莱特霍夫/希瑟·多克森/罗伯特·梅耶/刘智福/刘智满/刘智堂,动作/科幻/冒险,美国,英语/日语/粤语/汉语普通话/俄语,2013-07-31(中国大陆),131分钟
致我们终将逝去的青春,https://movie.douban.com/subject/6973376/,6.6,708600000,赵薇,李樯,杨子姗/赵又廷/韩庚/江疏影/刘雅瑟/张瑶/包贝尔/郑恺/王佳佳/黄宥明/佟丽娅/孙玮/王森/黄小蕾/杨澜/宫哲/崔文璐/韩红/潘虹/李大光/马小宁/郝姗姗,剧情/爱情,中国大陆,汉语普通话,2013-04-26(中国大陆),132分钟
钢铁侠3,https://movie.douban.com/subject/3231742/,7.7,748670000,沙恩·布莱克,沙恩·布莱克,小罗伯特·唐尼/盖·皮尔斯/格温妮斯·帕特洛/本·金斯利/唐·钱德尔/保罗·贝坦尼/丽贝卡·豪尔/乔恩·费儒/威廉姆·赛德勒/詹姆斯·戴尔/伊芳·齐玛/泰·辛普金斯/阿什利·汉弥尔顿/王学圻/范冰冰,动作/科幻,美国/中国大陆,英语/汉语普通话,2013-05-01(中国大陆),134分钟(中国大陆)
西游降魔篇,https://movie.douban.com/subject/5308265/,7.1,1235370000,周星驰,周星驰,文章/舒淇/黄渤/罗志祥/李尚正/陈炳强/赵志凌/周秀娜/杨迪/释彦能/冯勉恒/谢晶晶/何文辉/唐艺昕/卢正雨/张煜雯/葛行于/张超理/程思寒,喜剧/奇幻/冒险,中国大陆/香港,汉语普通话/粤语,2013-02-10(中国大陆),110分钟
魔境仙踪,https://movie.douban.com/subject/4816602/,6.3,162270000,山姆·雷米,米切尔·卡普勒,詹姆斯·弗兰科/米歇尔·威廉姆斯/蕾切尔·薇兹/米拉·库尼斯/扎克·布拉夫/乔伊·金/托尼·考克斯/比尔·考布斯/阿比盖尔·斯宾赛,奇幻/冒险,美国,英语,2013-03-29(中国大陆),130分钟
极乐空间,https://movie.douban.com/subject/4116481/,6.3,158270000,尼尔·布洛姆坎普,尼尔·布洛姆坎普,马特·达蒙/朱迪·福斯特/沙尔托·科普雷/艾莉丝·布拉加/迭戈·卢纳/瓦格纳·马拉/威廉·菲德内尔/布兰登·奥雷/乔希·布莱克/艾玛·特伦布莱,剧情/动作/科幻,美国,英语/法语/西班牙语/南非语,2013-09-05(中国大陆),109分钟
特殊身份,https://movie.douban.com/subject/23126901/,4.0,153610000,霍耀良,司徒锦源,甄子丹/景甜/安志杰/张涵予/郑中基/邹兆龙/鲍起静/卢惠光/吴志雄/杨志刚/何华超/尹子维,动作/犯罪,中国大陆,汉语普通话/粤语,2013-10-18(中国大陆),99分钟
快乐到家,https://movie.douban.com/subject/11610693/,3.2,149350000,傅华阳,傅敏,何炅/谢娜/李维嘉/吴昕/杜海涛/杜汶泽/倪大红/蔡卓妍/韩庚,喜剧,中国大陆,汉语普通话,2013-01-15(中国大陆),97分钟
遗落战境,https://movie.douban.com/subject/3895511/,6.9,147380000,约瑟夫·科辛斯基,约瑟夫·科辛斯基,汤姆·克鲁斯/摩根·弗里曼/欧嘉·柯瑞兰寇/尼古拉·科斯特-瓦尔道/佐伊·贝尔/梅丽莎·里奥/安德丽亚·瑞斯波罗格,动作/科幻/悬疑/冒险,美国,英语,2013-05-10(中国大陆),124分钟
被偷走的那五年,https://movie.douban.com/subject/20513059/,5.9,146930000,黄真真,黄真真,白百何/张孝全/范玮琪/安心亚/伍思凯/林暐恒/谢君豪/戴君竹,爱情,中国大陆,汉语普通话,2013-08-29(中国大陆),111分钟
毒战,https://movie.douban.com/subject/10344754/,7.3,145170000,杜琪峰,韦家辉,孙红雷/古天乐/黄奕/钟汉良/高云翔/李光洁/叶璇/甘婷婷/王思雅/林雪/林家栋/肖聪/王紫逸/成泰燊/卢海鹏/张兆辉/吴廷烨/姜皓文/李菁/郭涛/谭凯/郝平,剧情/动作/犯罪,中国大陆/香港,汉语普通话/粤语,2013-04-02(中国大陆),108分钟
惊天魔盗团,https://movie.douban.com/subject/6517421/,7.6,140800000,路易斯·莱特里尔,鲍兹·亚金,杰西·艾森伯格/艾拉·菲舍尔/伍迪·哈里森/戴夫·弗兰科/马克·鲁弗洛/梅拉尼·罗兰/摩根·弗里曼/迈克尔·凯恩/迈克尔·凯利,剧情/悬疑/犯罪,美国/法国,英语/法语,2013-10-10(中国大陆),115分钟
蓝精灵2,https://movie.douban.com/subject/6870493/,6.4,135030000,拉加·高斯内尔,J·大卫·斯提姆,尼尔·帕特里克·哈里斯/布莱丹·格里森/汉克·阿扎利亚/杰玛·梅斯/凯蒂·派瑞/克里斯蒂娜·里奇/乔纳森·温特斯/J·B·斯穆夫/乔治·洛佩兹/雅各布·特伦布莱/南希·奥黛尔/卡里姆·巴宾/安东·叶利钦/约翰·奥利弗/弗兰克·维尔克/程雷,喜剧/动画/奇幻,美国,英语/法语,2013-09-12(中国大陆),105分钟
非常幸运,https://movie.douban.com/subject/6984064/,4.5,134500000,丹尼·高顿,艾米·斯诺,章子怡/王力宏/林心如/姚晨/蔡少芬/郑恺/关颖/高捷/邢思杰/张晋/刘桦/戎祥,喜剧/爱情,中国大陆/香港,汉语普通话/英语,2013-09-17(中国大陆),105分钟
逃出生天,https://movie.douban.com/subject/10763157/,6.7,129440000,彭发,司徒锦源,古天乐/刘青云/陈思诚/李心洁/李馨巧/马浴柯/金巧巧/臧金生/张兆辉/马德钟/许绍雄/小肥/唐诗咏/徐佳琦/田牧宸,剧情/灾难,香港/中国大陆,汉语普通话/粤语,2013-09-30(中国大陆),107分钟
喜羊羊与灰太狼之喜气羊羊过蛇年,https://movie.douban.com/subject/20277285/,5.4,121770000,简耀宗,石建娜,祖晴/梁颖/张琳/邓玉婷/高全胜/刘红韵/赵娜,喜剧/动画/家庭/冒险,中国大陆,汉语普通话,2013-01-24(中国大陆),86分钟
天台爱情,https://movie.douban.com/subject/10833924/,6.8,117839999,周杰伦,周杰伦,周杰伦/王学圻/曾志伟/柯有伦/李心艾/徐帆/纳豆/钟镇涛/唐从圣/林暐恒/傅艺伟/姜大卫/宋健彰/刘伟强/黄俊郎/邱凯伟/黄怀晨,喜剧/动作/爱情/歌舞,中国大陆/香港/台湾,汉语普通话,2013-07-11(中国大陆/台湾),117分钟
激战,https://movie.douban.com/subject/20388223/,7.8,114260000,林超贤,吴炜伦,张家辉/彭于晏/李馨巧/梅婷/李菲儿/安志杰/高捷/姜皓文/刘畊宏/王宝强,剧情/动作/运动,香港/中国大陆,粤语/汉语普通话,2013-08-16(中国大陆),121分钟(中国大陆)
极速蜗牛,https://movie.douban.com/subject/6070226/,7.2,111080000,大卫·索伦,达伦·莱姆克,瑞恩·雷诺兹/保罗·吉亚玛提/迈克尔·佩纳/路易斯·古兹曼/比尔·哈德尔/理查德·詹金斯/郑肯/米歇尔·罗德里格兹/玛娅·鲁道夫/本·施瓦茨/柯特伍德·史密斯/史努比狗狗/塞缪尔·杰克逊,喜剧/动画/冒险,美国,英语,2013-09-18(中国大陆),96分钟
大明猩,https://movie.douban.com/subject/5919333/,5.4,110860000,金容华,金容华,徐娇/成东日/金康宇/金应洙/边熙峰/金熙元/金正泰/小田切让,剧情/喜剧/运动,中国大陆/韩国,汉语普通话/日语/韩语,2013-07-18(中国大陆),135分钟
生化危机5：惩罚,https://movie.douban.com/subject/6532822/,5.9,108170000,保罗·安德森,保罗·安德森,米拉·乔沃维奇/米歇尔·罗德里格兹/西耶娜·盖尔利/李冰冰/凯文·杜兰/奥德·菲尔/肖恩·罗伯茨/科林·萨蒙/中岛美嘉/波瑞斯·科乔/阿娅娜·恩吉妮尔,动作/科幻/恐怖,德国/加拿大/美国/法国,英语,2013-03-17(中国大陆),96分钟
侠探杰克,https://movie.douban.com/subject/3231740/,6.2,94770000,克里斯托弗·麦奎里,克里斯托弗·麦奎里,汤姆·克鲁斯/裴淳华/理查德·詹金斯/杰·科特尼/罗伯特·杜瓦尔/沃纳·赫尔佐格/大卫·奥伊罗/约瑟夫·斯科拉/迈克尔·雷蒙德-詹姆斯/艾莉克希娅·法斯特/乔什·赫尔曼/迪伦·库斯曼/丹佛·米洛/詹姆斯·马丁·凯利,动作/惊悚/犯罪,美国,英语,2013-02-16(中国大陆),130分钟
我想和你好好的,https://movie.douban.com/subject/20444530/,5.8,83920000,李蔚然,作业本,冯绍峰/倪妮/钮宝平/周德华/常小婧/马斯瑟/郭晓小,剧情/爱情,中国大陆,汉语普通话,2013-10-12(中国大陆),96分钟
了不起的盖茨比,https://movie.douban.com/subject/3364223/,7.8,82220000,巴兹·鲁赫曼,巴兹·鲁赫曼,莱昂纳多·迪卡普里奥/凯瑞·穆里根/托比·马奎尔/艾拉·菲舍尔/乔尔·埃哲顿/卡兰·麦克奥利菲/阿米达普·巴强/杰森·克拉克/伊丽莎白·德比茨基/嘉玛·沃德,剧情/爱情,澳大利亚/美国,英语/法语,2013-08-30(中国大陆),143分钟(美国)
笔仙Ⅱ,https://movie.douban.com/subject/21618782/,3.9,81160000,安兵基,韩钟敏,朴寒星/辛芷蕾/高欣宇/张皓然/李昕岳/章婷婷/杨帆/孙绍龙/耿乐/郭京飞/李永波,悬疑/惊悚,中国大陆,汉语普通话,2013-07-16(中国大陆),94分钟
独行侠,https://movie.douban.com/subject/3024838/,7.0,79260000,戈尔·维宾斯基,贾斯汀·海瑟,约翰尼·德普/艾米·汉莫/海伦娜·伯翰·卡特/巴里·佩珀/威廉·菲德内尔/詹姆斯·戴尔/詹姆斯·弗莱恩/露丝·威尔森/W·厄尔·布朗/汤姆·威尔金森/曼森·库克,动作/西部/冒险,美国,英语/北美印第安语/粤语,2013-10-05(中国大陆),149分钟
赛尔号大电影3之战神联盟,https://movie.douban.com/subject/23249761/,4.7,75520000,王章俊,王章俊,杨欧/张安琪/樊俊航/苏鑫/贾志超/刘钦/夏磊/杨梦露/孟祥龙/游军,动画/儿童/冒险,中国大陆,汉语普通话,2013-07-12(中国大陆),103分钟
逆世界,https://movie.douban.com/subject/3566266/,6.2,72830000,胡安·索拉纳斯,胡安·索拉纳斯,吉姆·斯特吉斯/克斯汀·邓斯特/蒂莫西·斯波/布鲁·曼库马/尼古拉斯·罗斯/詹姆斯·基德尼/瓦拉斯塔·瓦拉纳/凯特·特罗特/HollyUloth/ElliottLarson/MauraneArcand/吉妮·泰瑞欧/VincentMessina/ColeK.Mickenzie/PaulAhmarani/CarolynGuillet/JesseSherman/珍妮·海特梅亚/弗兰克·M·埃亨,剧情/爱情/科幻/奇幻,加拿大/法国,英语,2013-03-07(中国大陆),114分钟
