name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime,comment,review
我的左脚,https://movie.douban.com/subject/1294000/,8.3,10355,吉姆·谢里丹,Shane Connaughton,丹尼尔·戴-刘易斯/布兰达·弗里克/AlisonWhelan/科斯汀·谢里丹/费奥纳·肖,剧情/传记,爱尔兰/英国,英语,1989,103分钟,(全部1965条),(全部61条)
午夜狂奔,https://movie.douban.com/subject/1294699/,8.5,10542,马丁·布莱斯特,George Gallo,罗伯特·德尼罗/查尔斯·格罗丁/亚非特·科托,喜剧/动作/惊悚/犯罪/冒险,美国,英语,1988,126分钟,(全部2474条),(全部36条)
龙虎风云,https://movie.douban.com/subject/1299658/,7.6,9520,林岭东,林岭东,周润发/李修贤/孙越/吴家丽/张耀扬/徐锦江,剧情/动作/惊悚/犯罪,香港,粤语/汉语普通话/英语,1987,UK:101分钟,(全部1712条),(全部34条)
铁面无私,https://movie.douban.com/subject/1292532/,7.7,10743,布莱恩·德·帕尔玛,大卫·马梅,凯文·科斯特纳/肖恩·康纳利/罗伯特·德尼罗/安迪·加西亚/查尔斯·马丁·史密斯,剧情/惊悚/历史/犯罪,美国,英语,1987,119分钟,(全部2143条),(全部59条)
空前绝后满天飞,https://movie.douban.com/subject/1292785/,7.4,10612,大卫·扎克/杰瑞·扎克/吉姆·艾布拉姆斯,吉姆·艾布拉姆斯,卡里姆·阿卜杜尔-贾巴尔/劳埃德·布里吉斯/皮特·格拉维斯/朱丽·哈基提/罗伯特·海斯/莱斯利·尼尔森,喜剧,美国,英语,1980,88分钟,(全部3017条),(全部22条)
倾城之恋,https://movie.douban.com/subject/1298199/,6.7,9259,许鞍华,张爱玲,周润发/缪骞人/焦姣/钟景辉/金燕玲,剧情/爱情/战争,香港,粤语/汉语普通话,1984,93分钟,(全部2693条),(全部107条)
富贵再三逼人,https://movie.douban.com/subject/1482495/,7.0,7980,冼杞然,陈建忠,董骠/沈殿霞/李丽珍,喜剧/家庭,香港,粤语,1989,90分钟,(全部513条),(全部1条)
老井,https://movie.douban.com/subject/1308070/,7.9,9277,吴天明,郑义,张艺谋/梁玉瑾/吕丽萍/牛星丽/解衍/平兰庭/赵世基/郝教勇/穆牧/谭希和/李京京/詹小林/骞焕德/丁惟敏/张慕芹/李万年/李金榜/路辉/程森林,剧情/爱情,中国大陆,汉语普通话,1986,130分钟,(全部1904条),(全部50条)
搭错车,https://movie.douban.com/subject/1306564/,8.3,9964,虞戡平,黄百鸣,孙越/刘瑞琪/李立群/吴少刚,剧情/音乐,香港/台湾,汉语普通话,1983,93分钟,(全部2782条),(全部122条)
疯狂的麦克斯2,https://movie.douban.com/subject/1292453/,7.2,9579,乔治·米勒,乔治·米勒,梅尔·吉布森/布鲁斯·斯宾斯/弗农·威尔斯/维吉尼亚·海伊/威廉·扎帕/MaxPhipps/阿基·惠特利/SteveJ.Spears/SydHeylen/泰勒·科宾/HaroldBaigent,动作/科幻/惊悚/冒险,澳大利亚,英语,1981,95分钟,(全部2143条),(全部18条)
霹雳先锋,https://movie.douban.com/subject/1871220/,6.9,7469,黄柏文,冯瑞熊,周星驰/李修贤/成奎安,喜剧/动作/犯罪,香港,粤语/英语,1988,95分钟,(全部1055条),(全部22条)
猛鬼差馆,https://movie.douban.com/subject/1461401/,6.9,7952,刘镇伟,王家卫,张学友/许冠英/陈家齐/胡枫/邓光荣/楼南光/左颂升,喜剧/恐怖,香港,粤语,1987,87分钟,(全部1211条),(全部9条)
南北少林,https://movie.douban.com/subject/1296240/,6.9,6064,刘家良,施扬平,李连杰/黄秋燕/胡坚强,剧情/动作/武侠/古装,中国大陆/香港,汉语普通话,1986,Spain:99分钟,(全部503条),(全部7条)
生于七月四日,https://movie.douban.com/subject/1292874/,7.7,9228,奥利佛·斯通,奥利佛·斯通,汤姆·克鲁斯/雷蒙德·J·巴里/卡罗琳·卡瓦/乔希·埃文斯/JamieTalisman/安妮·博比/SamanthaLarkin/汤姆·贝伦杰/弗兰克·威利/杰里·勒维尼/RichardPanebianco/RobCamilletti/史蒂芬·鲍德温/MichaelMcTighe/RichardHaus/威廉·达福,剧情/传记/战争,美国,英语,1989,145分钟,(全部1456条),(全部42条)
投奔怒海,https://movie.douban.com/subject/1296557/,8.4,9874,许鞍华,邱刚健,林子祥/缪骞人/马斯晨/刘德华/奇梦石/郝嘉陵,剧情,香港,粤语/日语/法语/越南语,1982,109分钟,(全部2819条),(全部57条)
飞龙猛将,https://movie.douban.com/subject/1300714/,7.2,7807,洪金宝/元奎,司徒卓汉,成龙/洪金宝/元彪/叶德娴/杨宝玲/元华/周比利/冯淬帆/乔宏/袁祥仁/钱嘉乐,喜剧/动作/爱情,香港,粤语,1988,93分钟,(全部855条),(全部14条)
灵幻先生,https://movie.douban.com/subject/2127388/,7.4,8767,刘观伟,司徒卓汉,林正英/吴耀汉/吕方/楼南光/王玉环/何健威/午马/洪金宝/元奎,恐怖,香港,粤语,1987,93分钟,(全部1232条),(全部5条)
中国最后一个太监,https://movie.douban.com/subject/1300038/,7.1,8215,张之亮,方令正,莫少聪/温碧霞/午马/林正英/洪金宝/刘德华/归亚蕾/文隽/王小凤/陈友/张坚庭/郎雄,剧情/传记/古装,香港,粤语,1987,90分钟,(全部1591条),(全部28条)
癫佬正传,https://movie.douban.com/subject/1303823/,8.5,9739,尔冬升,尔冬升,冯淬帆/叶德娴/秦沛/陈国新/周润发/梁朝伟/岑建勋/马斯晨,剧情,香港,粤语,1986,92分钟,(全部2698条),(全部89条)
一九八四,https://movie.douban.com/subject/1301849/,7.7,9604,迈克尔·莱德福,迈克尔·莱德福,约翰·赫特/理查德·伯顿/苏珊娜·汉密尔顿/西里尔·库萨克/格莱格·费什尔/JamesWalker/AndrewWilde/DavidTrevena/DavidCann/AnthonyBenson/PeterFrye/罗格·洛伊德-派克/RupertBaderman/CorinnaSeddon/MarthaParsey/梅丽娜·肯德尔/JoscikBarbarossa/JohnBoswall/鲍勃·弗莱格,剧情/爱情/科幻/惊悚,英国,英语,1984,113分钟,(全部2646条),(全部63条)
奇门遁甲,https://movie.douban.com/subject/1302654/,7.8,8693,袁和平,袁祥仁,袁日初/梁家仁/袁祥仁/袁振洋/高雄/袁信义,喜剧/动作/奇幻/古装,香港,粤语,1982,101分钟,(全部2351条),(全部25条)
省港旗兵,https://movie.douban.com/subject/1292846/,7.8,8770,麦当雄,陈欣健,陈敬/江龙/林国斌/林威/沈威/黄光亮/方烈/蓝湘森,动作/犯罪,香港,粤语/英语/汉语普通话,1984,100分钟,(全部1933条),(全部29条)
西力传,https://movie.douban.com/subject/1293846/,8.9,10168,伍迪·艾伦,伍迪·艾伦,伍迪·艾伦/米亚·法罗/帕特里克霍根/JohnBuckwalter/马文恰特诺弗/StanleySwerdlow/PaulNevens/HowardErskine/GeorgeHamlin/RalphBell/理查德·怀廷/EdwardMcPhillips/盖尔·汉森/迈克尔·杰特/皮特·麦克罗比/SolLomita/玛丽·路易丝·威尔逊/AliceBeardsley/葆拉·特鲁曼/MarianneTatum/MichaelKell/约翰·罗斯曼/StephanieFarrow/黛伯拉·拉什/StanleySimmonds/RobertBerger/雅尼娜·杰克逊/约翰·多马尼安/威利霍尔特/苏珊·桑塔格/欧文·豪/索尔·贝娄/Bricktop/BrunoBettelheim/JohnMortonBlum/EllenGarrison/TheodoreR.Smits/KunoSponholz/EdHerlihy/DwightWeist/GordonGould/WendellCraig/马克斯·阿曼/ArthurAnderson/乔瑟芬·贝克/迈克尔·布莱文斯/范妮·布莱斯/WilhelmBrückner/詹姆斯·卡格尼/阿尔·卡彭/查理·卓别林/约翰·卡尔文·柯立芝/玛丽恩·戴维斯/朵乐丝·德里奥/SeppDietrich/乔·狄马乔/玛丽·杜丝勒/F·司各特·菲茨杰拉德/LouGehrig/约瑟夫·戈培尔/Harold'Red'Grange/赫尔曼·戈林/WilliamRandolphHearst/鲁道夫·赫斯/阿道夫·希特勒/BobbyJones/ElizabethKaitan/RobertLey/CharlesA.Lindbergh/卡洛·朗白/阿道夫·门吉欧/汤姆·米克斯/梅·奎斯特尔,喜剧/奇幻,美国,英语/德语,1983,79分钟,(全部3348条),(全部57条)
天堂陌影,https://movie.douban.com/subject/1303723/,8.6,8772,吉姆·贾木许,吉姆·贾木许,约翰·劳瑞/EszterBalint/RichardEdson/CecilliaStark/DannyRosen/Rammellzee,剧情/喜剧,美国/西德,英语/匈牙利语,1984,89分钟,(全部2571条),(全部54条)
雷雨,https://movie.douban.com/subject/1431690/,7.7,7158,孙道临,孙道临,孙道临/顾永菲/马晓伟/张瑜/秦怡/钟浩/梁同裕/胡庆树,剧情/家庭,中国大陆,汉语普通话,1984,113分钟,(全部1443条),(全部29条)
最佳损友,https://movie.douban.com/subject/1304382/,6.7,7093,王晶,王晶,刘德华/陈百祥/冯淬帆/邱淑贞/陈玉莲/唐丽球,喜剧,香港,粤语,1988,99分钟,(全部662条),(全部2条)
孩子王,https://movie.douban.com/subject/1293391/,8.1,9185,陈凯歌,陈凯歌,谢园/杨学文/陈绍华/张彩梅/徐国庆/勒刚/谭珏/顾长卫/吴暇/刘海臣,剧情,中国大陆,汉语普通话,1987,110分钟,(全部2346条),(全部71条)
再见，孩子们,https://movie.douban.com/subject/1292586/,8.6,8969,路易·马勒,路易·马勒,加斯帕·曼尼斯/拉斐尔·费伊特/FrancineRacette/斯坦尼斯拉斯·卡雷·德·马尔博格/菲利普·莫里尔-热努/弗朗索瓦·贝莱昂/弗朗索瓦·尼格雷特/彼得·菲茨/伊莲娜·雅各布/阿诺·翁利叶/RenéBouloc/PascalRivet/BenoîtHenriet/RichardLeboeuf/XavierLegrand/Jean-SébastienChauvin/LucEtienne,剧情/战争,法国/西德/意大利,法语/德语/英语/希腊语/拉丁语,1987,104分钟,(全部2180条),(全部51条)
潘金莲之前世今生,https://movie.douban.com/subject/1301367/,6.7,8485,罗卓瑶,李碧华,王祖贤/林俊贤/曾志伟/单立文/谷峰/焦姣,剧情/悬疑/奇幻,香港,粤语,1989,91分钟,(全部2234条),(全部48条)
星际旅行2：可汗怒吼,https://movie.douban.com/subject/1293316/,7.7,9487,尼古拉斯·迈耶,杰克·B·索厄德斯,威廉·夏特纳/伦纳德·尼莫伊/德福雷斯特·凯利/詹姆斯·杜汉/沃尔特·凯尼格/武井乔治/尼切尔·尼克斯/比比·贝什/MerrittButrick/保罗·温菲尔德/柯尔斯蒂·艾利/里卡多·蒙特尔班/艾克·艾森曼/JohnVargas/JohnWinston,动作/科幻/惊悚/冒险,美国,英语,1982,113分钟,(全部1759条),(全部19条)
绿光,https://movie.douban.com/subject/1294039/,8.1,8707,埃里克·侯麦,埃里克·侯麦,玛丽·里维埃/AmiraChemakhi/SylvieRichez/MaríaLuisaGarcía/BasileGervaise,剧情/爱情,法国,法语,1986,98分钟,(全部3013条),(全部93条)
垂帘听政,https://movie.douban.com/subject/1301081/,7.5,7148,李翰祥,杨村彬,刘晓庆/梁家辉/陈烨/项堃/周洁/谢园/张铁林,剧情/历史/古装,中国大陆/香港,汉语普通话,1983,102分钟,(全部967条),(全部16条)
人吓人,https://movie.douban.com/subject/1304021/,7.0,6540,午马,洪金宝,洪金宝/午马/林正英/钟楚红,喜剧/动作/恐怖/历史/奇幻,香港,粤语,1982,97分钟,(全部791条),(全部6条)
师弟出马,https://movie.douban.com/subject/1294131/,6.9,5945,成龙,成龙,成龙/元彪/李丽丽/李海生/田丰,喜剧/动作,香港,粵語,1980,101分钟,(全部476条),(全部9条)
心动的感觉,https://movie.douban.com/subject/1298999/,7.6,8040,克洛德·皮诺托,克洛德·皮诺托,苏菲·玛索/文森特·林顿,喜剧/爱情,法国/意大利,法语,1988,104分钟,(全部2242条),(全部60条)
烈火战车,https://movie.douban.com/subject/1300487/,7.8,8457,休·赫德森,科林·韦兰,本·克劳斯/奈杰尔·哈弗斯/尼古拉斯·法瑞尔/伊安·霍姆/伊安·查里森/约翰·吉尔古德/林赛·安德森,剧情/历史/运动,英国,英语/法语,1981,124分钟,(全部2216条),(全部55条)
魔鬼司令,https://movie.douban.com/subject/1296942/,7.1,6900,马克·L·莱斯特,斯蒂芬·E.德·索萨,阿诺·施瓦辛格/蕾伊·道恩·钟/丹·哈达亚/弗农·威尔斯,喜剧/动作/惊悚/冒险,美国,英语,1985,90分钟,(全部890条),(全部8条)
鸡同鸭讲,https://movie.douban.com/subject/1300080/,7.7,7863,高志森,高志森,许冠文/许冠英/张艾嘉/卢冠廷/吴启华/谷峰/白茵/叶荣祖/何启南/许莹英/高志森/罗冠兰/叶蕴仪/许冠杰/徐小凤,喜剧,香港,粤语,1988,98分钟,(全部1509条),(全部12条)
鬼玩人,https://movie.douban.com/subject/1292501/,7.1,8382,山姆·雷米,山姆·雷米,布鲁斯·坎贝尔/艾伦·桑德维斯/贝琪·贝克/特丽莎缇莉,恐怖,美国,英语,1981,85分钟,(全部1999条),(全部20条)
超人2,https://movie.douban.com/subject/1293878/,6.9,5731,理查德·唐纳/理查德·莱斯特,大卫·纽曼,吉恩·哈克曼/克里斯托弗·里夫/尼德·巴蒂/杰基·库珀/莎拉·道格拉斯/玛戈·基德/杰克·奥哈罗兰/瓦莱丽·佩莱恩/苏珊娜·约克,动作/科幻,美国/英国,英语/法语/俄语,1980,127分钟,(全部604条),(全部12条)
阴间大法师,https://movie.douban.com/subject/1293639/,7.7,8099,蒂姆·波顿,Larry Wilson,亚历克·鲍德温/吉娜·戴维斯/薇诺娜·瑞德/杰弗瑞·琼斯/凯瑟琳·欧哈拉/迈克尔·基顿,喜剧/奇幻,美国,英语,1988,92分钟,(全部1779条),(全部23条)
远山的呼唤,https://movie.douban.com/subject/1302605/,8.6,7820,山田洋次,山田洋次,高仓健/倍赏千惠子/吉冈秀隆/铃木瑞穗/鼻肇/畑正宪/渥美清,剧情,日本,日语,1980,124分钟,(全部1976条),(全部71条)
同窗之爱,https://movie.douban.com/subject/1297147/,7.8,8508,Marek Kanievska,朱利安·米契,鲁伯特·艾弗雷特/科林·费尔斯/迈克尔·吉恩/RobertAddie/鲁伯特·温莱特/特里斯坦·奥利弗/加利·艾尔维斯/FrederickAlexander/AdrianRossMagenty/GeoffreyBateman/盖伊·亨利/LlewellynRees/ArthurHoward/IvorRoberts/尼古拉斯·罗尔/TristramJellinek/安娜·玛西/贝齐·布兰特利/EarlCharlesSpencer,剧情/爱情/同性/传记,英国,英语,1984,90分钟,(全部2574条),(全部36条)
摩登保镖,https://movie.douban.com/subject/1302512/,8.1,7685,许冠文,许冠文,许冠文/许冠杰/许冠英/冯淬帆/黄造时,喜剧,香港,粤语,1981,90分钟,(全部1369条),(全部17条)
失业生,https://movie.douban.com/subject/1470865/,7.1,7700,霍耀良,海滴,张国荣/陈百强/徐杰/邝美宝/钟保罗/黄恺欣/唐菁/赵雅芝/蒋金/刘强富/车保罗/张权/谭国基/陈志贤,剧情/爱情,香港,粤语,1981,96分钟,(全部2635条),(全部99条)
黑楼孤魂,https://movie.douban.com/subject/1830189/,7.1,7856,梁明/穆德远,穆德远,陈希光/潘婕/韩小磊/管宗祥/李振峰,剧情/悬疑/惊悚/恐怖,中国大陆,汉语普通话,1989,86分钟,(全部2538条),(全部48条)
公主新娘,https://movie.douban.com/subject/1297280/,7.0,8121,罗伯·莱纳,威廉姆·高德曼,加利·艾尔维斯/罗宾·怀特/曼迪·帕廷金/比利·克里斯托/华莱士·肖恩/克里斯·萨兰登,喜剧/爱情/家庭/奇幻/冒险,美国,英语,1987,98分钟,(全部2430条),(全部39条)
最佳福星,https://movie.douban.com/subject/1297981/,6.8,5564,曾志伟,黄炳耀,洪金宝/麦嘉/谭咏麟/郑则仕/陈友/刘德华/楼南光/张艾嘉/吴耀汉/王小凤/冯淬帆/苗侨伟/松井哲也/童玲/曹达华,剧情/喜剧,香港,粤语,1986,95分钟,(全部564条),(全部10条)
光阴的故事,https://movie.douban.com/subject/1308146/,7.7,7290,杨德昌/柯一正/陶德辰/张毅,杨德昌,张艾嘉/石安妮/李立群/张盈真/李国修/欧阳莎菲/蔡灿得/孙亚东,剧情,台湾,汉语普通话,1982,106分钟,(全部1817条),(全部48条)
不法之徒,https://movie.douban.com/subject/1301798/,8.2,7405,吉姆·贾木许,吉姆·贾木许,汤姆·威兹/约翰·劳瑞/罗伯托·贝尼尼/尼可莱塔·布拉斯基,剧情/喜剧/犯罪,美国/西德,英语/意大利语,1986,107分钟,(全部1888条),(全部20条)
最佳拍档4：千里救差婆,https://movie.douban.com/subject/1294350/,6.9,5865,林岭东,麦嘉,许冠杰/麦嘉/张艾嘉/叶倩文/王嘉明/石坚/关德兴/曹达华/乔宏,喜剧/动作,香港,粤语,1986,86分钟,(全部432条),(全部5条)
高山下的花环,https://movie.douban.com/subject/1422283/,8.7,7091,谢晋,李存葆,唐国强/吕晓禾/何伟/王玉梅/倪大红/盖克/斯琴高娃/胡宗琪,剧情/历史/战争,中国大陆,汉语普通话,1984,140分钟,(全部1928条),(全部57条)
杀人短片,https://movie.douban.com/subject/1303654/,8.5,7519,克日什托夫·基耶斯洛夫斯基,克日什托夫·基耶斯洛夫斯基,米罗斯洛·巴卡/克日什托夫·格洛比什/扬·特萨利兹/比涅尤·扎塔西奇斯/芭芭拉·杰坎/亚历山大·贝德纳茨/杰吉·泽斯/兹齐斯瓦夫·托比亚兹/阿图尔·巴奇斯/克里斯提娜·杨达/奥尔基尔德·鲁卡斯瑟维克茨,剧情/犯罪,波兰,波兰语,1988,84分钟,(全部1905条),(全部54条)
疯狂的麦克斯3,https://movie.douban.com/subject/1294383/,6.5,6829,乔治·米勒/乔治·奥格尔维,乔治·米勒,梅尔·吉布森/蒂娜·特纳/亚当·科克伯恩/布鲁斯·斯宾斯/弗兰克·思林/AngeloRossitto/AngryAnderson/罗伯特·格拉布/GeorgeSpartels/埃德温霍德曼,动作/科幻/惊悚/冒险,澳大利亚,英语,1985,107分钟,(全部1425条),(全部14条)
黑炮事件,https://movie.douban.com/subject/1434269/,8.3,7766,黄建新,李唯,刘子枫/高明/盖尔哈德·奥尔谢夫斯基/杨亚洲/汪漪/杨凤良/王北龙/赵秀玲/戈辉/谢炜,喜剧,中国大陆,汉语普通话/德语,1985,95分钟,(全部2473条),(全部51条)
最后一班地铁,https://movie.douban.com/subject/1298616/,7.7,6767,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗,凯瑟琳·德纳芙/热拉尔·德帕迪约/让·普瓦雷/安德烈亚·费雷奥尔/波莱特·杜博斯特/让-路易·里夏尔/莫里斯里什/萨宾娜·豪德品/海因茨·贝能特/皮埃尔·贝洛/勒内·迪普雷/阿兰·塔斯马/罗丝·蒂埃里/拉斯洛·绍博/马蒂娜·西莫内/理查德·波林热/亚历山大·奥蒙,剧情/爱情,法国,法语/德语,1980,131分钟,(全部1288条),(全部36条)
洛奇3,https://movie.douban.com/subject/1303695/,7.9,7127,西尔维斯特·史泰龙,西尔维斯特·史泰龙,西尔维斯特·史泰龙/塔莉娅·夏尔/波特·杨/卡尔·韦瑟斯/劳伦斯·特劳德,剧情/动作/运动,美国,英语,1982,99分钟,(全部854条),(全部15条)
父与子,https://movie.douban.com/subject/1307698/,7.5,5159,王秉林,众力,陈佩斯/陈强/刘佩琦/于莉,喜剧,中国大陆,汉语普通话,1986,92分钟,(全部392条),(全部5条)
列宁格勒牛仔征美记,https://movie.douban.com/subject/1316560/,8.4,7557,阿基·考里斯马基,阿基·考里斯马基,马蒂·佩龙帕/吉姆·贾木许/卡里·瓦纳宁/SakkeJärvenpää/萨卡里·库斯曼嫩/西卢·塞佩莱/马托·瓦尔托宁/奥利·图奥米宁/理查德·伯斯,喜剧/音乐,芬兰/瑞典,芬兰语/英语,1989,78分钟,(全部2243条),(全部26条)
抚养亚利桑纳,https://movie.douban.com/subject/1293276/,7.4,8280,伊桑·科恩/乔尔·科恩,伊桑·科恩,尼古拉斯·凯奇/霍利·亨特/特雷·威尔逊/约翰·古德曼/威廉·弗西斯/弗兰西斯·麦克多蒙德,喜剧/悬疑/犯罪/冒险,美国,英语,1987,94分钟,(全部1542条),(全部25条)
长短脚之恋,https://movie.douban.com/subject/1299965/,6.8,5942,王钟,张炎江,周润发/王祖贤/利智/王青/黄霑/郑孟霞/罗明珠/黄一飞,喜剧/爱情,香港,粤语/汉语普通话/客家话,1988,95分钟,(全部814条),(全部2条)
007之黎明生机,https://movie.douban.com/subject/1292573/,7.1,5342,约翰·格兰,理查德·麦鲍姆,提摩西·道尔顿/玛瑞·亚达波/杰罗恩·克拉比/乔·唐·巴克/约翰·瑞斯-戴维斯/阿特·马里克/安德雷斯·魏斯涅夫斯基/戴斯蒙德·莱维林/罗伯特·布朗/沃尔特·戈塔尔/卡罗琳·布利斯/约翰·特里/维吉尼亚·海伊,动作/惊悚/冒险,英国/美国,英语/阿拉伯语/法语/德语/俄语,1987,130分钟,(全部575条),(全部7条)
窈窕淑男,https://movie.douban.com/subject/1297737/,8.0,7355,西德尼·波拉克,拉里·吉尔巴特,达斯汀·霍夫曼/杰西卡·兰格/特瑞·加尔/达布尼·柯尔曼/查尔斯·德恩/比尔·默瑞/吉娜·戴维斯/西德尼·波拉克/乔治·盖恩斯/多丽丝·布莱克/艾伦·弗雷/彼得·加托/林恩·瑟格本/罗纳德·施瓦里/迪布拉·穆尼,喜剧/爱情,美国,英语,1982,116分钟,(全部1774条),(全部31条)
2010,https://movie.douban.com/subject/1293572/,7.8,7596,彼得·海姆斯,亚瑟·克拉克,罗伊·沙伊德尔/约翰·利思戈/海伦·米伦/鲍勃·巴拉班/凯尔·杜拉/DouglasRain/玛多林·史密斯·奥斯巴内/达纳·艾卡/塔利辛·贾夫/JamesMcEachin/MaryJoDeschanel/埃利亚·巴斯金/萨韦利·克拉玛罗夫/OlegRudnik/娜塔莎·施奈德,科幻/悬疑/惊悚/冒险,美国,英语/俄语,1984,116分钟,(全部1537条),(全部30条)
汉娜姐妹,https://movie.douban.com/subject/1292764/,8.1,7100,伍迪·艾伦,伍迪·艾伦,伍迪·艾伦/米亚·法罗/凯丽·费雪/芭芭拉·赫希/迈克尔·凯恩/黛安·韦斯特/马克斯·冯·叙多夫,剧情/喜剧/爱情,美国,英语,1986,103分钟,(全部1806条),(全部40条)
江湖情,https://movie.douban.com/subject/1297497/,7.0,6152,黄泰来,萧若元,周润发/刘德华/谭咏麟/刘嘉玲/万梓良/李修贤/王小凤,剧情/动作/惊悚/犯罪,香港,粤语,1987,104分钟,(全部779条),(全部6条)
牧马人,https://movie.douban.com/subject/1308038/,7.9,6328,谢晋,李准,朱时茂/丛珊/刘琼/牛犇/雷仲谦/奇梦石,剧情/爱情,中国,汉语普通话,1982,99分钟,(全部1529条),(全部52条)
405谋杀案,https://movie.douban.com/subject/1303698/,8.4,7530,沈耀庭,于本正,仲星火/徐敏/严翔/史久峰/吴喜千/张嬿/祁明远/牛犇/沈耀庭/陈烨/李玲君/戴兆安/徐阜/李兰发/杨凯旋/李再扬,悬疑/惊悚,中国大陆,汉语普通话,1980,97分钟,(全部2514条),(全部47条)
老虎出更,https://movie.douban.com/subject/1293854/,6.8,5550,刘家良,曾国赐,周润发/利智/李元霸/高飞/吴宁/黄沾/狄龙/刘家辉/徐少强/成奎安/沈殿霞/熊欣欣/姜大卫,剧情/喜剧/动作/惊悚/犯罪,香港,粤语,1988,88分钟,(全部727条),(全部13条)
富贵列车,https://movie.douban.com/subject/1300508/,7.3,5355,洪金宝,黄炳耀,洪金宝/钟镇涛/关之琳/元彪/郑文雅/沈殿霞/曾志伟/林正英/狄威/钱嘉乐,喜剧/动作/西部,香港,粤语,1986,Argentina:94分钟,(全部750条),(全部10条)
富贵列车,https://movie.douban.com/subject/1300508/,7.3,5355,洪金宝,黄炳耀,洪金宝/钟镇涛/关之琳/元彪/郑文雅/沈殿霞/曾志伟/林正英/狄威/钱嘉乐,喜剧/动作/西部,香港,粤语,1986,Argentina:94分钟,(全部750条),(全部10条)
月色撩人,https://movie.douban.com/subject/1292869/,7.5,6502,诺曼·杰威森,约翰·帕特里克·尚利,雪儿/尼古拉斯·凯奇/文森特·加迪尼亚/奥林匹亚·杜卡基斯/丹尼·爱罗/约翰·马奥尼,剧情/喜剧/爱情,美国,英语/意大利语,1987,102分钟,(全部1594条),(全部50条)
洛奇4,https://movie.douban.com/subject/1297445/,7.5,6460,西尔维斯特·史泰龙,西尔维斯特·史泰龙,西尔维斯特·史泰龙/塔莉娅·夏尔/波特·杨/卡尔·韦瑟斯/布里吉特·尼尔森/托尼·伯顿/迈克尔·帕塔奇/杜夫·龙格尔/StuNahan/R·J·亚当斯/AlBandiero/DominicBarto/DanialBrown/詹姆斯·布朗/RoseMaryCampos,剧情/动作/运动,美国,英语/俄语,1985,91分钟,(全部922条),(全部8条)
星际旅行4：抢救未来,https://movie.douban.com/subject/1293325/,8.1,7277,伦纳德·尼莫伊,吉恩·罗登贝瑞,威廉·夏特纳/伦纳德·尼莫伊/德福雷斯特·凯利/詹姆斯·杜汉/武井乔治/沃尔特·凯尼格/尼切尔·尼克斯/简·维亚特/凯瑟琳·海克丝/MarkLenard/RobinCurtis/罗伯特·艾伦斯坦/约翰·舒克/布洛克·皮特斯/MichaelSnyder,喜剧/科幻/冒险,美国,英语,1986,119分钟,(全部1376条),(全部17条)
为你钟情,https://movie.douban.com/subject/1307305/,7.4,6469,冯世雄,冯世雄,张国荣/李丽珍/柏安妮/罗明珠/孟海/王书麒/高志森,剧情/喜剧/爱情,香港,粤语/汉语普通话,1985,88分钟,(全部1549条),(全部17条)
光荣战役,https://movie.douban.com/subject/1293714/,8.0,6783,爱德华·兹威克,Kevin Jarre,马修·布罗德里克/丹泽尔·华盛顿/摩根·弗里曼,剧情/历史/战争,美国,英语,1989,122分钟,(全部1173条),(全部44条)
神鞭,https://movie.douban.com/subject/1464595/,6.9,5031,张子恩,张子恩,王亚为/徐守莉/陈宝国/张嬿,动作/历史/古装,中国,汉语普通话,1986,95分钟,(全部741条),(全部11条)
学校风云,https://movie.douban.com/subject/1468547/,7.9,6051,林岭东,南燕,袁洁莹/张耀扬/刘松仁/林正英/郑雷/何家驹/李丽蕊,剧情/动作/惊悚/犯罪,香港,粤语,1988,103分钟,(全部1552条),(全部37条)
地下铁,https://movie.douban.com/subject/1292467/,7.9,6226,吕克·贝松,Alain Le Henry,伊莎贝尔·阿佳妮/克里斯多弗·兰伯特/让·雨果·安格拉德/理查德·波林热/米歇尔·加拉布吕/让·雷诺,剧情/喜剧/爱情/惊悚/犯罪,法国,法语,1985,104分钟,(全部1319条),(全部40条)
精装追女仔之2,https://movie.douban.com/subject/1303781/,6.5,5234,王晶,王晶,刘德华/陈百祥/冯淬帆/李美凤/黄韵诗/刘嘉玲/曾志伟/颜宁,喜剧/爱情,香港,粤语,1988,93分钟,(全部450条),(全部1条)
