name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime,comment,review
蝶变,https://movie.douban.com/subject/1304940/,7.4,4756,徐克,林凡,刘兆铭/黄树棠/高雄/米雪/徐小玲/张国柱,动作/悬疑/武侠/古装,香港,粤语,1979,88分钟,(全部1075条),(全部24条)
爱与死,https://movie.douban.com/subject/1293945/,8.3,4683,伍迪·艾伦,伍迪·艾伦,伍迪·艾伦/黛安·基顿/费奥多尔·阿特金,喜剧/战争,美国/法国,英语,1975,85分钟,(全部1414条),(全部18条)
遥远的桥,https://movie.douban.com/subject/1298911/,8.1,4493,理查德·阿滕伯勒,威廉姆·高德曼,詹姆斯·肯恩/迈克尔·凯恩/肖恩·康纳利/德克·博加德/吉恩·哈克曼/埃利奥特·古尔德/爱德华·福克斯/安东尼·霍普金斯/劳伦斯·奥利弗/罗伯特·雷德福/丽芙·乌曼,剧情/动作/历史/战争,美国/英国,英语/德语/荷兰语,1977,175分钟,(全部789条),(全部25条)
凶兆,https://movie.douban.com/subject/1296360/,7.4,4326,理查德·唐纳,大卫·斯勒茨,格利高里·派克/丽·莱米克/大卫·沃纳/比莉·怀特劳/哈维·史蒂芬斯/帕特里克·特罗/马丁·本森/罗伯特·里耶蒂/TommyDuggan/约翰·斯特赖德/安东尼·尼科尔斯/霍利·帕兰切/罗伊·博伊德/弗蕾达·道伊/SheilaRaynor,悬疑/恐怖,英国/美国,英语/拉丁语/意大利语,1976,111分钟,(全部866条),(全部12条)
克莱尔的膝盖,https://movie.douban.com/subject/1294915/,7.9,4108,埃里克·侯麦,埃里克·侯麦,让-克洛德·布里亚利/AuroraCornu/碧翠丝·罗曼德/LaurencedeMonaghan,剧情/爱情,法国,法语,1970,105分钟,(全部1094条),(全部35条)
大白鲨2,https://movie.douban.com/subject/1297242/,6.4,3001,吉诺特·兹瓦克,卡尔·哥特列布,罗伊·沙伊德尔/洛兰·加里/莫瑞·汉密尔顿/马克·古鲁内尔,惊悚,美国,英语,1978,116分钟,(全部298条),(全部3条)
自由的幻影,https://movie.douban.com/subject/1297188/,8.6,4114,路易斯·布努埃尔,路易斯·布努埃尔,让-克洛德·布里亚利/米歇尔·皮科利/莫尼卡·维蒂/阿德里娅娜·阿斯蒂/朱利安·贝尔托,剧情/喜剧,法国/意大利,法语,1974,USA:104分钟,(全部1274条),(全部22条)
春琴抄,https://movie.douban.com/subject/1308635/,7.9,4353,西河克己,谷崎润一郎,山口百惠/三浦友和/绘泽萠子,剧情,日本,日语,1976,97分钟,(全部1219条),(全部44条)
艳娃传,https://movie.douban.com/subject/1301516/,7.3,4232,路易·马勒,波莉·普拉特,基思·卡拉丹/波姬·小丝/苏珊·萨兰登/弗朗西丝·费伊/安东尼奥·法加斯,剧情/历史,美国,英语,1978,110分钟,(全部1162条),(全部14条)
一千零一夜,https://movie.douban.com/subject/1294654/,7.3,3640,皮埃尔·保罗·帕索里尼,皮埃尔·保罗·帕索里尼,尼内托·达沃利/弗兰科·奇蒂/弗兰科·梅利/TessaBouché/InesPellegrini,剧情/喜剧/情色/奇幻,意大利/法国,意大利语,1974,130分钟,(全部728条),(全部28条)
复仇在我,https://movie.douban.com/subject/1294940/,8.3,4510,今村昌平,马场当,绪形拳/小川真由美/三国连太郎/倍赏美津子/清川虹子/日向铃子,剧情/犯罪,日本,日语,1979,140分钟,(全部1227条),(全部26条)
油脂,https://movie.douban.com/subject/1300993/,7.4,4151,兰德尔·克莱泽,布朗蒂·伍达德,约翰·特拉沃尔塔/奥莉维亚·纽顿-约翰/斯托卡特·詹宁,爱情/歌舞,美国,英语,1978,110分钟,(全部1306条),(全部7条)
大篷车,https://movie.douban.com/subject/1308208/,7.9,4002,纳西尔·侯赛因,纳西尔·侯赛因,吉滕德拉/阿莎·帕雷克/阿鲁娜·伊拉尼,喜剧/爱情/歌舞,印度,北印度语,1971,161分钟,(全部730条),(全部18条)
鬼怪屋,https://movie.douban.com/subject/2278795/,7.4,4302,大林宣彦,桂千穂,池上季实子/大场久美子/神保美喜/南田洋子/ゴダイゴ/松原爱/佐藤美惠子/宫子昌代/三浦友和,喜剧/恐怖/奇幻,日本,日语,1977,Japan:88分钟,(全部1697条),(全部11条)
英俊少年,https://movie.douban.com/subject/1428239/,8.3,4099,汉斯·海因里希,Barbara Anders,海因切·西蒙斯/海因茨·莱纳克/保罗·达尔克/歌琳德·洛克,音乐/家庭,西德,德语,1970,98分钟,(全部837条),(全部20条)
蜂巢幽灵,https://movie.douban.com/subject/1401900/,8.6,4213,维克多·艾里斯,维克多·艾里斯,安娜·托伦特/IsabelTellería/费尔南多·费尔南·戈麦斯/特雷莎·希梅拉,剧情,西班牙,西班牙语,1973,97分钟,(全部1304条),(全部30条)
阿基尔，上帝的愤怒,https://movie.douban.com/subject/1306002/,8.2,4105,沃纳·赫尔佐格,沃纳·赫尔佐格,克劳斯·金斯基/彼得·贝尔林/海伦娜·罗霍/鲁伊·古雷拉/丹尼尔·阿德斯,剧情/传记/历史/冒险,西德,德语,1972,93分钟,(全部1218条),(全部33条)
狐狸打猎人,https://movie.douban.com/subject/1431721/,8.0,2865,胡雄华,金近,邱岳峰,,中国大陆,汉语普通话,1978,18分钟,(全部236条),(全部3条)
逃离猩球,https://movie.douban.com/subject/1915381/,7.5,3758,Don Taylor,保罗·戴恩,罗迪·麦克道尔/金·亨特/布拉福德·迪尔曼/纳塔丽·特伦黛/艾瑞克·布里登/里卡多·蒙特尔班/威廉·温德姆/萨尔·米涅奥,科幻/惊悚,美国,英语,1971,98分钟,(全部696条),(全部15条)
周末夜狂热,https://movie.douban.com/subject/1293726/,7.9,3950,约翰·班德汉姆,Nik Cohn,约翰·特拉沃尔塔/凯伦·琳恩·高妮/保罗·佩普/约瑟夫·卡利/丹妮·狄龙,剧情/爱情/音乐,美国,英语/意大利语,1977,118分钟,(全部1167条),(全部31条)
三少爷的剑,https://movie.douban.com/subject/1305536/,7.2,3658,楚原,楚原,尔冬升/余安安/凌云/樊梅生/谷峰/陈萍/狄龙/姜大卫/顾冠忠,剧情/动作/武侠/古装,香港,汉语普通话,1977,91分钟,(全部1093条),(全部22条)
春之森林,https://movie.douban.com/subject/1437623/,6.1,3790,皮耶尔·朱塞佩·穆尔吉亚,彼得·贝尔林,拉腊·文德尔/伊娃·爱洛尼斯科/马丁·劳博,剧情/爱情/情色,意大利/西德,意大利语/德语,1977,93分钟,(全部1085条),(全部27条)
富贵逼人来,https://movie.douban.com/subject/1293256/,8.1,4130,哈尔·阿什贝,耶日·科辛斯基,彼得·塞勒斯/雪莉·麦克雷恩/茂文·道格拉斯/杰克·瓦尔登/理查德·贝斯哈特,剧情/喜剧,美国,英语/俄语/意大利语,1979,130分钟,(全部1021条),(全部33条)
天才与白痴,https://movie.douban.com/subject/1298003/,7.4,3435,许冠文,许冠文,乔宏/许冠文/许冠杰,喜剧,香港,粤语,1975,98分钟,(全部565条),(全部7条)
鼹鼠,https://movie.douban.com/subject/1401904/,8.1,3683,亚历桑德罗·佐杜洛夫斯基,亚历桑德罗·佐杜洛夫斯基,亚历桑德罗·佐杜洛夫斯基/BrontisJodorowsky/JoséLegarreta/阿方索·阿雷奥,西部/奇幻/冒险,墨西哥,西班牙语,1970,125分钟,(全部979条),(全部32条)
窗外,https://movie.douban.com/subject/3105231/,6.9,3713,宋存寿/郁正春,郁正春,林青霞/孙越/秦汉/胡奇,爱情,台湾,汉语普通话,1973,108分钟,(全部1189条),(全部45条)
悲伤的贝拉多娜,https://movie.douban.com/subject/1477317/,8.7,3889,山本映一,福田善之,长山蓝子/仲代达矢/中山千夏,剧情/动画/奇幻,日本,日语,1973,87分钟,(全部1272条),(全部21条)
往日情怀,https://movie.douban.com/subject/1292466/,8.2,3801,西德尼·波拉克,亚瑟·劳伦特斯,芭芭拉·史翠珊/罗伯特·雷德福/洛伊丝·奇利斯/詹姆斯·伍兹/苏珊·布莱克利,剧情/爱情,美国,英语,1973,118分钟,(全部1147条),(全部65条)
失陷猩球,https://movie.douban.com/subject/1294934/,6.4,3636,泰德·珀斯特,莫特·亚伯拉罕斯,詹姆斯·弗朗西斯/金·亨特/莫里斯·埃文斯/琳达·哈里逊/查尔登·海斯顿/保罗·理查兹/维克多·布鲁诺/詹姆斯·格雷戈里/杰夫·科里/纳塔丽·特伦黛/托马斯·戈梅斯/DelmarWatson/唐佩德罗·科利/TodAndrews/格雷戈里·西拉,动作/科幻,美国,英语,1970,95分钟,(全部788条),(全部11条)
决战猩球,https://movie.douban.com/subject/1915385/,6.5,3481,J·李·汤普森,约翰·威廉·科林顿,罗迪·麦克道尔/克劳德·艾金斯/纳塔丽·特伦黛,动作/科幻,美国,英语,1973,93分钟,(全部481条),(全部9条)
卖身契,https://movie.douban.com/subject/1462467/,7.8,3726,许冠文,许冠文,许冠文/许冠英/许冠杰,喜剧,香港,英语/粤语,1978,96分钟,(全部650条),(全部7条)
傻瓜大闹科学城,https://movie.douban.com/subject/1293853/,7.5,3767,伍迪·艾伦,伍迪·艾伦,伍迪·艾伦/黛安·基顿/约翰·贝克/MaryGregory/唐·基弗/JohnMcLiam/巴特利特鲁滨逊/ChrisForbes/米斯·斯马尔/彼得·霍布斯/SusanMiller/LouPicetti/JessicaRains/布莱恩·艾弗里/SpencerMilligan,喜剧/科幻,美国,英语/意第绪语,1973,89分钟,(全部969条),(全部8条)
刺马,https://movie.douban.com/subject/1307821/,7.7,3782,张彻,张彻,狄龙/姜大卫/陈观泰/井莉/井淼,剧情/动作/爱情/古装,香港,汉语普通话,1973,118分钟,(全部1008条),(全部57条)
同流者,https://movie.douban.com/subject/1300955/,8.6,3767,贝纳尔多·贝托鲁奇,阿尔贝托·莫拉维亚,让-路易·特兰蒂尼昂/斯特法尼娅·桑德雷利/多米妮克·桑达/皮埃尔·克里蒙地/克里斯蒂安·安林尼/卡罗·加第/阿历桑多罗·哈伯/皮安吉鲁·齐威拉,剧情,意大利/法国/西德,意大利语/法语/拉丁语,1970,108分钟,(全部1166条),(全部30条)
坎特伯雷故事集,https://movie.douban.com/subject/1303731/,7.3,3146,皮埃尔·保罗·帕索里尼,皮埃尔·保罗·帕索里尼,休·格里夫斯/劳拉·贝蒂/尼内托·达沃利/弗兰科·奇蒂/约瑟芬·卓别林/艾伦·韦布/皮埃尔·保罗·帕索里尼/J.P.VanDyne/弗农·多布切夫/AdrianStreet/DerekDeadman/NicholasSmith/汤姆·贝克,剧情/喜剧/情色/同性,意大利/法国,意大利语/英语,1972,112分钟,(全部662条),(全部16条)
足迹,https://movie.douban.com/subject/1294979/,8.4,3722,约瑟夫·L·曼凯维奇,安东尼·沙弗尼,劳伦斯·奥利弗/迈克尔·凯恩/亚历克·考索恩/JohnMatthews/EveChanning/TeddyMartin,悬疑/惊悚,英国/美国,英语/意大利语,1972,138分钟,(全部1022条),(全部21条)
爱奴,https://movie.douban.com/subject/1307770/,6.7,3327,楚原,邱刚健,何莉莉/岳华/贝蒂/佟林/万重山/樊梅生/顾文宗/詹森/房勉/李皓,情色/同性/武侠/古装,香港,汉语普通话,1972,90分钟,(全部895条),(全部17条)
500年后,https://movie.douban.com/subject/1299209/,7.1,3332,乔治·卢卡斯,乔治·卢卡斯,罗伯特·杜瓦尔/唐纳德·普利森斯/唐佩德罗·科利,剧情/科幻/悬疑/惊悚,美国,英语,1971,86分钟,(全部721条),(全部19条)
早春,https://movie.douban.com/subject/1300644/,7.4,3592,杰兹·斯科利莫夫斯基,博莱斯劳·苏利克,珍·爱舍/约翰梅尔德-布朗/卡尔·米夏埃尔·福格勒,剧情/喜剧/爱情,英国/西德,英语,1970,Poland:90分钟,(全部1128条),(全部12条)
甜蜜电影,https://movie.douban.com/subject/1466290/,7.2,3040,杜尚·马卡维耶夫,杜尚·马卡维耶夫,卡洛埃·劳拉/皮埃尔·克里蒙地/安娜·普鲁克瑙,剧情/喜剧/情色,加拿大/法国/西德,英语/法语/波兰语/西班牙语/意大利语,1974,98分钟,(全部921条),(全部23条)
魔屋,https://movie.douban.com/subject/1302401/,5.7,3131,韦斯·克雷文,韦斯·克雷文,SandraPeabody/LucyGrantham/大卫·赫斯/FredJ.Lincoln/JeramieRain/MarcSheffler,惊悚/恐怖,美国,英语,1972,84分钟,(全部662条),(全部16条)
蛇鹤八步,https://movie.douban.com/subject/1438924/,6.4,2256,陈志华,张信义,成龙/苗可秀/金刚,剧情/动作,香港,粤语,1978,100分钟,(全部211条),(全部1条)
肮脏的哈里,https://movie.douban.com/subject/1293045/,7.6,3307,唐·希格尔,Harry Julian Fink,克林特·伊斯特伍德/哈里·古蒂诺/雷尼·桑托尼/约翰·沃侬/安德鲁·罗宾逊,动作/惊悚/犯罪,美国,英语,1971,102分钟,(全部763条),(全部13条)
香蕉,https://movie.douban.com/subject/1292988/,7.7,3390,伍迪·艾伦,伍迪·艾伦,伍迪·艾伦/露易丝·拉塞尔/卡洛斯·蒙塔尔万,喜剧,美国,英语/意第绪语,1971,82分钟,(全部982条),(全部11条)
诺斯费拉图：夜晚的幽灵,https://movie.douban.com/subject/1296646/,7.8,3185,沃纳·赫尔佐格,沃纳·赫尔佐格,克劳斯·金斯基/伊莎贝尔·阿佳妮/布鲁诺·甘茨/达·范·汉森德,恐怖/奇幻,法国/西德,德语,1979,107分钟,(全部867条),(全部20条)
少女情怀总是诗,https://movie.douban.com/subject/1301374/,7.3,3083,大卫·汉密尔顿,凯瑟琳·布雷亚,帕蒂·达班维尔/IrkaBochenko/贝纳·纪欧多,剧情/爱情/情色,法国/意大利,法语,1977,95分钟,(全部892条),(全部9条)
迎春阁之风波,https://movie.douban.com/subject/1307898/,8.2,3394,胡金铨,胡金铨,李丽华/乔宏/田丰/徐枫/白鹰/胡锦/茅瑛,剧情/动作/悬疑/武侠/古装,香港/台湾,汉语普通话,1973,105分钟,(全部1088条),(全部11条)
一个人和他的猪,https://movie.douban.com/subject/1439394/,5.9,2850,特里·泽诺,多米尼克·加尔尼,DominiqueGarny,爱情/恐怖,比利时,无对白,1974,87分钟,(全部1022条),(全部40条)
狂凶记,https://movie.douban.com/subject/1295820/,7.7,3206,阿尔弗雷德·希区柯克,安东尼·沙弗尼,乔·芬奇/巴里·福斯特/芭芭拉·雷吉-亨特/安娜·玛西/亚历克·马克温,惊悚/犯罪,英国,英语,1972,116分钟,(全部815条),(全部9条)
卡斯帕尔·豪泽尔之谜,https://movie.douban.com/subject/1296583/,8.7,3066,沃纳·赫尔佐格,沃纳·赫尔佐格,布鲁诺·斯列斯坦/瓦尔特·拉登加斯特/布里吉特·米拉/维利·泽梅尔罗格/MichaelKroecher/HansMusäus,剧情/传记,原西德,德语,1974,110分钟,(全部830条),(全部45条)
饲养乌鸦,https://movie.douban.com/subject/1303813/,8.5,3216,卡洛斯·绍拉,卡洛斯·绍拉,杰拉丁·卓别林/莫妮卡·兰达利/弗洛琳达·奇科/安娜·托伦特/赫克多·艾戴里欧/赫尔曼·科沃斯/米尔塔·米列尔/何塞菲娜·迪亚斯/孔奇塔·佩雷斯/梅特·桑切斯,剧情,西班牙,西班牙语,1976,Germany:110分钟,(全部876条),(全部26条)
七十二家房客,https://movie.douban.com/subject/1304957/,7.4,3221,楚原,楚原,胡锦/岳华/井莉/沈殿霞/何守信/罗兰,喜剧,香港,粤语,1973,USA:98分钟,(全部440条),(全部13条)
黑巷少女,https://movie.douban.com/subject/1301485/,8.1,3223,尼古拉斯·加斯纳,Laird Koenig,朱迪·福斯特/马丁·辛/亚历克西斯·史密斯/MortShuman/斯科特·雅各比/DorothyDavis/ClessonGoodhue/HubertNoël/JacquesFamery/MaryMorter/JulieWildman,剧情/悬疑/惊悚/恐怖,加拿大/法国/美国,英语,1976,100分钟,(全部857条),(全部19条)
风月奇谭,https://movie.douban.com/subject/1302036/,7.5,2972,李翰祥,李翰祥,贝蒂/夏雯/刘午琪/宗华/王侠/刘丹/李允中/田青/林伟图/江玲/李昆/王莱/井淼/憾尘/林珍/姜南,喜剧/情色,香港,汉语普通话,1972,100分钟,(全部730条),(全部16条)
纸月亮,https://movie.douban.com/subject/1303357/,8.6,3086,彼得·博格丹诺维奇,阿尔文·萨金特,瑞安·奥尼尔/塔图姆·奥尼尔/玛德莲·卡恩,剧情/喜剧/犯罪,美国,英语,1973,102分钟,(全部955条),(全部19条)
修罗雪姬,https://movie.douban.com/subject/1440347/,7.7,3260,藤田敏八,小池一雄,梶芽衣子/黑泽年男/大门正明/赤座美代子/冈田英次,剧情/动作/惊悚,日本,日语,1973,97分钟,(全部1030条),(全部17条)
龙子太郎,https://movie.douban.com/subject/1466085/,8.7,2995,浦山桐郎,浦山桐郎,北村和夫/吉永小百合/JunyaKato/树木希林/KazuoKumakura/富永美伊奈,动画/奇幻/冒险,日本,日语,1979,75分钟,(全部587条),(全部22条)
鹰爪铁布衫,https://movie.douban.com/subject/1456879/,7.2,2936,吴思远,童路,黄正利/刘忠良/王将/元奎/元彪/袁信义,动作/武侠/古装,香港,粤语,1977,101分钟,(全部598条),(全部15条)
抛掉书本上街去,https://movie.douban.com/subject/1401520/,8.4,2877,寺山修司,寺山修司,佐佐木英明/齐藤正志/平泉成/美轮明宏/新高恵子/J.A.Seazer,剧情/音乐,日本,日语,1971,137分钟,(全部878条),(全部15条)
屋顶上的小提琴手,https://movie.douban.com/subject/1298517/,8.5,2900,诺曼·杰威森,约瑟夫·斯坦因,托波尔/诺玛·可瑞/李奥纳多·福瑞,剧情/歌舞,美国,英语/希伯来语/俄语,1971,181分钟,(全部693条),(全部30条)
异教徒,https://movie.douban.com/subject/1305611/,7.6,2976,罗宾·哈迪,安东尼·沙弗尼,爱德华·伍德华德/克里斯托弗·李/黛安妮·赛琳托/布里特·艾克拉诺/英格丽德·皮特/奥布里·莫里斯/罗伊·博伊德,悬疑/恐怖,英国,英语,1973,88分钟,(全部713条),(全部18条)
过客,https://movie.douban.com/subject/1297546/,8.4,2849,米开朗基罗·安东尼奥尼,马克·派普罗,杰克·尼科尔森/玛利亚·施奈德/珍妮·鲁纳奎/伊恩·亨德里/史蒂文·伯克夫/何塞·玛丽亚·卡法雷尔/詹姆斯·B·坎贝尔/安赫尔·德尔波佐,剧情/惊悚,意大利/西班牙/法国,英语/西班牙语/德语/法语,1975,126分钟,(全部852条),(全部35条)
智取威虎山,https://movie.douban.com/subject/1438274/,7.7,2147,谢铁骊,陶雄,沈金波/童祥苓/施正泉/齐淑芳/张佑福,歌舞/战争,中国大陆,汉语普通话,1970,129分钟,(全部339条),(全部8条)
多情剑客无情剑,https://movie.douban.com/subject/1302628/,7.3,2519,楚原,楚原,狄龙/尔冬升/岳华/余安安/艾飞,动作/武侠/古装,香港,汉语普通话,1977,97分钟,(全部691条),(全部20条)
关公大战外星人,https://movie.douban.com/subject/2988846/,6.4,2820,陈洪民,林清介,唐沁/谢玲玲/谷名伦/陈又新,科幻/奇幻,台湾,汉语普通话,1976,91分钟,(全部1202条),(全部14条)
爱丽丝城市漫游记,https://movie.douban.com/subject/1293306/,8.6,2942,维姆·文德斯,Veith von Fürstenberg,吕迪格·福格勒/YellaRottländer,剧情,西德,德语/英语/荷兰语,1974,110分钟,(全部821条),(全部24条)
美国风情画,https://movie.douban.com/subject/1300106/,7.7,2715,乔治·卢卡斯,乔治·卢卡斯,理查德·德莱弗斯/朗·霍华德/保罗·勒马特/查尔斯·马丁·史密斯/辛迪·威廉姆斯/坎迪·克拉克/麦肯兹·菲利浦斯/哈里森·福特/特伦斯·麦克格文/凯瑟琳·奎南,剧情/喜剧/爱情,美国,英语,1973,110分钟,(全部758条),(全部18条)
猩球征服,https://movie.douban.com/subject/1915382/,6.7,2648,J·李·汤普森,保罗·戴恩,罗迪·麦克道尔/唐·默里/纳塔丽·特伦黛/里卡多·蒙特尔班/哈里·罗兹/赛文·达尔登/卢·瓦格纳/约翰·兰道夫/阿莎·梅诺/H.M.Wynant/DavidChow/布克·卡特里安/约翰·丹尼斯/PaulComi/戈登·裘普,动作/科幻,美国,英语,1972,88分钟,(全部502条),(全部7条)
让娜·迪尔曼,https://movie.douban.com/subject/1868933/,8.6,2708,香特尔·阿克曼,香特尔·阿克曼,德菲因·塞里格/JanDecorte/亨利.斯多克/雅克·多尼奥-瓦克罗兹,剧情,法国/比利时,法语,1975,201分钟,(全部979条),(全部37条)
夜深血红,https://movie.douban.com/subject/1299898/,7.7,2807,达里奥·阿基多,贝纳迪诺·扎波尼,戴维·海明斯/达里亚·尼科洛迪/加布里埃莱·拉维亚,悬疑/恐怖/犯罪,意大利,意大利语,1975,126分钟,(全部888条),(全部16条)
塞巴斯蒂安,https://movie.douban.com/subject/1308674/,6.8,2442,保罗·哈姆弗里斯/德里克·贾曼,保罗·哈姆弗里斯,莱昂纳多·特雷维谬/BarneyJames/NeilKennedy/理查德·沃里克/DonaldDunham/KenHicks/JanuszRomanov/SteffanoMassari/DaevidFinbar/GeraldIncandela/RobertMedley/尼尔·坎贝尔/彼得·欣伍德/Jordan/林赛·肯普/AndrewLogan/帕特里夏·奎因/PhilipSayer,剧情/惊悚/同性/历史,英国,拉丁语,1976,86分钟,(全部626条),(全部13条)
婚姻生活,https://movie.douban.com/subject/1298892/,7.8,2500,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗,让-皮埃尔·利奥德/克洛德·雅德/HirokoBerghauer/芭芭拉勒琪,剧情/喜剧,法国/意大利,法语,1970,100分钟,(全部657条),(全部11条)
决斗,https://movie.douban.com/subject/1433496/,7.9,2820,史蒂文·斯皮尔伯格,理查德·麦瑟森,丹尼斯·韦弗/埃迪·费尔斯通/吉恩·戴纳斯基,悬疑/惊悚,美国,英语,1971,,(全部826条),(全部28条)
世界旦夕之间,https://movie.douban.com/subject/3228134/,8.5,2731,赖纳·维尔纳·法斯宾德,赖纳·维尔纳·法斯宾德,克劳斯·洛维奇/芭芭拉·瓦伦汀/古特·拉姆普雷切特/尤利·隆美尔/阿德里安·霍芬/伊凡·德斯尼/约阿希姆.汉森/库尔特·拉布/玛吉特·卡斯滕森/英格丽·卡文/高夫莱德·约翰/玛莎·拉本/卡尔·海因茨·福斯格劳/沃尔夫冈·申克/鲁道夫·伦茨,科幻/悬疑/犯罪,西德,英语/德语,1973,212分钟,(全部986条),(全部25条)
楚留香,https://movie.douban.com/subject/1307115/,7.6,2402,楚原,倪匡,狄龙/岳华/苗可秀/凌云/李菁/燕南希,剧情/动作/武侠/古装,香港,汉语普通话,1977,94分钟,(全部612条),(全部15条)
五毒,https://movie.douban.com/subject/1307605/,7.7,2763,张彻,张彻,郭追/孙建/江生/罗莽/鹿峰/韦白,剧情/动作/古装,香港,汉语普通话,1978,HongKong:97分钟,(全部727条),(全部19条)
十三太保,https://movie.douban.com/subject/1306416/,7.4,2307,张彻,张彻,姜大卫/狄龙/金汉/李丽丽/谷峰,剧情/动作/武侠/古装,香港,汉语普通话,1970,117分钟,(全部627条),(全部20条)
影迷,https://movie.douban.com/subject/1294303/,8.4,2449,克日什托夫·基耶斯洛夫斯基,克日什托夫·基耶斯洛夫斯基,杰基·斯图尔/莫格莎塔·札柯夫斯卡/艾娃·珀卡斯/斯特凡·希泽斯基/杰兹·诺瓦克/塔德乌什·布拉德基/马雷克·莱特卡/博古斯拉夫·索伯祖克/克日什托夫·扎努西/安德烈·朱加,剧情/喜剧/爱情,波兰,波兰语,1979,117分钟,(全部643条),(全部24条)
罗马风情画,https://movie.douban.com/subject/1302815/,8.3,2465,费德里科·费里尼,费德里科·费里尼,PeterGonzalesFalcon/FionaFlorence/BrittaBarnes/PiaDeDoses/MarneMaitland,剧情/喜剧,意大利/法国,意大利语/英语/法语,1972,128分钟,(全部638条),(全部22条)
战略大作战,https://movie.douban.com/subject/1302321/,8.2,2807,布莱恩·G·赫顿,特洛伊·肯尼迪-马丁,克林特·伊斯特伍德/唐纳德·萨瑟兰/唐·里克斯/凯勒·欧康纳/特利·萨瓦拉斯/加文·麦克劳德/斯图尔特·马戈林,喜剧/动作/战争/冒险,南斯拉夫/美国,英语/法语/德语,1970,144分钟,(全部661条),(全部12条)
少林木人巷,https://movie.douban.com/subject/1400869/,6.3,2077,陈志华,金鑫,成龙/黄正利/元彪,动作,香港,汉语普通话,1976,USA:98分钟,(全部185条),(全部1条)
公路之王,https://movie.douban.com/subject/1437023/,8.4,2278,维姆·文德斯,维姆·文德斯,吕迪格·福格勒/汉斯·齐施勒/丽萨·克鲁泽,剧情,西德,德语,1976,175分钟,(全部655条),(全部27条)
德尔苏·乌扎拉,https://movie.douban.com/subject/1300034/,8.6,2441,黑泽明,黑泽明,马克西姆·蒙祖克/尤里·索洛明/斯韦特兰娜·丹尼尔琴科,剧情/冒险,苏联/日本,俄语,1975,144分钟,(全部619条),(全部26条)
倾国倾城,https://movie.douban.com/subject/1305607/,7.9,2342,李翰祥,李翰祥,卢燕/狄龙/姜大卫/苗天/萧瑶/凌波,剧情/历史/古装,香港,汉语普通话,1975,108分钟,(全部707条),(全部25条)
最后一场电影,https://movie.douban.com/subject/1298026/,8.1,2315,彼得·博格丹诺维奇,拉里·麦克穆特瑞,蒂姆斯·伯特姆斯/杰夫·布里吉斯/斯碧尔·谢波德/本·约翰逊/艾伦·伯斯汀,剧情,美国,英语,1971,118分钟,(全部621条),(全部28条)
警察智斗外星人,https://movie.douban.com/subject/1470155/,7.7,2307,让·吉罗,雅克·维尔弗里德,路易·德·菲奈斯/米歇尔·加拉布吕/莫里斯里什/朗贝尔·维尔森,喜剧/科幻/犯罪,法国,法语/英语,1979,96分钟,(全部310条),(全部1条)
逃出亚卡拉,https://movie.douban.com/subject/1292555/,7.8,2356,唐·希格尔,理查德·塔格尔,克林特·伊斯特伍德/帕特里克·麦高汉/罗伯茨·布洛瑟姆/杰克·唐蒂博/弗莱德·沃德/拉里·哈金/保罗·本杰明/弗兰克·罗茨,剧情/动作/惊悚/犯罪,美国,英语,1979,112分钟,(全部588条),(全部14条)
天涯明月刀,https://movie.douban.com/subject/1300166/,7.5,2307,楚原,倪匡,狄龙/罗烈/井莉/恬妮/谷峰,剧情/动作/武侠/古装,香港,粤语,1976,97分钟,(全部566条),(全部16条)
穷山恶水,https://movie.douban.com/subject/1297422/,7.8,2365,泰伦斯·马力克,泰伦斯·马力克,马丁·辛/茜茜·斯派塞克/沃伦·奥茨,剧情/爱情/惊悚/犯罪,美国,英语/西班牙语,1973,94分钟,(全部772条),(全部22条)
爱的亡灵,https://movie.douban.com/subject/1294597/,6.9,2037,大岛渚,大岛渚,吉行和子/藤龙也/田村高广/小山明子,剧情/爱情/恐怖,法国/日本,日语,1978,105分钟,(全部402条),(全部14条)
呆头鹅,https://movie.douban.com/subject/1296230/,7.9,2316,赫伯特·罗斯,伍迪·艾伦,黛安·基顿/伍迪·艾伦/杰里·莱西,喜剧/爱情,美国,英语/西班牙语,1972,85分钟,(全部694条),(全部8条)
日本沉没,https://movie.douban.com/subject/1304740/,6.5,2563,森谷司郎,小松左京,罗恩·格林/小林桂树/藤冈弘,剧情/科幻/惊悚/灾难,日本,日语,1973,Japan:143分钟,(全部225条),(全部4条)
猫儿历险记,https://movie.douban.com/subject/1299122/,8.3,2145,沃夫冈·雷瑟曼,Larry Clemmons,菲尔·哈里斯/伊娃·嘉宝/斯特灵·哈洛威/斯加特曼·克罗索斯/DeanClark/保罗·温切尔/LizEnglish/瑟尔·莱文斯克洛福特/加里·杜宾/维托·斯科蒂/LordTimHudson,喜剧/动画/音乐/冒险,美国,英语,1970,78分钟,(全部405条),(全部0条)
木屐树,https://movie.douban.com/subject/1306266/,8.8,2160,埃曼诺·奥尔米,埃曼诺·奥尔米,LuigiOrnaghi/FrancescaMoriggi/OmarBrignoli/AntonioFerrari/TeresaBrescianini,剧情/历史,意大利,意大利语,1978,186分钟,(全部702条),(全部26条)
