name,url,rate,box,director,writer,actor,genre,place,language,releasedate,movietime
2012,https://movie.douban.com/subject/3005875/,7.8,466000000,罗兰·艾默里奇,罗兰·艾默里奇,约翰·库萨克/切瓦特·埃加福特/阿曼达·皮特/坦迪·牛顿/丹尼·格洛弗/伍迪·哈里森/奥利弗·普莱特/连姆·詹姆斯/摩根·莉莉/毕崔斯·罗森/黄经汉/卢燕,动作/科幻/冒险/灾难,美国/加拿大,英语/法语/藏语/汉语普通话/俄语/印地语/葡萄牙语/拉丁语/意大利语,2009-11-13,158
变形金刚2,https://movie.douban.com/subject/2146991/,7.6,428000000,迈克尔·贝,伊伦·克鲁格,希亚·拉博夫/梅根·福克斯/乔什·杜哈明/雨果·维文/伊莎贝尔·卢卡斯/约翰·特托罗,动作/科幻,美国,英语/西班牙语/阿拉伯语,2009-06-24,150
建国大业,https://movie.douban.com/subject/3543690/,,420000000,韩三平,王兴东,唐国强/张国立/许晴/刘劲/陈坤/王伍福/王学圻/刘沙/王健/金鑫/王冰/邬君梅/修宗迪/刘仪伟/李连杰/胡军/孙红雷/尤勇/孙兴/陈凯歌/刘烨/吴刚/陶泽如/黄圣依/黎明/陈好/黄晓明/范伟/张涵予/姜文/曹可凡/徐帆/冯小刚/成龙/佟大为/丁志城/王宝强/葛优/陈红/陈道明/郭晓东/王学兵/冯远征/甄子丹/赵薇/英达/邓超/冯巩/郭德纲/梁家辉/苗圃/宁静/张秋芳/章子怡/沈傲君/刘德华/陈宝国,剧情/历史,中国大陆/香港,汉语普通话/英语/粤语,2009-09-16,138
十月围城,https://movie.douban.com/subject/3626416/,7.7,293000000,陈德森,郭俊立,甄子丹/王学圻/梁家辉/胡军/王柏杰/谢霆锋/李宇春/巴特尔/黎明/范冰冰/曾志伟/任达华/周韵/张涵予/张学友/李嘉欣/吕中,剧情/动作/历史,香港/中国大陆,汉语普通话/粤语/英语,2009-12-18,139
三枪拍案惊奇,https://movie.douban.com/subject/3718447/,4.6,261000000,张艺谋,徐正超,小沈阳/闫妮/孙红雷/倪大红/程野/毛毛/赵本山,喜剧/悬疑/古装,中国大陆/香港,汉语普通话/英语,2009-12-11,95
赤壁(下),https://movie.douban.com/subject/3291930/,6.4,260000000,吴宇森,吴宇森,梁朝伟/金城武/张丰毅/赵薇/佟大为/林志玲/张震/胡军/尤勇/中村狮童/宋佳/巴森/臧金生,剧情/动作/历史/战争,中国大陆/香港/日本/台湾/韩国,汉语普通话,2009-01-08,142
风声,https://movie.douban.com/subject/3734112/,8.1,225000000,陈国富,陈国富,周迅/李冰冰/张涵予/王志文/黄晓明/苏有朋/英达/石兆琪/倪大红/段奕宏/朱旭/刘威葳/张一白/吴刚/邓家佳/刘芸/爱戴,剧情/惊悚/战争/犯罪,中国大陆,汉语普通话/日语,2009-09-29,118
南京！南京！,https://movie.douban.com/subject/2294568/,7.4,172000000,陆川,陆川,刘烨/高圆圆/中泉英雄/范伟/裴中中/江一燕/木幡龙/秦岚/姚笛/BeverlyPeckous/刘斌/宫本裕子/大冢匡将,剧情/历史/战争,中国大陆/香港,汉语普通话/日语/英语/德语,2009-04-22,132
冰川时代3,https://movie.douban.com/subject/2357162/,8.2,157000000,卡洛斯·沙尔丹哈,彼得·阿克曼,雷·罗马诺/约翰·雷吉扎莫/丹尼斯·利瑞/MaileFlanagan/JasonFricchione/西蒙·佩吉,喜剧/动画/冒险,美国,英语,2009-07-08,94
哈利·波特与混血王子,https://movie.douban.com/subject/1433330/,7.7,156000000,大卫·叶茨,史蒂夫·克洛夫斯,丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特/汤姆·费尔顿/迈克尔·刚本/艾伦·瑞克曼/邦妮·怀特/朱丽·沃特斯/海伦娜·伯翰·卡特/吉姆·布劳德本特/玛吉·史密斯/伊文娜·林奇,剧情/奇幻/冒险,英国/美国,英语,2009-07-15,153
特种部队：眼镜蛇的崛起,https://movie.douban.com/subject/2223596/,7.2,137000000,斯蒂芬·索莫斯,斯图尔特·贝亚蒂耶,查宁·塔图姆/西耶娜·米勒/约瑟夫·高登-莱维特/马龙·韦恩斯/丹尼斯·奎德/李秉宪/克里斯托弗·埃克莱斯顿/布兰登·费舍/阿诺德·沃斯洛/瑞秋·尼科尔斯,动作/科幻/惊悚/冒险,美国/捷克,英语/日语/法语/苏格兰盖尔语,2009-08-07,118
博物馆奇妙夜2,https://movie.douban.com/subject/2257732/,6.9,121000000,肖恩·利维,罗伯特·本·加兰特,本·斯蒂勒/艾米·亚当斯/欧文·威尔逊/汉克·阿扎利亚/罗宾·威廉姆斯/克里斯托弗·格斯特/阿兰·夏巴/史蒂夫·库根/瑞奇·热维斯/比尔·哈德尔/乔·博恩瑟/派崔克·盖勒/杰克·切里/拉米·马雷克/米苏·贝克,喜剧/动作/奇幻/冒险,美国/加拿大,英语/阿拉伯语/法语,2009-05-26,105
游龙戏凤,https://movie.douban.com/subject/3262939/,6.0,112999999,刘伟强,阮世生,刘德华/舒淇/何韵诗/张涵予/林嘉华/林子祥/姜大卫/张歆艺/张达明,爱情,香港,粤语/汉语普通话/英语,2009-01-26,117
终结者2018,https://movie.douban.com/subject/1410556/,6.7,112000000,约瑟夫·麦克金提·尼彻,约翰·布兰卡托,克里斯蒂安·贝尔/萨姆·沃辛顿/穆恩·布拉得古德/海伦娜·伯翰·卡特/安东·叶利钦/布莱丝·达拉斯·霍华德,动作/科幻/惊悚/冒险,美国/德国/英国/意大利,英语/意大利语,2009-06-09,115
疯狂的赛车,https://movie.douban.com/subject/2124703/,8.0,110000000,宁浩,崔斯韦,黄渤/戎祥/九孔/徐峥/王双宝/巴多/董立范/高捷/马少骅/王迅/刘刚/WorapojThuantanon/赵奔/李麒麟/姜志刚/王鹭/宁浩,喜剧/动作/冒险,中国大陆,汉语普通话/青岛话/闽南语/陕西话/武汉话/四川话,2009-01-20,104
大内密探灵灵狗,https://movie.douban.com/subject/3670447/,5.0,103000000,王晶,王晶,古天乐/徐熙媛/佟大为/吴君如/宋佳/刘洋/樊少皇/林子聪/刘仪伟/罗家英,喜剧,香港/中国大陆/台湾,粤语/汉语普通话,2009-07-30,98
非常完美,https://movie.douban.com/subject/3240208/,5.9,100000000,金依萌,金依萌,章子怡/范冰冰/何润东/苏志燮/姚晨/林心如/王姬,喜剧/爱情,中国大陆/韩国,汉语普通话,2009-08-14,107
喜羊羊与灰太狼之牛气冲天,https://movie.douban.com/subject/3356338/,6.4,100000000,赵崇邦,黄伟健,阿牛/林峯/徐子珊,喜剧/动画/儿童,中国大陆,汉语普通话,2009-01-16,90
飞屋环游记,https://movie.douban.com/subject/2129039/,8.9,95300000,彼特·道格特,保伯·彼得森,爱德华·阿斯纳/克里斯托弗·普卢默/乔丹·长井/鲍勃·彼德森/戴尔里·林多/杰罗姆·兰福特/约翰·拉岑贝格/大卫·卡耶/艾丽·道克特/杰里米·利里/米凯·麦高万/丹尼·曼恩/唐纳德·富利洛夫/杰斯·哈梅尔/乔什·库雷/彼特·道格特,剧情/喜剧/动画/冒险,美国,英语,2009-08-04,96
花木兰,https://movie.douban.com/subject/3264045/,6.2,90000000,马楚成,张挺,赵薇/陈坤/胡军/房祖名/李玖哲/维塔斯/刘雨欣/于荣光/徐娇/孙周/王兴磊/徐敏/宋光成/王璐/康福震/李国丰/郭家铭/刘长生/李述/袁靖/赵福顺/耿毅/包雪松/张东/吴国强/侯桐江/赵云/李保成/储文明/刘新义/王冰/僧格仁钦/夏玉庆/马玉山/王艺/蒋喜多/毛云/杨阳/张芒/白璐,剧情/爱情/冒险,中国大陆/香港,汉语普通话,2009-11-27,114
窃听风云,https://movie.douban.com/subject/3412882/,7.5,89100000,麦兆辉,庄文强,刘青云/古天乐/吴彦祖/张静初/方中信/王敏德/李子雄/陈伟霆,剧情/动作/惊悚,香港/中国大陆/新加坡,粤语/汉语普通话,2009-07-24,100
金刚狼,https://movie.douban.com/subject/1792928/,7.4,80470000,加文·胡德,戴维·贝尼奥夫,休·杰克曼/列维·施瑞博尔/瑞恩·雷诺兹/丹尼·赫斯顿/泰勒·克奇/琳恩·柯林斯/威廉姆·亚当斯/丹尼尔·海尼,动作/科幻,美国,英语,2009-05-03,107
麦兜响当当,https://movie.douban.com/subject/2277018/,7.4,75200000,谢立文,谢立文,黄渤/黄秋生/吴君如/宋丹丹/詹瑞文/邵夷贝/郭君彦/张正中/张立昆/尹光,喜剧/动画,中国大陆/香港,汉语普通话/粤语,2009-07-24,81
刺陵,https://movie.douban.com/subject/3305722/,3.8,67750000,朱延平,岸西,周杰伦/林志玲/陈道明/苗圃/曾志伟/陈楚河/刘畊宏/曾江/黄一飞/刘波,动作/冒险,中国大陆/台湾/香港,汉语普通话,2009-12-09,110
七龙珠,https://movie.douban.com/subject/2310144/,3.7,65000000,黄毅瑜,Ben Ramsey,贾斯汀·查特文/詹姆斯·马斯特斯/杰米·钟/周润发/埃米·罗森/朴俊亨/田村英里子,动作/科幻/惊悚/奇幻/冒险,美国/香港/英国,英语/日语/印地语,2009-03-14,85
风云2,https://movie.douban.com/subject/2997155/,4.9,60000000,彭顺,彭顺,郭富城/郑伊健/蔡卓妍/唐嫣/谢霆锋/任达华/何家劲/谭耀文/林雪,动作/奇幻/冒险,香港/中国大陆,粤语,2009-12-09,110
星际迷航,https://movie.douban.com/subject/2132932/,8.0,58550000,J·J·艾布拉姆斯,罗伯托·奥奇,克里斯·派恩/扎克瑞·昆图/伦纳德·尼莫伊/艾瑞克·巴纳/布鲁斯·格林伍德/卡尔·厄本/佐伊·索尔达娜/西蒙·佩吉/约翰·赵/安东·叶利钦/本·克劳斯/薇诺娜·瑞德/克里斯·海姆斯沃斯/詹妮弗·莫里森,动作/科幻/冒险,美国/德国,英语,2009-05-15,127
玩命快递3,https://movie.douban.com/subject/3018122/,6.9,58500000,奥利维尔·米加顿,吕克·贝松,杰森·斯坦森/娜塔尔雅·卢达科娃/弗朗索瓦·贝莱昂/罗伯特·克耐普/杰罗恩·克拉比/AlexKobold/DavidAtrakchi/YannSundberg/艾瑞克·艾伯纳尼/大卫·卡门诺斯/西尔维奥·西马克/蒂莫·迪尔克斯/保罗·巴雷特/卡琪娅·申库/FranckNeel/SemmySchilt/埃里克·莫罗,动作/犯罪,法国,英语/法语/乌克兰语/俄语/匈牙利语,2009-02-12,104
行动目标希特勒,https://movie.douban.com/subject/2028647/,7.1,57300000,布莱恩·辛格,克里斯托弗·麦奎里,汤姆·克鲁斯/肯尼思·布拉纳/比尔·奈伊/汤姆·威尔金森/卡里斯·范·侯登/托马斯·克莱舒曼/特伦斯·斯坦普/艾迪·伊扎德/凯文·麦克纳利/克里斯蒂安·贝克尔/杰米·帕克/戴维·鲍姆伯/汤姆·霍兰德/DavidSchofield/肯尼思·库兰汉姆,剧情/历史/战争,美国/德国,英语/德语,2009-02-28,121
贫民窟的百万富翁,https://movie.douban.com/subject/2209573/,8.5,54000000,丹尼·博伊尔,西蒙·博福伊,戴夫·帕特尔/沙鲁巴·舒克拉/亚尼·卡普/拉詹德拉纳斯·祖特施/吉尼瓦·塔瓦尔/芙蕾达·平托/伊尔凡·可汗/爱资哈尔丁·穆罕默德·伊斯梅尔/阿什·马赫什·舍德卡/马赫什·曼杰瑞卡/麦活·米泰尔,剧情/爱情,英国/美国,英语/印地语/法语,2009-03-26,120
机器侠,https://movie.douban.com/subject/3990500/,5.2,51540000,刘镇伟,刘镇伟,孙俪/方力申/胡军/甘薇/郑中基/吴京/曾志伟/罗家英,喜剧/动作/爱情/科幻,中国大陆,汉语普通话,2009-08-18,102
就是这样,https://movie.douban.com/subject/3920977/,8.7,48300000,肯尼·奥特加,,迈克尔·杰克逊/AlexAl/NickBass/MekiaCox/MichaelBearden/奥瑞安西/肯尼·奥特加,纪录片/音乐,美国,英语,2009-10-28,111
阿童木,https://movie.douban.com/subject/1917074/,6.8,47720000,大卫·博维斯,蒂莫西·哈里斯,弗莱迪·海默/克里斯汀·贝尔/尼古拉斯·凯奇/塞缪尔·杰克逊/查理兹·塞隆/比尔·奈伊/唐纳德·萨瑟兰,动作/科幻/动画/家庭,香港/美国/日本,英语,2009-10-23,94
气喘吁吁,https://movie.douban.com/subject/3389558/,4.0,40700000,郑重,郑重,葛优/约翰·萨维奇/林熙蕾/刘桦/张秋芳/陈柏霖/梁天/吴晴/李菁/于莎莎/纪连海/郝凯瑞/孔太龙/李勤/曾美慧孜/张进战/裴中中/勃小龙/霸易/司马优/宋维芝,剧情/喜剧,中国,普通话/英语,2009-08-28,90
家有喜事2009,https://movie.douban.com/subject/3244162/,5.4,40500000,谷德昭,谷德昭,古天乐/吴君如/黄百鸣/郑中基/姚晨/郭涛/沈丽君,喜剧,香港,粤语/汉语普通话,2009-01-22,100
马达加斯加2：逃往非洲,https://movie.douban.com/subject/1994876/,7.7,34000000,埃里克·达尼尔,伊坦·柯亨,本·斯蒂勒/克里斯·洛克/大卫·休默/贾达·萍克·史密斯/萨莎·拜伦·科恩/伯尼·麦克/亚历克·鲍德温/威廉姆·亚当斯,喜剧/动作/动画/家庭/冒险,美国,英语/意大利语,2009-01-01,89
大战外星人,https://movie.douban.com/subject/2028650/,6.9,32200000,罗伯·莱特曼,玛雅·福布斯,瑞茜·威瑟斯彭/塞斯·罗根/休·劳瑞/威尔·阿奈特/基弗·萨瑟兰/保罗·路德/蕾妮·齐薇格,喜剧/动作/科幻/动画/家庭/冒险,美国,英语,2009-03-31,94
神秘代码,https://movie.douban.com/subject/2354729/,6.6,31830000,亚历克斯·普罗亚斯,Ryne Douglas Pearson,尼古拉斯·凯奇/钱德勒·坎特布瑞/萝丝·拜恩/LaraRobinson/D.G.Maloney,剧情/科幻/悬疑/惊悚/灾难,美国/英国/澳大利亚,英语,2009-10-30,121
速度与激情4,https://movie.douban.com/subject/2132930/,7.7,30250000,林诣彬,克里斯·摩根,范·迪塞尔/保罗·沃克/米歇尔·罗德里格兹/乔丹娜·布鲁斯特/盖尔·加朵/约翰·奥提兹/拉兹·阿隆索/谢伊·惠格姆/莉萨·拉皮拉/姜成镐/格雷格·西佩斯,动作/犯罪,美国,英语,2009-04-15,107
地铁惊魂,https://movie.douban.com/subject/2974273/,6.7,30150000,托尼·斯科特,布莱恩·海尔格兰德,丹泽尔·华盛顿/约翰·特拉沃尔塔/约翰·特托罗/维克多·高佳卡/路易斯·古兹曼/詹姆斯·甘多菲尼,剧情/动作/犯罪,美国/英国,英语,2009-06-12,106
豚鼠特攻队,https://movie.douban.com/subject/2256034/,6.9,26550000,霍伊特·耶特曼,科马克·韦伯利,比尔·奈伊/威尔·阿奈特/扎克·加利凡纳基斯/凯丽·加纳/泰勒·帕特里克·琼斯/派珀·麦肯锡·哈里斯/加布里埃尔·卡塞斯/JackConley/南希·纳什/贾斯汀·蒙特尔/卢顿·万恩怀特三世/克里斯·埃里斯/TravisDavis/杰姆斯·黄/CoreyMichaelEubanks,动作/动画/冒险,美国,英语,2009-07-24,88
东邪西毒,https://movie.douban.com/subject/1292328/,8.6,26500000,王家卫,王家卫,张国荣/林青霞/梁朝伟/张学友/张曼玉/刘嘉玲/梁家辉/杨采妮/邹兆龙,剧情/动作/爱情/武侠/古装,香港/台湾,粤语/汉语普通话,1994-09-17,100
时空穿越者,https://movie.douban.com/subject/2059354/,6.0,26040000,丹尼尔·科恩,丹尼尔·科恩,伯努瓦·波尔沃德/娜塔莎·兰丁格尔/米歇尔·迪绍苏瓦/丹尼尔·科恩/帕斯卡尔·艾尔索/弗洛伦斯·卢瓦雷,喜剧/奇幻,法国,法语,2007-11-21,105
逃亡鳄鱼岛,https://movie.douban.com/subject/2159244/,5.7,22600000,Greg Mclean,Greg Mclean,拉达·米切尔/迈克尔·瓦尔坦/萨姆·沃辛顿/CarolineBrazier/StephenCurry/CeliaIreland/约翰·贾瑞特/HeatherMitchell/杰夫·莫雷尔/达米安·理查德森/罗伯特·泰勒/米娅·华希科沃斯卡/巴里·奥托/ShaunLongham/Patch'TheWonder'Dog,动作/惊悚/恐怖/冒险,澳大利亚/美国,英语,2009-10-15,99
铁人,https://movie.douban.com/subject/3063002/,6.8,22600000,尹力,刘恒,吴刚/刘烨/黄渤/胡明,剧情,中国大陆,汉语普通话,2009-05-22,109
白银帝国,https://movie.douban.com/subject/3445526/,6.3,22300000,姚树华,姚树华,郭富城/郝蕾/张铁林/詹妮弗·提莉/金士杰/恬妞/丁志城/雷镇语/吕中/李依晓,剧情/爱情/家庭/传记/历史/古装,中国大陆/台湾/香港,普通话/国语/英语,2009-08-21,116
超级女特工,https://movie.douban.com/subject/2058735/,7.1,22000000,让-保尔·萨罗米,让-保尔·萨罗米,苏菲·玛索/朱莉·德帕迪约/玛丽·吉兰/黛博拉·弗朗索瓦/莫里兹·布雷多/玛雅·珊萨/朱利安·波义塞利尔/樊尚·罗蒂埃/沃尔克·布鲁赫/罗宾·瑞努奇/泽维尔·布瓦/科林·大卫·里斯/尤尔根·马什/康拉德·塞西尔/亚历山大·贾泽德/达维德·卡佩勒/沃尔夫冈·皮索尔斯/尚塔尔·加里格斯,剧情/历史/战争,法国,法语/德语/英语,2009-04-28,117
爱得起,https://movie.douban.com/subject/3447595/,5.7,21500000,马伟豪,唐耀良,梁咏琪/陈柏霖/邵兵/谭俊彦/杨渝渝,喜剧/爱情,香港/中国,粤语/汉语普通话,2009-02-14,90
倔强萝卜,https://movie.douban.com/subject/3558661/,5.4,21350000,田蒙,田蒙,黄渤/黄奕/杜海涛/马书良/黄小蕾/张殿菲/韩志/邓紫飞,喜剧/犯罪,中国大陆,汉语普通话,2009-10-23,92
海角七号,https://movie.douban.com/subject/3158990/,7.5,20650000,魏德圣,魏德圣,范逸臣/田中千绘/中孝介/林宗仁/马念先/民雄/安乙荞/林晓培/马如龙/梁文音/应蔚民/张心妍/李佩甄/沛小岚/丹耐夫正若/郭逸轩/李浤嘉/黄西田/张魁/赵舜/郑志伟/魏隽展/杨淳翔/杨淳言/杨淳至/吴朋奉/祝福/张琼雯/陈慕义/常陆师父/姚思微/黄兴全/卢怡榕/连馨/刘雨柔/林宜均/杨欣佩/王婷仪/谭淑婷/陈妍汝/叶雅馨/朱丁顺/林聪辉/曾吾吉/林宏道/陈源平/许胜雄/詹佑颋/王荣良/陈顗亘/魏庭芳/李瑞珠/许仁豪/姚怡安/何季珊/林明远/曾柏允/陈致臻/吴秋莲/何冠谊/高坤成/北村丰晴/关根直树/高嶋妙子/吴绣敏,剧情/喜剧/爱情,台湾,汉语普通话/闽南语/日语/英语,2009-02-14,129
窈窕绅士,https://movie.douban.com/subject/3897667/,6.1,20250000,李巨源,李巨源,孙红雷/林熙蕾/洪小铃/冼色丽/苑新雨,喜剧/爱情,中国大陆,Shanghainese/英语/粤语/汉语普通话,2009-09-28,90
熊猫大侠,https://movie.douban.com/subject/3892449/,4.4,20000000,王岳伦,高飞,刘桦/阿朵/邓家佳/任泉/李晓川/李昌元/吴佩慈/何炅/施宁/矢野浩二/李彧/吉杰,喜剧/动作/古装,中国大陆,汉语普通话/四川方言,2009-11-19,96
孤胆义侠,https://movie.douban.com/subject/1418770/,3.5,19900000,乌维·鲍尔,Elan Mastai,克里斯蒂安·史莱特/塔拉·雷德/斯蒂芬·多尔夫/FrankC.Turner,动作/恐怖/奇幻,加拿大/德国/美国,英语,2009-03-20,96
高兴,https://movie.douban.com/subject/3607666/,6.5,19200000,阿甘,阿甘,郭涛/田沅/冯砾/海一天/苗圃/黄渤/林雪/张兆辉/巴多,剧情/喜剧,中国大陆,汉语普通话/陕西话,2009-02-05,110
金钱帝国,https://movie.douban.com/subject/3647523/,6.4,18900000,王晶,王晶,梁家辉/陈奕迅/黄秋生/刘洋/林保怡/方力申/王晶/徐子珊/孔琳/孟瑶,犯罪,香港/中国大陆,粤语,2009-04-30,112
黑皮书,https://movie.douban.com/subject/1858802/,8.3,17930000,保罗·范霍文,Gerard Soeteman,卡里斯·范·侯登/塞巴斯蒂安·科赫/汤姆·霍夫曼/哈里纳·雷金/瓦尔德马·科布斯/德雷克·德·林特/克里斯蒂安·贝克尔/多尔夫·德弗里斯/彼得·勃洛克/米契尔·哈思曼/弗兰克·拉默斯/马提亚斯·修奈尔/约翰尼·德·摩尔,剧情/惊悚/战争,荷兰/德国/英国/比利时,荷兰语/英语/德语/希伯来语,2009-02-03,145
海云台,https://movie.douban.com/subject/2364074/,6.6,16700000,尹齐均,尹齐均,薛耿求/河智苑/朴重勋/严正化/李民基/姜艺媛,剧情/动作/灾难,韩国,英语/日语/韩语,2009-07-22,120
国家要案,https://movie.douban.com/subject/1905786/,6.9,16650000,凯文·麦克唐纳,Matthew Michael Carnahan,罗素·克劳/本·阿弗莱克/瑞秋·麦克亚当斯/海伦·米伦/罗宾·怀特/杰森·贝特曼/杰夫·丹尼尔斯/维奥拉·戴维斯,剧情/悬疑/惊悚,美国/英国/法国,英语,2009-08-18,127
澳洲乱世情,https://movie.douban.com/subject/2010975/,7.2,16500000,巴兹·鲁赫曼,斯图尔特·贝亚蒂耶,妮可·基德曼/休·杰克曼/布兰登·沃特斯/大卫·文翰/大卫·古皮利/杰克·汤普森/元华/布莱恩·布朗/谢伊·亚当斯,剧情/爱情/历史/战争/冒险,澳大利亚/美国,英语/土著语/汉语普通话/日语,2009-01-28,165
扑克王,https://movie.douban.com/subject/3862627/,5.5,14790000,陈庆嘉,陈庆嘉,古天乐/刘青云/邓丽欣/何超仪/应采儿/谷祖琳/黄又南/林雪/向佐/罗凯珊,喜剧,香港,粤语/汉语普通话,2009-10-22,122
寻找成龙,https://movie.douban.com/subject/3737278/,3.8,14350000,方刚亮,华萱,张一山/成龙/姜宏波/颜丙燕/吴军/余男/周小斌/田华/元华/唐嫣/元秋/袁文霆/楼佳威/吴樾/元彬/元武/张勇手/祝希娟/于蓝/陶玉玲/张一白/苗苗/石小满/秦岚/王学兵/涂经纬/李湘/姚笛/白冰/爱新觉罗·启星/林威/张山/杨潇/谭钦文/郭柯宇/潘粤明/汤嬿,喜剧/动作/家庭/儿童,中国大陆,汉语普通话,2009-07-03,90
非常主播,https://movie.douban.com/subject/3550132/,7.9,14300000,姜炯哲,姜炯哲,车太贤/朴宝英/王晳铉/宋河波/黄雨瑟惠,剧情/喜剧/音乐,韩国,韩语,2009-10-09,108
高考1977,https://movie.douban.com/subject/3546035/,7.2,13900000,江海洋,江海洋,王学兵/孙海英/周显欣/赵有亮/周大勇/雷佳音/李京泽/吕岩/王刚/王山雨/谢闻轩/荣金源/王帅/罗达/刘昱煜,剧情,中国大陆,汉语普通话,2009-04-03,112
护宝娇娃,https://movie.douban.com/subject/3558655/,4.1,13800000,Oleg Shtrom,,Dmitry/Nagiev/Anastasya,动作/冒险,俄罗斯,俄罗斯,2009-03-06,95
午夜出租车,https://movie.douban.com/subject/3999737/,3.6,12900000,张江南,朱文,陈小春/邓紫衣/许飞/李健仁/罗兰/国文学/蒋璐霞,恐怖,中国大陆,汉语普通话,2009-12-22,90
第九区,https://movie.douban.com/subject/3006772/,8.2,12700000,尼尔·布洛姆坎普,尼尔·布洛姆坎普,沙尔托·科普雷/詹森·库伯/娜塔莉·博尔特/茜尔雯·斯特赖克/约翰·萨莫尔/威廉·艾伦·扬/尼克·布雷克/杰德·布罗菲/路易斯·米纳尔/瓦妮莎·海伍德/玛丽安·胡曼/维多利奥·莱奥纳迪/曼德拉·加杜卡/约翰·范·肖尔/斯特拉·斯廷坎普/戴维·詹姆斯/肯尼思·恩科西/蒂姆·戈登/莫尔内·埃拉斯姆斯/尤金·孔巴尼瓦/赫棱基维·马德拉拉/西雅邦加·拉德贝/梅尔特·西贝尔哈亨/安德勒·奥登达尔/尼克·伯莱尼/罗伯特·霍布斯,剧情/动作/科幻/惊悚,美国/新西兰/加拿大/南非,英语/尼扬贾语/南非荷兰语/祖鲁语/科萨语/塞索托语,2009-11-27,112
特工008,https://movie.douban.com/subject/3293034/,5.7,12700000,Oleg Pogodin,Oleg Pogodin,弗拉基米尔·叶皮凡采夫/谢尔盖·阿斯塔霍夫/HarryBorg,动作,俄罗斯,俄语/英语,2008-10-23,107
月球大冒险,https://movie.douban.com/subject/2090440/,6.0,12670000,Ben Stassen,Domonic Paris,蒂姆·克里/罗伯特·帕特里克/凯莉·蕾帕/巴兹·奥德林/崔沃·加格农/菲利普·鲍顿/尼科莱特·谢里丹,动画/家庭/冒险,比利时,英语,2008-01-30,84
追影,https://movie.douban.com/subject/3304014/,4.4,12200000,吴镇宇,魏君子,吴镇宇/吴佩慈/房祖名/谢娜/党淏瀚,喜剧/动作,中国/香港,汉语普通话/粤语,2009-07-30,89
夜·店,https://movie.douban.com/subject/3683409/,6.7,11900000,杨庆,杨庆,徐峥/李小璐/乔任梁/杨青/张嘉译/赵英俊,喜剧,中国大陆,汉语普通话,2009-07-24,94
暮光之城,https://movie.douban.com/subject/2268359/,7.4,11510000,凯瑟琳·哈德威克,梅莉莎·罗森伯格,克里斯汀·斯图尔特/罗伯特·帕丁森/比利·伯克/阿什丽·格林尼/妮基·瑞德/泰勒·洛特纳/艾迪·盖瑟吉,剧情/爱情/惊悚/奇幻,美国,英语,2009-11-25,122
斗牛,https://movie.douban.com/subject/4009651/,7.9,11200000,管虎,管虎,黄渤/闫妮/高虎/来喜/胡晓光/刘向京/陶泽如/孙松,剧情/喜剧,中国大陆,中文/日语,2009-09-11,109
沂蒙六姐妹,https://movie.douban.com/subject/3778246/,7.7,11000000,王坪,思芜,刘琳/范志博/李念/张璇/曹苑/王莎莎/曹翠芬/李晨/郭晓东/吴刚,剧情/战争,中国大陆,汉语普通话,2009-09-08,87
狼灾记,https://movie.douban.com/subject/3231724/,4.3,10200000,田壮壮,田壮壮,小田切让/李美琪/庹宗华,剧情,中国大陆/日本/香港/美国/新加坡,汉语普通话,2009-09-13,97
伯纳德行动,https://movie.douban.com/subject/2381810/,7.9,9870000,斯戴芬·卢佐维茨基,斯戴芬·卢佐维茨基,卡尔·马克维斯/奥古斯特·迪赫/大卫·史崔梭德/MartinBrambach/VeitStübner,剧情/战争/犯罪,德国/奥地利,德语/俄语/英语/希伯来语,2009-04-03,98
熊猫回家路,https://movie.douban.com/subject/3114111/,6.8,9600000,俞钟,Jean Chalopin,原岛大地/张琪/冯璤,家庭,中国大陆,汉语普通话,2009-05-08,87
麦田,https://movie.douban.com/subject/3582229/,5.0,9500000,何平,何平,范冰冰/黄觉/杜家毅/王学圻/王志文/王姬/李歌,剧情/动作/历史,中国大陆,汉语普通话,2009-09-28,108
火星没事,https://movie.douban.com/subject/3892235/,4.9,9350000,刘仪伟,刘仪伟,黄磊/谢娜/孙天宇/关悦/王晶/徐峥/刘仪伟/佟大为/何炅/柯蓝/郭德纲,喜剧/儿童,中国,汉语普通话,2009-11-20,93
拉贝日记,https://movie.douban.com/subject/2294565/,7.2,9300000,佛罗瑞·加仑伯格,佛罗瑞·加仑伯格,乌尔里希·图库尔/丹尼尔·布鲁尔/史蒂夫·布西密/张静初/香川照之/安妮·康斯金尼/达格玛·曼泽尔/MathiasHerrmann/杉本哲太/柄本明/井浦新/肖恩·劳顿/ChristianRodska/高夫莱德·约翰,剧情/传记/历史/战争,法国/中国大陆/德国,粤语/汉语普通话/德语/日语/英语,2009-04-29,134
红河,https://movie.douban.com/subject/3111650/,7.1,8400000,章家瑞,孟家宗,张静初/张家辉/李丽珍/李修贤,剧情/爱情,中国大陆,汉语普通话/越南语,2009-04-10,103
马兰花,https://movie.douban.com/subject/3742094/,4.9,8000000,姚光华,,林志玲/陈好/黎明/姚明/周立波,剧情/动画,中国大陆,汉语普通话,2009-06-19,99
